Ground Roll distance, Vertical Forces
 330.222222, 206478.392163
 337.541733, 206478.392163
 387.431833, 206478.392163
 397.329943, 206478.392163
 407.201582, 206478.392163
 417.046822, 206478.392163
 426.865733, 206478.392163
 427.257943, 206478.392163
 428.042237, 206478.392163
 428.355907, 206478.392163
 428.489195, 206478.392163
 428.755757, 206478.392163
 428.777854, 206478.392163
 428.796766, 206478.392163
 428.807152, 206478.392163
 428.814229, 206478.392163
 428.816604, 206478.392163
 428.817961, 206478.392163
 428.818625, 206478.392163
 428.819035, 206478.392163
 428.819413, 206478.392163
 428.823190, 206478.392163
 428.860964, 206478.392163
 429.238617, 206478.392163
 433.006388, 206478.392163
 464.091448, 206478.392163
 493.841567, 206478.392163
 521.007085, 206478.392163
 545.570886, 206478.392163
 567.604972, 206478.392163
 587.212601, 206478.392163
 604.516208, 206478.392163
 609.095721, 206478.392163
 612.881117, 206478.392163
 614.534514, 206478.392163
 615.361070, 206478.392163
 616.275506, 206478.392163
 625.102632, 206478.392163
 629.975607, 206478.392163
 633.348193, 206478.392163
 634.407108, 206478.392163
 635.398806, 206478.392163
 644.744938, 206478.392163
 647.625550, 206478.392163
 649.558982, 206478.392163
 651.839192, 206478.392163
 652.490147, 206478.392163
 653.656908, 206478.392163
 654.700485, 206478.392163
 663.023111, 206478.392163
 669.604766, 206478.392163
 670.768427, 206478.392163
 671.357120, 206478.392163
 671.676596, 206478.392163
 671.960970, 206478.392163
 674.389369, 206478.392163
 676.647926, 206478.392163
 676.872630, 206478.392163
 676.981229, 206478.392163
 677.042513, 206478.392163
 677.066363, 206478.392163
 677.067300, 206478.392163
 677.067312, 206478.392163
