Mach, Rate of Climb
   0.300841, 1034.742542
   0.303863, 1056.420831
   0.306885, 1075.100849
   0.309906, 1086.552949
   0.312928, 1100.698222
   0.315950, 1111.288692
   0.318972, 1121.453211
   0.321994, 1131.731125
   0.325015, 1139.354461
   0.328037, 1146.668521
   0.331059, 1154.018143
   0.334081, 1160.498253
   0.337103, 1165.344411
   0.340124, 1170.164476
   0.343146, 1174.960453
   0.346168, 1179.745120
   0.349190, 1183.994133
   0.352212, 1188.197106
   0.355233, 1192.355550
   0.358255, 1196.470973
   0.361277, 1198.934228
   0.364299, 1201.147482
   0.367321, 1203.277087
   0.370343, 1205.324178
   0.373364, 1207.289891
   0.376386, 1207.467177
   0.379408, 1207.502944
   0.382430, 1209.132977
   0.385452, 1210.670323
   0.388473, 1212.115769
   0.391495, 1212.897087
   0.394517, 1212.435603
   0.397539, 1211.844886
   0.400561, 1211.125420
   0.403582, 1210.277691
   0.406604, 1209.302184
   0.409626, 1208.199381
   0.412648, 1204.864866
   0.415670, 1202.116541
   0.418691, 1199.843223
   0.421713, 1197.415608
   0.424735, 1194.833796
   0.427757, 1192.097888
   0.430779, 1189.207983
   0.433801, 1185.103857
   0.436822, 1178.950109
   0.439844, 1172.581256
   0.442866, 1165.996975
   0.445888, 1159.196940
   0.448910, 1152.502621
   0.451931, 1146.817099
   0.454953, 1140.935509
   0.457975, 1134.857526
   0.460997, 1127.444461
   0.464019, 1118.383646
   0.467040, 1109.074864
   0.470062, 1099.517459
   0.473084, 1089.710778
   0.476106, 1079.654167
   0.479128, 1069.346972
   0.482149, 1058.788538
   0.485171, 1048.235412
   0.488193, 1037.498288
   0.491215, 1026.511975
   0.494237, 1013.294407
   0.497258,  998.660410
   0.500280,  983.717930
   0.503302,  968.465965
   0.506324,  952.903512
   0.509346,  937.029570
   0.512368,  920.843134
   0.515389,  904.343204
   0.518411,  887.529638
   0.521433,  870.401954
   0.524455,  852.957793
   0.527477,  835.196153
   0.530498,  817.116031
   0.533520,  798.265482
   0.536542,  776.611667
   0.539564,  754.586697
   0.542586,  732.189291
   0.545607,  709.418167
   0.548629,  686.272041
   0.551651,  662.749632
   0.554673,  639.131320
   0.557695,  615.144248
   0.560716,  590.780191
   0.563738,  566.037867
   0.566760,  540.915993
   0.569782,  515.413288
   0.572804,  489.528469
   0.575826,  463.260253
   0.578847,  436.607360
   0.581869,  409.568505
   0.584891,  382.142408
   0.587913,  352.476953
   0.590935,  321.518420
   0.593956,  290.125145
   0.596978,  258.295607
   0.600000,  226.028287
