Ground Distance, Horizontal Forces
   0.000000,    0.000000
   1.888207,   15.606345
   7.515043,   61.487470
  16.823440,  136.240131
  29.755848,  238.468017
  46.254292,  366.784343
  66.260421,  519.814916
  89.715560,  696.200156
 116.560764,  894.597220
 146.736874, 1113.683007
 180.184565, 1352.157298
 216.844408, 1608.742734
 256.656958, 1882.193956
 299.562843, 2171.299751
 345.502892, 2474.886321
 394.418214, 2791.821507
 446.250302, 3121.008435
 500.941031, 3461.385846
 556.079956, 3797.706232
 616.213220, 4158.589742
 655.025820, 4383.484533
 693.878315, 4641.170628
 726.593608, 6243.791608
 793.579443, 13426.363666
 861.925148, 14719.410636
 882.696589, 14699.630046
 952.123568, 14231.007537
1022.084086, 13557.616997
1092.405670, 12819.214237
1162.982808, 12050.648482
1230.337953, 11370.007995
1301.348304, 11340.831939
1372.585930, 11307.137219
1444.038270, 11267.271891
1515.687039, 11219.721896
1587.508987, 11163.238822
1659.476815, 11096.907935
1731.560201, 11020.184265
1735.058764, 11016.194373
1807.227413, 11019.908455
1879.437336, 11011.011567
1882.668506, 11010.326134
1954.885567, 10747.450823
2027.102302, 10661.515346
2099.318880, 10646.182313
2171.535327, 10648.575734
2243.751918, 10633.370910
2315.968655, 10635.726885
2388.185521, 10638.063920
2426.689780, 10647.424696
2498.906311, 8948.057432
2571.122151, 8621.557736
2643.337522, 8583.592911
2715.552921, 8618.983525
2787.768897, 10314.897619
2859.985473, 10740.005990
2932.202426, 10872.014910
3004.419675, 10899.730368
3076.637098, 10910.044916
3148.854629, 10920.242375
3221.072135, 10930.588567
3293.289657, 10923.366159
3365.506977, 10916.338450
3437.724447, 10926.493909
3509.941657, 10919.428734
3582.159066, 10929.627354
3654.376212, 10922.531143
3726.593545, 10932.759904
3798.810647, 10925.636559
3871.027877, 10935.888702
3943.244954, 10928.746701
4015.462059, 10939.008714
4087.679106, 10931.851871
4159.896045, 10924.920502
4232.113072, 10934.962911
4304.329888, 10927.985896
4376.546899, 10938.086704
4448.763669, 10931.076053
4520.980640, 10941.201093
4593.197336, 10934.149748
4665.414204, 10944.318549
4737.630894, 10937.251153
4809.847686, 10947.429983
4882.064349, 10940.337918
4954.280982, 10950.531837
5026.497640, 10943.436956
5098.714154, 10936.545449
5170.930802, 10946.533779
5243.147204, 10939.593828
5315.363815, 10949.640247
5387.580180, 10942.669307
5459.796750, 10952.748049
5532.013096, 10945.746900
5604.229583, 10955.846887
5676.445898, 10948.816487
5748.662228, 10958.938117
5820.878540, 10951.902238
5893.094751, 10945.083597
5965.311075, 10954.992547
6037.527190, 10948.125181
6109.743502, 10958.086732
6181.959560, 10951.179929
6254.175826, 10961.181031
6326.391852, 10954.241797
6398.608038, 10964.274196
6470.824055, 10957.312484
6543.040144, 10967.369805
6615.256195, 10960.399229
6687.472202, 10958.820809
6759.688273, 10963.476918
6831.904153, 10956.674991
6904.120218, 10966.562043
6976.336039, 10959.720266
7048.552077, 10969.651912
7120.767876, 10962.776648
7192.983863, 10972.748368
7265.199694, 10965.852680
7337.415631, 10975.840526
7409.631488, 10968.923010
7481.847308, 10962.239190
7554.063222, 10972.010177
7626.278988, 10965.277067
7698.494938, 10975.093626
7770.710646, 10968.309399
7842.926578, 10978.181303
7915.142280, 10971.363997
7987.358173, 10981.417892
8000.000000, 10980.209447
