Ground Distance, Horizontal Forces
   0.000000,    0.000000
   1.888207,    0.000000
   7.515043,    0.000000
  16.823440,    0.000000
  29.755848,    0.000000
  46.254292,    0.000000
  66.260421,    0.000000
  89.715560,    0.000000
 116.560764,    0.000000
 146.736874,    0.000000
 180.184565,    0.000000
 216.844408,    0.000000
 256.656958,    0.000000
 299.562843,    0.000000
 345.502892,    0.000000
 394.418214,    0.000000
 446.250302,    0.000000
 500.941031,    0.000000
 556.079956,    0.000000
 616.213220,    0.000000
 655.025820,    0.000000
 693.878315, 1118.618540
 726.593608, 2920.078882
 793.579443, 6959.366895
 861.925148, 10853.857735
 882.696589, 11951.486930
 952.123568, 15255.927876
1022.084086, 17938.000757
1092.405670, 19900.412250
1162.982808, 21078.448828
1230.337953, 21437.969155
1301.348304, 21468.485570
1372.585930, 21581.285843
1444.038270, 21772.273960
1515.687039, 22034.723080
1587.508987, 22359.607277
1659.476815, 22735.994474
1731.560201, 23151.480573
1735.058764, 23172.396637
1807.227413, 23613.909651
1879.437336, 24063.221299
1882.668506, 24083.232623
1954.885567, 24325.976900
2027.102302, 24368.587419
2099.318880, 24356.170850
2171.535327, 24322.100563
2243.751918, 24287.584405
2315.968655, 24252.535657
2388.185521, 24217.423014
2426.689780, 24200.957245
2498.906311, 22680.215565
2571.122151, 19780.889321
2643.337522, 16585.398380
2715.552921, 13336.255778
2787.768897, 11630.065123
2859.985473, 11182.234878
2932.202426, 11048.292214
3004.419675, 11002.952595
3076.637098, 10982.902869
3148.854629, 10974.015785
3221.072135, 10958.484614
3293.289657, 10954.222881
3365.506977, 10939.665691
3437.724447, 10933.386113
3509.941657, 10920.619050
3582.159066, 10912.312094
3654.376212, 10901.354581
3726.593545, 10891.114273
3798.810647, 10881.975565
3871.027877, 10869.617986
3943.244954, 10862.304188
4015.462059, 10848.017873
4087.679106, 10842.526695
4159.896045, 10826.854808
4232.113072, 10822.212934
4304.329888, 10808.355443
4376.546899, 10801.426276
4448.763669, 10789.413334
4520.980640, 10780.965226
4593.197336, 10770.790724
4665.414204, 10759.553436
4737.630894, 10751.236521
4809.847686, 10738.521847
4882.064349, 10732.060729
4954.280982, 10716.676473
5026.497640, 10712.071481
5098.714154, 10697.383972
5170.930802, 10692.085884
5243.147204, 10679.247451
5315.363815, 10671.419337
5387.580180, 10660.456552
5459.796750, 10650.746593
5532.013096, 10641.670097
5604.229583, 10629.895753
5676.445898, 10622.698691
5748.662228, 10608.014086
5820.878540, 10602.696868
5893.094751, 10587.393456
5965.311075, 10582.572773
6037.527190, 10569.148009
6109.743502, 10562.103071
6181.959560, 10550.573066
6254.175826, 10541.385656
6326.391852, 10531.760560
6398.608038, 10520.307291
6470.824055, 10512.596169
6543.040144, 10498.716961
6615.256195, 10492.934870
6687.472202, 10477.300680
6759.688273, 10473.446865
6831.904153, 10459.686867
6904.120218, 10453.177218
6976.336039, 10441.341982
7048.552077, 10432.675462
7120.767876, 10422.781356
7192.983863, 10411.674795
7265.199694, 10403.742472
7337.415631, 10390.766527
7409.631488, 10384.797455
7481.847308, 10369.037168
7554.063222, 10365.030510
7626.278988, 10351.229438
7698.494938, 10345.370562
7770.710646, 10333.530755
7842.926578, 10325.020688
7915.142280, 10315.160545
7987.358173, 10304.478542
8000.000000, 10303.806996
