Speed, Powers
 106.551746, 2590104.333358
 107.336877, 2598613.579677
 108.122008, 2606968.106095
 108.907138, 2615167.912612
 109.692269, 2623274.201787
 110.477400, 2631336.691441
 111.262531, 2639246.901422
 112.047662, 2647004.831732
 112.832792, 2654610.482369
 113.617923, 2662063.853335
 114.403054, 2669583.100486
 115.188185, 2676953.215220
 115.973316, 2684174.046708
 116.758446, 2691245.594949
 117.543577, 2698167.859945
 118.328708, 2705112.120233
 119.113839, 2712006.537445
 119.898970, 2718755.225276
 120.684100, 2725358.183727
 121.469231, 2731815.412798
 122.254362, 2738215.520482
 123.039493, 2744700.537692
 123.824624, 2751043.892571
 124.609754, 2757245.585118
 125.394885, 2763305.615334
 126.180016, 2769223.983218
 126.965147, 2775334.135275
 127.750278, 2781335.881876
 128.535408, 2787200.448189
 129.320539, 2792927.834216
 130.105670, 2798518.039954
 130.890801, 2804198.965248
 131.675932, 2809925.316187
 132.461062, 2815519.365900
 133.246193, 2820981.114386
 134.031324, 2826310.561645
 134.816455, 2831598.645360
 135.601586, 2837119.907746
 136.386716, 2842514.148072
 137.171847, 2847781.366339
 137.956978, 2852921.562546
 138.742109, 2857934.736693
 139.527240, 2863245.115660
 140.312370, 2868513.959367
 141.097501, 2873661.458600
 141.882632, 2878687.613357
 142.667763, 2883592.423639
 143.452894, 2888642.988728
 144.238024, 2893864.718982
 145.023155, 2898971.181084
 145.808286, 2903962.375035
 146.593417, 2908838.300834
 147.378548, 2913672.748308
 148.163678, 2918929.409868
 148.948809, 2924077.277466
 149.733940, 2929116.351101
 150.519071, 2934046.630775
 151.304202, 2938868.116487
 152.089332, 2944071.442367
 152.874463, 2949325.322435
 153.659594, 2954477.058868
 154.444725, 2959526.651665
 155.229856, 2964474.100827
 156.014986, 2969552.824565
 156.800117, 2974880.774074
 157.585248, 2980112.424491
 158.370379, 2985247.775814
 159.155510, 2990286.828045
 159.940640, 2995250.119867
 160.725771, 3000585.197082
 161.510902, 3005828.747978
 162.296033, 3010980.772557
 163.081164, 3016041.270818
 163.866294, 3021010.242760
 164.651425, 3026152.541428
 165.436556, 3031329.632535
 166.221687, 3036418.898191
 167.006818, 3041420.338398
 167.791948, 3046333.953155
 168.577079, 3051250.814847
 169.362210, 3056272.677979
 170.147341, 3061209.343934
 170.932472, 3066060.812712
 171.717602, 3070827.084313
 172.502733, 3075508.158738
 173.287864, 3080269.387298
 174.072995, 3084953.294074
 174.858126, 3089553.559543
 175.643256, 3094070.183704
 176.428387, 3098503.166558
 177.213518, 3102885.536824
 177.998649, 3107206.371873
 178.783780, 3111444.050710
 179.568910, 3115598.573335
 180.354041, 3119669.939747
 181.139172, 3123644.173902
 181.924303, 3127491.538238
 182.709433, 3131255.248942
 183.494564, 3134935.306014
 184.279695, 3138531.709454
