Speed (CAS), Climb Angle
  82.582661,    0.845860
  83.235990,    0.874030
  83.889320,    0.904180
  84.542649,    0.933365
  85.195979,    0.960322
  85.849308,    0.986542
  86.502638,    1.011972
  87.155967,    1.038750
  87.809297,    1.065062
  88.462626,    1.089134
  89.115956,    1.112938
  89.769285,    1.135415
  90.422614,    1.158560
  91.075944,    1.180272
  91.729273,    1.201264
  92.382603,    1.220961
  93.035932,    1.240065
  93.689262,    1.257907
  94.342591,    1.275379
  94.995921,    1.291211
  95.649250,    1.307173
  96.302580,    1.320825
  96.955909,    1.334417
  97.609238,    1.346580
  98.262568,    1.358163
  98.915897,    1.369316
  99.569227,    1.378466
 100.222556,    1.387396
 100.875886,    1.394924
 101.529215,    1.401860
 102.182545,    1.408896
 102.835874,    1.413675
 103.489204,    1.418409
 104.142533,    1.422927
 104.795862,    1.425695
 105.449192,    1.428537
 106.102521,    1.431934
 106.755851,    1.433814
 107.409180,    1.435754
 108.062510,    1.437754
 108.715839,    1.437860
 109.369169,    1.438923
 110.022498,    1.440181
 110.675828,    1.440336
 111.329157,    1.439667
 111.982486,    1.439035
 112.635816,    1.438315
 113.289145,    1.435701
 113.942475,    1.433066
 114.595804,    1.430456
 115.249134,    1.427526
 115.902463,    1.422130
 116.555793,    1.416748
 117.209122,    1.411380
 117.862452,    1.405950
 118.515781,    1.398629
 119.169110,    1.390884
 119.822440,    1.383143
 120.475769,    1.375405
 121.129099,    1.366498
 121.782428,    1.356945
 122.435758,    1.347453
 123.089087,    1.337954
 123.742417,    1.328449
 124.395746,    1.317330
 125.049076,    1.306222
 125.702405,    1.295443
 126.355734,    1.284647
 127.009064,    1.273835
 127.662393,    1.261665
 128.315723,    1.249372
 128.969052,    1.237379
 129.622382,    1.225360
 130.275711,    1.213317
 130.929041,    1.200906
 131.582370,    1.186982
 132.235700,    1.172934
 132.889029,    1.158853
 133.542358,    1.144738
 134.195688,    1.130589
 134.849017,    1.115492
 135.502347,    1.098607
 136.155676,    1.081680
 136.809006,    1.064712
 137.462335,    1.047702
 138.115665,    1.029994
 138.768994,    1.012071
 139.422324,    0.993364
 140.075653,    0.973758
 140.728982,    0.954103
 141.382312,    0.934666
 142.035641,    0.915212
 142.688971,    0.895709
 143.342300,    0.876157
 143.995630,    0.856380
 144.648959,    0.836147
 145.302289,    0.815862
 145.955618,    0.795521
 146.608948,    0.775124
 147.262277,    0.754706
