Speed, Powers
 287.371361, 5794.026686
 288.040937, 5801.299006
 288.710512, 5808.527844
 289.380087, 5815.713099
 290.049663, 5822.854671
 290.719238, 5829.952459
 291.388814, 5838.413610
 292.058389, 5847.501502
 292.727964, 5856.559593
 293.397540, 5865.587813
 294.067115, 5874.586095
 294.736691, 5883.813145
 295.406266, 5894.336038
 296.075841, 5904.839572
 296.745417, 5915.323703
 297.414992, 5925.788386
 298.084568, 5936.233578
 298.754143, 5947.600448
 299.423718, 5960.183526
 300.093294, 5972.761589
 300.762869, 5985.334624
 301.432445, 5997.902622
 302.102020, 6010.465569
 302.771595, 6023.445252
 303.441171, 6036.882779
 304.110746, 6050.321080
 304.780322, 6063.760157
 305.449897, 6077.200010
 306.119472, 6090.640643
 306.789048, 6104.321246
 307.458623, 6118.613552
 308.128199, 6132.912198
 308.797774, 6147.217199
 309.467349, 6161.528569
 310.136925, 6175.846320
 310.806500, 6190.170467
 311.476076, 6205.207286
 312.145651, 6220.403192
 312.815226, 6235.611059
 313.484802, 6250.830912
 314.154377, 6266.062778
 314.823953, 6281.306681
 315.493528, 6296.651981
 316.163103, 6312.868290
 316.832679, 6329.102743
 317.502254, 6345.355380
 318.171830, 6361.626238
 318.841405, 6377.915355
 319.510980, 6394.222772
 320.180556, 6410.611883
 320.850131, 6427.938017
 321.519707, 6445.288718
 322.189282, 6462.664038
 322.858857, 6480.064028
 323.528433, 6497.488739
 324.198008, 6514.938222
 324.867584, 6532.412528
 325.537159, 6550.682466
 326.206734, 6569.288382
 326.876310, 6587.925934
 327.545885, 6606.595187
 328.215461, 6625.296206
 328.885036, 6644.029056
 329.554611, 6662.793802
 330.224187, 6681.608646
 330.893762, 6701.233860
 331.563338, 6720.896005
 332.232913, 6740.595154
 332.902488, 6760.331384
 333.572064, 6780.104768
 334.241639, 6799.915382
 334.911215, 6819.763299
 335.580790, 6839.648596
 336.250365, 6860.359952
 336.919941, 6881.144729
 337.589516, 6901.972019
 338.259092, 6922.841908
 338.928667, 6943.754480
 339.598242, 6964.709820
 340.267818, 6985.708012
 340.937393, 7006.749141
 341.606969, 7028.204667
 342.276544, 7050.094868
 342.946119, 7072.032737
 343.615695, 7094.018366
 344.285270, 7116.051850
 344.954846, 7138.133282
 345.624421, 7160.262754
 346.293996, 7182.440360
 346.963572, 7204.666193
 347.633147, 7227.381105
 348.302723, 7250.474904
 348.972298, 7273.621657
 349.641873, 7296.821466
 350.311449, 7320.074433
 350.981024, 7343.380660
 351.650600, 7366.740248
 352.320175, 7390.153299
 352.989750, 7413.619915
 353.659326, 7437.284090
