Time, Acceleration
   0.000000, 35940.424471
   0.100000, 35902.251837
   0.200000, 35863.443281
   0.300000, 35824.561034
   0.400000, 35785.678788
   0.500000, 35746.796541
   0.600000, 35707.914295
   0.700000, 35669.032048
   0.800000, 35630.149802
   0.900000, 35591.267556
   1.000000, 35552.385309
   1.100000, 35513.503063
   1.200000, 35473.588802
   1.300000, 35433.545686
   1.400000, 35393.502569
   1.500000, 35353.459452
   1.600000, 35313.416335
   1.700000, 35273.373219
   1.800000, 35233.330102
   1.900000, 35193.286985
   2.000000, 35153.243868
   2.100000, 35113.200751
   2.200000, 35072.184758
   2.300000, 35031.047292
   2.400000, 34989.909826
   2.500000, 34948.772360
   2.600000, 34907.634894
   2.700000, 34866.497427
   2.800000, 34825.359961
   2.900000, 34784.222495
   3.000000, 34743.085029
   3.100000, 34701.947563
   3.200000, 34659.896852
   3.300000, 34617.732113
   3.400000, 34575.567375
   3.500000, 34533.402637
   3.600000, 34491.237898
   3.700000, 34449.073160
   3.800000, 34406.908422
   3.900000, 34364.743683
   4.000000, 34322.578945
   4.100000, 34280.414206
   4.200000, 34237.396161
   4.300000, 34194.271572
   4.400000, 34151.146983
   4.500000, 34108.022394
   4.600000, 34064.897805
   4.700000, 34021.773216
   4.800000, 33978.648627
   4.900000, 33935.524038
   5.000000, 33892.399449
   5.100000, 33849.274860
   5.200000, 33802.251847
   5.300000, 33754.742079
   5.400000, 33707.232311
   5.500000, 33659.722542
   5.600000, 33612.212774
   5.700000, 33564.703006
   5.800000, 33517.193238
   5.900000, 33469.683470
   6.000000, 33422.173701
   6.100000, 33374.663933
   6.200000, 33313.080509
   6.300000, 33249.739856
   6.400000, 33186.399204
   6.500000, 33123.058551
   6.600000, 33059.717898
   6.700000, 32996.377246
   6.800000, 32933.036593
   6.900000, 32869.695941
   7.000000, 32806.355288
   7.100000, 32743.014635
   7.200000, 32681.341293
   7.300000, 32619.876130
   7.400000, 32558.410966
   7.500000, 32496.945803
   7.600000, 32435.480640
   7.700000, 32374.015477
   7.800000, 32312.550314
   7.900000, 32251.085150
   8.000000, 32189.619987
   8.100000, 32128.154824
   8.200000, 32066.573533
   8.300000, 32004.977742
   8.400000, 31943.381952
   8.500000, 31881.786161
   8.600000, 31820.190371
   8.700000, 31758.594580
   8.800000, 31696.998789
   8.900000, 31635.402999
   9.000000, 31573.807208
   9.100000, 31512.211417
   9.200000, 31450.567342
   9.300000, 31388.917237
   9.400000, 31327.267133
   9.500000, 31265.617028
   9.600000, 31203.966924
   9.700000, 31142.316819
   9.800000, 31080.666715
   9.900000, 31019.016610
  10.000000, 30957.366506
  10.100000, 30895.716401
  10.200000, 30834.083351
  10.300000, 30772.452430
  10.400000, 30710.821508
  10.500000, 30649.190587
  10.600000, 30587.559666
  10.700000, 30525.928745
  10.800000, 30464.297824
  10.900000, 30402.666902
  11.000000, 30341.035981
  11.100000, 30279.405060
  11.200000, 30217.853948
  11.300000, 30156.312800
  11.400000, 30094.771653
  11.500000, 30033.230505
  11.600000, 29971.689358
  11.700000, 29910.148210
  11.800000, 29848.607063
  11.900000, 29787.065915
  12.000000, 29725.524768
  12.100000, 29663.983621
  12.200000, 29586.374301
  12.300000, 29506.758719
  12.400000, 29427.143138
  12.500000, 29347.527556
  12.600000, 29267.911974
  12.700000, 29188.296393
  12.800000, 29108.680811
  12.900000, 29029.065229
  13.000000, 28949.449648
  13.100000, 28869.834066
  13.200000, 28790.288527
  13.300000, 28710.751734
  13.400000, 28631.214940
  13.500000, 28551.678147
  13.600000, 28472.141354
  13.700000, 28392.604560
  13.800000, 28313.067767
  13.900000, 28233.530973
  14.000000, 28153.994180
  14.100000, 28074.457387
  14.200000, 27996.229288
  14.300000, 27918.164593
  14.400000, 27840.099898
  14.500000, 27762.035202
  14.600000, 27683.970507
  14.700000, 27605.905811
  14.800000, 27527.841116
  14.900000, 27449.776420
  15.000000, 27371.711725
  15.100000, 27293.647030
  15.200000, 27216.695685
  15.300000, 27139.883354
  15.400000, 27063.071022
  15.500000, 26986.258690
  15.600000, 26909.446358
  15.700000, 26832.634027
  15.800000, 26755.821695
  15.900000, 26679.009363
  16.000000, 26602.197031
