Ground Distance, Angles
   0.000000,    0.000000
   6.194905,    0.000000
  24.655653,    0.000000
  55.195012,    0.000000
  97.624172,    0.000000
 151.752927,    0.000000
 217.389834,    0.000000
 294.342389,    0.000000
 382.417203,    0.000000
 481.420189,    0.000000
 591.156710,    0.000000
 711.431786,    0.000000
 842.050386,    0.000000
 982.817726,    0.000000
1133.539670,    0.000000
1294.023010,    0.000000
1464.075793,    0.000000
1643.507320,    0.000000
1824.409304,    0.000000
2021.696916,    0.000000
2149.034841,    0.000000
2276.503659,    0.542510
2383.837296,    1.416322
2603.607095,    3.377173
2827.838413,    5.271545
2895.986184,    5.806429
3123.764987,    7.420028
3353.294246,    8.734106
3584.008104,    9.698575
3815.560393,   10.278966
4036.541841,   10.456446
4269.515434,   10.471711
4503.234678,   10.527573
4737.658365,   10.622032
4972.726505,   10.751807
5208.362818,   10.912486
5444.477738,   11.098718
5680.971788,   11.304418
5692.450013,   11.314777
5929.223795,   11.533527
6166.132993,   11.756320
6176.733942,   11.766247
6413.666558,   11.886807
6650.598104,   11.908175
6887.529135,   11.902260
7124.459735,   11.885607
7361.390807,   11.868734
7598.322359,   11.851597
7835.254335,   11.834429
8072.186676,   11.817283
8309.119390,   11.800120
8546.052557,   11.783020
8782.986202,   11.766056
9019.920316,   11.749195
9256.854979,   11.732226
9493.790194,   11.715400
9730.725921,   11.698673
9967.662113,   11.681996
10204.598719,   11.665357
10441.535770,   11.648614
10678.473300,   11.631880
10915.411295,   11.615250
11152.349772,   11.598591
11389.288786,   11.581902
11626.228350,   11.565303
11863.168402,   11.548855
12100.108946,   11.532324
12337.050068,   11.515687
12573.991799,   11.499170
12810.934021,   11.482922
13047.876799,   11.466373
13284.820063,   11.450050
13521.763858,   11.433300
13758.708219,   11.416656
13995.653090,   11.400135
14232.598554,   11.383373
14469.544538,   11.366999
14706.491078,   11.350340
14943.438245,   11.333745
15180.385965,   11.317408
15417.334295,   11.300806
15654.283149,   11.284593
15891.232508,   11.268172
16128.182356,   11.251864
16365.132681,   11.235528
16602.083513,   11.219156
16839.034897,   11.202787
17075.986835,   11.186526
17312.939284,   11.170355
17549.892272,   11.154072
17786.845906,   11.137700
18023.800124,   11.121687
18260.754752,   11.100771
18497.709537,   11.065126
18734.665158,   11.026587
18971.621325,   10.986264
19208.578173,   10.945553
19445.535645,   10.905166
19682.493736,   10.864627
19919.452420,   10.824313
20156.411826,   10.784213
20393.371903,   10.744600
20630.332700,   10.705412
20867.294024,   10.666103
21104.255700,   10.626213
21341.217822,   10.586517
21578.180318,   10.546734
21815.143261,   10.507073
22052.106652,   10.467661
22289.070488,   10.428143
22526.034852,   10.388937
22762.999684,   10.349917
22999.964953,   10.310984
23236.930665,   10.272172
23473.896886,   10.233349
23710.863573,   10.194883
23947.830616,   10.155990
24184.798123,   10.116904
24421.766157,   10.078080
24658.734680,   10.039464
24895.703709,   10.000918
25132.673164,    9.962721
25369.643100,    9.924407
25606.613466,    9.886486
25843.584353,    9.848438
26080.555739,    9.810765
26246.719160,    9.785109
