Time, Acceleration
   0.000100, 41719.314916
   0.000554, 41719.108477
   0.003018, 41717.988828
   0.007538, 41715.934641
   0.021082, 41709.777870
   0.042512, 41700.032589
   0.069054, 41687.955822
   0.095517, 41675.907596
   0.122054, 41663.818449
   0.148673, 41651.684937
   0.175360, 41639.512772
   0.201970, 41627.368167
   0.228868, 41615.085065
   0.255859, 41602.751899
   0.282884, 41590.395769
   0.310132, 41577.930369
   0.337289, 41565.498758
   0.364707, 41552.940038
   0.392245, 41540.318532
   0.419836, 41527.664984
   0.447531, 41514.956303
   0.475195, 41502.254019
   0.503448, 41489.272705
   0.531751, 41476.260831
   0.560302, 41463.126691
   0.589362, 41449.750174
   0.618421, 41436.365231
   0.648095, 41422.688213
   0.677862, 41408.959826
   0.707684, 41395.197053
   0.737255, 41381.541236
   0.767490, 41367.569908
   0.797609, 41353.642800
   0.828093, 41339.538303
   0.858654, 41325.388495
   0.890290, 41310.731422
   0.921967, 41296.045394
   0.953497, 41281.417543
   0.960128, 41278.340002
   0.977396, 41270.323716
   0.984393, 41267.074576
   0.984713, 41266.925802
   0.984925, 41266.827472
   0.985045, 41266.771659
   0.985620, 41266.504929
   0.986192, 41266.239227
   0.988688, 41265.080604
   0.998841, 41260.366149
   1.023580, 41248.874581
   1.055062, 41234.241784
   1.087241, 41219.275573
   1.120369, 41203.857167
   1.153730, 41188.319307
   1.186755, 41172.927652
   1.221255, 41156.837182
   1.255160, 41141.012701
   1.289284, 41125.074792
   1.323543, 41109.063085
   1.358776, 41092.583994
   1.393342, 41076.405453
   1.428742, 41059.824785
   1.464231, 41043.189960
   1.499664, 41026.569751
   1.535522, 41009.738053
   1.571744, 40992.723314
   1.608689, 40975.355964
   1.645411, 40958.080539
   1.682864, 40940.448395
   1.720341, 40922.791470
   1.758341, 40904.874967
   1.796006, 40887.103123
   1.834346, 40868.998857
   1.872995, 40850.735508
   1.911325, 40832.608648
   1.950337, 40814.145355
   1.958154, 40810.444438
   1.978677, 40800.724164
   1.980170, 40800.016942
   1.980539, 40799.842409
   1.980943, 40799.651066
   1.981120, 40799.567011
   1.981143, 40799.556336
   1.981167, 40799.544760
   1.981353, 40799.456956
   1.982297, 40799.010883
   1.986311, 40797.113743
   1.998544, 40791.330667
   2.025233, 40778.709477
   2.065647, 40759.585229
   2.105573, 40740.676913
   2.146093, 40721.472410
   2.186411, 40702.348762
   2.227034, 40683.065576
   2.268041, 40663.585259
   2.309293, 40643.972955
   2.351040, 40624.109233
   2.392754, 40604.246056
   2.434470, 40584.366103
   2.476450, 40564.344825
   2.519391, 40543.848805
   2.562267, 40523.367577
   2.605246, 40502.820421
   2.647976, 40482.376498
   2.691328, 40461.618251
   2.734733, 40440.818300
   2.778804, 40419.681955
   2.823283, 40398.333112
   2.867657, 40377.017380
   2.912307, 40355.552064
   2.957416, 40333.848094
   2.966466, 40329.491898
   2.973320, 40326.191648
   2.977156, 40324.345017
   2.979651, 40323.143308
   2.987517, 40319.355712
   2.988419, 40318.921271
   2.988762, 40318.756182
   2.988847, 40318.714982
   2.988878, 40318.699957
   2.988965, 40318.658295
   2.989535, 40318.384545
   2.992327, 40317.042180
   3.001564, 40312.602056
   3.025020, 40301.323999
   3.069644, 40279.853943
   3.115732, 40257.662279
   3.161692, 40235.513614
   3.208256, 40213.056069
   3.254502, 40190.733304
   3.301349, 40168.101688
   3.348285, 40145.408870
   3.395934, 40122.352196
   3.443407, 40099.362091
   3.491272, 40076.163033
   3.539419, 40052.807684
   3.587848, 40029.296407
   3.636176, 40005.814780
   3.684784, 39982.177791
   3.733383, 39958.525965
   3.782287, 39934.705925
   3.831904, 39910.518970
   3.881615, 39886.266147
   3.931100, 39862.103407
   3.981339, 39837.552737
   3.991390, 39832.638511
   3.996588, 39830.096685
   3.999762, 39828.544673
   4.002362, 39827.272913
   4.004253, 39826.348365
   4.005644, 39825.668176
   4.006823, 39825.091388
   4.007991, 39824.520288
   4.008356, 39824.341514
   4.008799, 39824.124712
   4.008864, 39824.092942
   4.008954, 39824.048867
   4.009581, 39823.742759
   4.012442, 39822.345057
   4.026669, 39815.393597
   4.063175, 39797.549180
   4.113951, 39772.712022
   4.164750, 39747.842776
   4.215809, 39722.825376
   4.267222, 39697.614377
   4.318871, 39672.266287
   4.370978, 39646.672434
   4.422759, 39621.217520
   4.475177, 39595.428635
   4.527684, 39569.574634
   4.580381, 39543.605562
   4.632903, 39517.701495
   4.686410, 39491.289789
   4.740134, 39464.749651
   4.793171, 39438.526812
   4.846558, 39412.109918
   4.900016, 39385.636720
   4.954169, 39358.797039
   5.008015, 39332.088240
   5.018912, 39326.680287
   5.028734, 39321.805376
   5.034483, 39318.951265
   5.040325, 39316.051477
   5.041298, 39315.568154
   5.041612, 39315.412223
   5.041773, 39315.332337
   5.041963, 39315.238084
   5.042137, 39315.151587
   5.043248, 39314.600333
   5.049971, 39311.263735
   5.070010, 39301.317199
   5.122809, 39275.094747
   5.177568, 39247.877189
   5.232724, 39220.440292
   5.288456, 39192.694560
   5.343867, 39165.086233
   5.399418, 39137.386231
   5.455138, 39109.579366
   5.511407, 39081.475774
   5.567741, 39053.317631
   5.624109, 39025.119955
   5.681233, 38996.521546
   5.737802, 38968.177885
   5.795403, 38939.294895
   5.852711, 38910.535591
   5.910509, 38881.507392
   5.968191, 38852.514812
   6.026155, 38823.357223
   6.084614, 38793.927817
   6.086937, 38792.758092
   6.087567, 38792.440850
   6.088284, 38792.079814
   6.088387, 38792.027750
   6.088498, 38791.971724
   6.089491, 38791.471342
   6.094379, 38789.008141
   6.111283, 38780.487718
   6.165620, 38753.085573
   6.224725, 38723.256738
   6.283458, 38693.592893
   6.342763, 38663.616820
   6.401862, 38633.721870
   6.460771, 38603.899655
   6.520586, 38573.596247
   6.580078, 38543.433293
   6.640065, 38512.996385
   6.700258, 38482.431402
   6.760340, 38451.900392
   6.820786, 38421.160581
   6.881349, 38390.338744
   6.942207, 38359.343504
   7.003241, 38328.235058
   7.064434, 38297.022781
   7.125656, 38265.772710
   7.137933, 38259.502934
   7.145476, 38255.650545
   7.147163, 38254.788997
   7.149044, 38253.828476
   7.149417, 38253.637950
   7.149814, 38253.434918
   7.152690, 38251.966101
   7.167340, 38244.482995
   7.207850, 38223.783749
   7.269758, 38192.131356
   7.332078, 38160.245159
   7.394577, 38128.244089
   7.457025, 38096.245777
   7.519421, 38064.251108
   7.581795, 38032.244410
   7.644651, 37999.967721
   7.707712, 37967.562890
   7.771054, 37934.989985
   7.834285, 37902.451883
   7.897865, 37869.710775
   7.961815, 37836.756173
   8.025736, 37803.793257
   8.090095, 37770.581858
   8.154274, 37737.440219
   8.218449, 37704.277934
   8.221034, 37702.941921
   8.223283, 37701.779196
   8.225461, 37700.653180
   8.225595, 37700.584053
   8.225688, 37700.536121
   8.225771, 37700.492884
   8.226609, 37700.060515
   8.231223, 37697.677840
   8.249443, 37688.267680
   8.296759, 37663.822765
   8.362133, 37630.028588
   8.426972, 37596.488328
   8.492214, 37562.716327
   8.557823, 37528.731720
   8.623296, 37494.795221
   8.688981, 37460.725561
   8.754549, 37426.694840
   8.820621, 37392.379385
   8.886517, 37358.133339
   8.952814, 37323.656564
   9.019483, 37288.964440
   9.086192, 37254.228289
   9.152962, 37219.438697
   9.220175, 37184.396069
   9.287017, 37149.524634
   9.300491, 37142.492576
   9.309367, 37137.860028
   9.315422, 37134.699507
   9.316382, 37134.198097
   9.317457, 37133.637066
   9.317691, 37133.515165
   9.317859, 37133.427568
   9.317958, 37133.375580
   9.318021, 37133.342800
   9.318088, 37133.308025
   9.318757, 37132.960281
   9.323244, 37130.627722
   9.339905, 37121.965946
   9.407718, 37086.696216
   9.475280, 37051.534586
   9.543100, 37016.216939
   9.611250, 36980.705598
   9.679625, 36945.054612
   9.748295, 36909.227483
   9.816717, 36873.508589
   9.885134, 36837.769991
   9.953987, 36801.782314
  10.023218, 36765.575511
  10.092874, 36729.124661
  10.162015, 36692.921681
  10.231376, 36656.582322
  10.300566, 36620.312202
  10.370370, 36583.698653
  10.384358, 36576.359083
  10.423135, 36556.008323
  10.425912, 36554.550863
  10.426315, 36554.339249
  10.426929, 36554.016924
  10.427106, 36553.923850
  10.427237, 36553.854928
  10.427320, 36553.811690
  10.427354, 36553.793815
  10.427387, 36553.776487
  10.427720, 36553.603209
  10.430022, 36552.404736
  10.441993, 36546.172739
  10.480818, 36525.955662
  10.549330, 36490.263813
  10.620106, 36453.370834
  10.690782, 36416.508904
  10.761982, 36379.352634
  10.832926, 36342.308586
  10.904302, 36305.017395
  10.975478, 36267.810284
  11.047106, 36230.345909
  11.118899, 36192.774098
  11.190710, 36155.172862
  11.262271, 36117.681529
  11.333938, 36080.114749
  11.406083, 36042.277661
  11.478611, 36004.219563
  11.551022, 35966.202277
  11.553931, 35964.674932
  11.554523, 35964.363818
  11.554585, 35964.331118
  11.554632, 35964.306798
  11.554674, 35964.284790
  11.555098, 35964.064709
  11.557997, 35962.558740
  11.573312, 35954.603446
  11.635664, 35922.204331
  11.708684, 35884.242820
  11.782045, 35846.083366
  11.855960, 35807.615438
  11.929876, 35769.125881
  12.003649, 35730.690804
  12.077576, 35692.155737
  12.151790, 35653.450542
  12.226253, 35614.595887
  12.300532, 35575.817539
  12.375056, 35536.891826
  12.449735, 35497.866221
  12.524239, 35458.912334
  12.598883, 35419.866335
  12.673906, 35380.603833
  12.688990, 35372.707582
  12.698343, 35367.810535
  12.699552, 35367.177895
  12.699853, 35367.020100
  12.700324, 35366.773517
  12.700523, 35366.669672
  12.700589, 35366.634985
  12.700620, 35366.618589
  12.700650, 35366.603436
  12.700943, 35366.451904
  12.702977, 35365.401302
  12.712910, 35360.270112
  12.751398, 35340.384730
  12.829072, 35300.237702
  12.905209, 35260.864991
  12.980926, 35221.689720
  13.057294, 35182.158287
  13.133739, 35142.567755
  13.210138, 35102.981740
  13.286710, 35063.287701
  13.363664, 35023.376134
  13.440449, 34983.534096
  13.517409, 34943.582447
  13.594806, 34903.385672
  13.671975, 34863.289078
  13.749455, 34823.013273
  13.827152, 34782.606839
  13.842686, 34774.526315
  13.853246, 34769.032876
  13.860044, 34765.496262
  13.865442, 34762.687920
  13.865743, 34762.531338
  13.866192, 34762.297546
  13.866252, 34762.266310
  13.866422, 34762.178883
  13.866577, 34762.098964
  13.867800, 34761.470425
  13.874428, 34758.061503
