Mach, Rate of Climb
   0.233952,  586.102424
   0.237650,  605.824494
   0.241347,  619.553632
   0.245045,  632.828323
   0.248742,  642.800401
   0.252439,  652.653703
   0.256137,  659.571571
   0.259834,  666.643241
   0.263532,  671.623392
   0.267229,  675.557400
   0.270927,  679.919260
   0.274624,  681.529883
   0.278322,  682.998823
   0.282019,  684.573623
   0.285716,  683.740076
   0.289414,  682.698466
   0.293111,  681.450983
   0.296809,  678.930846
   0.300506,  675.396788
   0.304204,  671.582275
   0.307901,  667.488221
   0.311599,  661.491087
   0.315296,  654.180917
   0.318994,  646.488025
   0.322691,  638.588390
   0.326388,  630.435378
   0.330086,  619.323486
   0.333783,  607.738842
   0.337481,  596.036789
   0.341178,  584.220895
   0.344876,  571.942583
   0.348573,  556.943814
   0.352271,  541.220141
   0.355968,  525.074201
   0.359666,  508.374977
   0.363363,  491.154124
   0.367060,  473.839020
   0.370758,  454.930144
   0.374455,  432.149680
   0.378153,  408.812327
   0.381850,  385.029299
   0.385548,  360.556658
   0.389245,  335.390251
   0.392943,  309.680317
   0.396640,  283.360804
   0.400338,  255.960028
   0.404035,  224.126430
   0.407732,  191.593876
   0.411430,  158.245092
   0.415127,  124.063698
   0.418825,   89.066489
   0.422522,   53.315251
   0.426220,   16.717713
   0.429917,  -20.731344
   0.433615,  -58.991349
   0.437312,  -98.063090
   0.441010, -140.189161
   0.444707, -185.241975
   0.448404, -231.217825
   0.452102, -278.163438
   0.455799, -326.103200
   0.459497, -375.040304
   0.463194, -424.925554
   0.466892, -475.822331
   0.470589, -527.736758
   0.474287, -580.661095
   0.477984, -634.586864
   0.481682, -689.547987
   0.485379, -745.550587
   0.489076, -802.587347
   0.492774, -860.870336
   0.496471, -924.314949
   0.500169, -988.922796
   0.503866, -1054.700097
   0.507564, -1121.654262
   0.511261, -1189.792224
   0.514959, -1259.124753
   0.518656, -1329.672946
   0.522353, -1401.425826
   0.526051, -1474.390250
   0.529748, -1548.594037
   0.533446, -1624.048011
   0.537143, -1700.734742
   0.540841, -1778.661087
   0.544538, -1857.886407
   0.548236, -1938.383954
   0.551933, -2020.142656
   0.555631, -2103.171946
   0.559328, -2187.570435
   0.563025, -2273.251945
   0.566723, -2360.223334
   0.570420, -2448.529771
   0.574118, -2539.777826
   0.577815, -2634.474537
   0.581513, -2730.561724
   0.585210, -2828.136937
   0.588908, -2927.180989
   0.592605, -3027.639422
   0.596303, -3129.519555
   0.600000, -3232.988398
