Speed(TAS), Altitude
  88.817347,    0.000000
  89.245185,  100.000000
  89.676046,  200.000000
  90.109958,  300.000000
  90.546949,  400.000000
  90.987048,  500.000000
  91.430285,  600.000000
  91.876689,  700.000000
  92.326290,  800.000000
  92.779118,  900.000000
  93.235205, 1000.000000
  93.694579, 1100.000000
  94.157274, 1200.000000
  94.623321, 1300.000000
  95.092752, 1400.000000
  95.565599, 1500.000000
  96.041895, 1600.000000
  96.521674, 1700.000000
  97.004968, 1800.000000
  97.491813, 1900.000000
  97.982243, 2000.000000
  98.476292, 2100.000000
  98.973996, 2200.000000
  99.475390, 2300.000000
  99.980511, 2400.000000
 100.489395, 2500.000000
 101.002079, 2600.000000
 101.518601, 2700.000000
 102.038999, 2800.000000
 102.563311, 2900.000000
 103.091576, 3000.000000
 103.623834, 3100.000000
 104.160124, 3200.000000
 104.700486, 3300.000000
 105.244962, 3400.000000
 105.793593, 3500.000000
 106.346421, 3600.000000
 106.903488, 3700.000000
 107.464838, 3800.000000
 108.030513, 3900.000000
 108.600557, 4000.000000
 109.175016, 4100.000000
 109.753935, 4200.000000
 110.337359, 4300.000000
 110.925335, 4400.000000
 111.517909, 4500.000000
 112.115129, 4600.000000
 112.717044, 4700.000000
 113.323701, 4800.000000
 113.935151, 4900.000000
 114.551443, 5000.000000
 115.172628, 5100.000000
 115.798758, 5200.000000
 116.429884, 5300.000000
 117.066059, 5400.000000
 117.707337, 5500.000000
 118.353772, 5600.000000
 119.005418, 5700.000000
 119.662330, 5800.000000
 120.324566, 5900.000000
 120.992183, 6000.000000
 121.665237, 6100.000000
 122.343788, 6200.000000
 123.027894, 6300.000000
 123.717617, 6400.000000
 124.413016, 6500.000000
 125.114155, 6600.000000
 125.821094, 6700.000000
 126.533899, 6800.000000
 127.252632, 6900.000000
 127.977360, 7000.000000
 128.708147, 7100.000000
 129.445063, 7200.000000
 130.188173, 7300.000000
 130.937548, 7400.000000
 131.693256, 7500.000000
 132.455369, 7600.000000
 133.223959, 7700.000000
 133.999097, 7800.000000
 134.780859, 7900.000000
 135.569318, 8000.000000
 136.364551, 8100.000000
 137.166634, 8200.000000
 137.975646, 8300.000000
 138.791665, 8400.000000
 139.614772, 8500.000000
 140.445049, 8600.000000
 141.282578, 8700.000000
 142.127442, 8800.000000
