Mach, Altitude
   0.169339,    0.000000
   0.170347,  100.000000
   0.171363,  200.000000
   0.172387,  300.000000
   0.173420,  400.000000
   0.174462,  500.000000
   0.175512,  600.000000
   0.176571,  700.000000
   0.177639,  800.000000
   0.178715,  900.000000
   0.179801, 1000.000000
   0.180896, 1100.000000
   0.181999, 1200.000000
   0.183113, 1300.000000
   0.184235, 1400.000000
   0.185367, 1500.000000
   0.186509, 1600.000000
   0.187660, 1700.000000
   0.188821, 1800.000000
   0.189992, 1900.000000
   0.191173, 2000.000000
   0.192364, 2100.000000
   0.193566, 2200.000000
   0.194777, 2300.000000
   0.196000, 2400.000000
   0.197232, 2500.000000
   0.198476, 2600.000000
   0.199730, 2700.000000
   0.200995, 2800.000000
   0.202271, 2900.000000
   0.203559, 3000.000000
   0.204858, 3100.000000
   0.206168, 3200.000000
   0.207489, 3300.000000
   0.208823, 3400.000000
   0.210168, 3500.000000
   0.211525, 3600.000000
   0.212894, 3700.000000
   0.214276, 3800.000000
   0.215669, 3900.000000
   0.217076, 4000.000000
   0.218495, 4100.000000
   0.219926, 4200.000000
   0.221371, 4300.000000
   0.222829, 4400.000000
   0.224300, 4500.000000
   0.225784, 4600.000000
   0.227282, 4700.000000
   0.228794, 4800.000000
   0.230319, 4900.000000
   0.231859, 5000.000000
   0.233413, 5100.000000
   0.234981, 5200.000000
   0.236563, 5300.000000
   0.238161, 5400.000000
   0.239773, 5500.000000
   0.241400, 5600.000000
   0.243043, 5700.000000
   0.244700, 5800.000000
   0.246374, 5900.000000
   0.248816, 6000.000000
   0.251270, 6100.000000
   0.253738, 6200.000000
   0.256218, 6300.000000
   0.259457, 6400.000000
   0.261961, 6500.000000
   0.265221, 6600.000000
   0.269972, 6700.000000
   0.273987, 6800.000000
   0.278008, 6900.000000
   0.283505, 7000.000000
   0.289734, 7100.000000
   0.295227, 7200.000000
   0.302177, 7300.000000
   0.309845, 7400.000000
   0.316775, 7500.000000
   0.325143, 7600.000000
   0.332050, 7700.000000
   0.341824, 7800.000000
   0.350855, 7900.000000
   0.361294, 8000.000000
   0.375981, 8100.000000
   0.421187, 8200.000000
   0.440879, 8100.000000
   0.446408, 8000.000000
   0.452710, 7900.000000
   0.459073, 7800.000000
   0.464774, 7700.000000
   0.466913, 7600.000000
   0.469812, 7500.000000
   0.472021, 7400.000000
   0.474263, 7300.000000
   0.477269, 7200.000000
   0.479578, 7100.000000
   0.481184, 7000.000000
   0.483554, 6900.000000
   0.484479, 6800.000000
   0.485426, 6700.000000
   0.485655, 6600.000000
   0.486646, 6500.000000
   0.486915, 6400.000000
   0.487201, 6300.000000
   0.487507, 6200.000000
   0.487830, 6100.000000
   0.488171, 6000.000000
   0.488530, 5900.000000
   0.488150, 5800.000000
   0.488542, 5700.000000
   0.488192, 5600.000000
   0.487855, 5500.000000
   0.488294, 5400.000000
   0.487985, 5300.000000
   0.487690, 5200.000000
   0.487407, 5100.000000
   0.487137, 5000.000000
   0.486109, 4900.000000
   0.485862, 4800.000000
   0.484855, 4700.000000
   0.484631, 4600.000000
   0.483643, 4500.000000
   0.482664, 4400.000000
   0.481693, 4300.000000
   0.480732, 4200.000000
   0.479779, 4100.000000
   0.478834, 4000.000000
   0.477898, 3900.000000
   0.476184, 3800.000000
   0.475263, 3700.000000
   0.474350, 3600.000000
   0.473445, 3500.000000
   0.472548, 3400.000000
   0.471660, 3300.000000
   0.470778, 3200.000000
   0.469905, 3100.000000
   0.468242, 3000.000000
   0.465785, 2900.000000
   0.463331, 2800.000000
   0.461680, 2700.000000
   0.459232, 2600.000000
   0.457589, 2500.000000
   0.455952, 2400.000000
   0.453513, 2300.000000
   0.451883, 2200.000000
   0.450258, 2100.000000
   0.448638, 2000.000000
   0.447022, 1900.000000
   0.445410, 1800.000000
   0.443803, 1700.000000
   0.442201, 1600.000000
   0.440602, 1500.000000
   0.438192, 1400.000000
   0.436601, 1300.000000
   0.434196, 1200.000000
   0.432612, 1100.000000
   0.431033, 1000.000000
   0.428636,  900.000000
   0.427064,  800.000000
   0.424671,  700.000000
   0.423106,  600.000000
   0.421545,  500.000000
   0.419988,  400.000000
   0.417606,  300.000000
   0.416055,  200.000000
   0.414509,  100.000000
   0.412135,    0.000000
