Mach, Specific Range
   0.222134,    0.216202
   0.224912,    0.226465
   0.227690,    0.236003
   0.230468,    0.241158
   0.233246,    0.246717
   0.236024,    0.251196
   0.238803,    0.254822
   0.241581,    0.258685
   0.244359,    0.262606
   0.247137,    0.265740
   0.249915,    0.269062
   0.252693,    0.272583
   0.255471,    0.275901
   0.258249,    0.278593
   0.261028,    0.281437
   0.263806,    0.284440
   0.266584,    0.287612
   0.269362,    0.289733
   0.272140,    0.291913
   0.274918,    0.294209
   0.277696,    0.296521
   0.280475,    0.298906
   0.283253,    0.300233
   0.286031,    0.301488
   0.288809,    0.302821
   0.291587,    0.304233
   0.294365,    0.305727
   0.297143,    0.307307
   0.299921,    0.307660
   0.302700,    0.307960
   0.305478,    0.308303
   0.308256,    0.308690
   0.311034,    0.309034
   0.313812,    0.309156
   0.316590,    0.309327
   0.319368,    0.308373
   0.322147,    0.307148
   0.324925,    0.305951
   0.327703,    0.304781
   0.330481,    0.303638
   0.333259,    0.302522
   0.336037,    0.301431
   0.338815,    0.300366
   0.341593,    0.299274
   0.344372,    0.297045
   0.347150,    0.294849
   0.349928,    0.292679
   0.352706,    0.290534
   0.355484,    0.288414
   0.358262,    0.286317
   0.361040,    0.284244
   0.363819,    0.282194
   0.366597,    0.280167
   0.369375,    0.278163
   0.372153,    0.276180
   0.374931,    0.273301
   0.377709,    0.270403
   0.380487,    0.267528
   0.383266,    0.264670
   0.386044,    0.261850
   0.388822,    0.259065
   0.391600,    0.256316
   0.394378,    0.253603
   0.397156,    0.250923
   0.399934,    0.248278
   0.402712,    0.245666
   0.405491,    0.243088
   0.408269,    0.240541
   0.411047,    0.238027
   0.413825,    0.235390
   0.416603,    0.232218
   0.419381,    0.229098
   0.422159,    0.226030
   0.424938,    0.223012
   0.427716,    0.220044
   0.430494,    0.217124
   0.433272,    0.214253
   0.436050,    0.211427
   0.438828,    0.208648
   0.441606,    0.205914
   0.444384,    0.203224
   0.447163,    0.200578
   0.449941,    0.197954
   0.452719,    0.195359
   0.455497,    0.192806
   0.458275,    0.190294
   0.461053,    0.187824
   0.463831,    0.185393
   0.466610,    0.183001
   0.469388,    0.180648
   0.472166,    0.178188
   0.474944,    0.175518
   0.477722,    0.172900
   0.480500,    0.170331
   0.483278,    0.167797
   0.486056,    0.165242
   0.488835,    0.162738
   0.491613,    0.160284
   0.494391,    0.157877
   0.497169,    0.155517
