Mach, Specific Range
   0.228221,    0.202009
   0.230937,    0.211085
   0.233654,    0.220022
   0.236370,    0.224542
   0.239087,    0.229399
   0.241804,    0.233819
   0.244520,    0.236997
   0.247237,    0.240370
   0.249954,    0.243951
   0.252670,    0.246884
   0.255387,    0.249737
   0.258104,    0.252754
   0.260820,    0.255944
   0.263537,    0.258507
   0.266254,    0.260924
   0.268970,    0.263471
   0.271687,    0.266154
   0.274404,    0.268832
   0.277120,    0.270598
   0.279837,    0.272381
   0.282554,    0.274262
   0.285270,    0.276246
   0.287987,    0.278336
   0.290704,    0.279585
   0.293420,    0.280670
   0.296137,    0.281819
   0.298853,    0.283036
   0.301570,    0.284321
   0.304287,    0.285677
   0.307003,    0.286435
   0.309720,    0.286666
   0.312437,    0.286685
   0.315153,    0.286670
   0.317870,    0.286696
   0.320587,    0.286763
   0.323303,    0.286872
   0.326020,    0.286970
   0.328737,    0.285858
   0.331453,    0.284769
   0.334170,    0.283704
   0.336887,    0.282662
   0.339603,    0.281642
   0.342320,    0.280645
   0.345037,    0.279670
   0.347753,    0.278724
   0.350470,    0.277800
   0.353186,    0.275999
   0.355903,    0.274046
   0.358620,    0.272115
   0.361336,    0.270205
   0.364053,    0.268315
   0.366770,    0.266447
   0.369486,    0.264598
   0.372203,    0.262769
   0.374920,    0.260960
   0.377636,    0.259170
   0.380353,    0.257387
   0.383070,    0.255459
   0.385786,    0.252839
   0.388503,    0.250252
   0.391220,    0.247696
   0.393936,    0.245172
   0.396653,    0.242679
   0.399370,    0.240216
   0.402086,    0.237784
   0.404803,    0.235381
   0.407520,    0.233007
   0.410236,    0.230662
   0.412953,    0.228345
   0.415669,    0.226031
   0.418386,    0.223735
   0.421103,    0.221466
   0.423819,    0.219226
   0.426536,    0.216593
   0.429253,    0.213814
   0.431969,    0.211079
   0.434686,    0.208387
   0.437403,    0.205737
   0.440119,    0.203129
   0.442836,    0.200561
   0.445553,    0.198034
   0.448269,    0.195545
   0.450986,    0.193063
   0.453703,    0.190620
   0.456419,    0.188216
   0.459136,    0.185848
   0.461853,    0.183518
   0.464569,    0.181224
   0.467286,    0.178966
   0.470002,    0.176743
   0.472719,    0.174554
   0.475436,    0.172398
   0.478152,    0.170276
   0.480869,    0.168187
   0.483586,    0.166104
   0.486302,    0.163731
   0.489019,    0.161318
   0.491736,    0.158951
   0.494452,    0.156629
   0.497169,    0.154351
