Mach, Specific Range
   0.209429,    0.250513
   0.212336,    0.263873
   0.215242,    0.274860
   0.218149,    0.281697
   0.221055,    0.289076
   0.223962,    0.293663
   0.226868,    0.298577
   0.229775,    0.303846
   0.232681,    0.307918
   0.235588,    0.312202
   0.238494,    0.316773
   0.241401,    0.320851
   0.244307,    0.324435
   0.247213,    0.328239
   0.250120,    0.332280
   0.253026,    0.335649
   0.255933,    0.338480
   0.258839,    0.341477
   0.261746,    0.344647
   0.264652,    0.348000
   0.267559,    0.349808
   0.270465,    0.351720
   0.273372,    0.353743
   0.276278,    0.355853
   0.279185,    0.357912
   0.282091,    0.358935
   0.284997,    0.359368
   0.287904,    0.359862
   0.290810,    0.360420
   0.293717,    0.361042
   0.296623,    0.361730
   0.299530,    0.362071
   0.302436,    0.360955
   0.305343,    0.359870
   0.308249,    0.358814
   0.311156,    0.357666
   0.314062,    0.356241
   0.316968,    0.354852
   0.319875,    0.353499
   0.322781,    0.351648
   0.325688,    0.348778
   0.328594,    0.345945
   0.331501,    0.343147
   0.334407,    0.340385
   0.337314,    0.337657
   0.340220,    0.334962
   0.343127,    0.332301
   0.346033,    0.329676
   0.348940,    0.327088
   0.351846,    0.324087
   0.354752,    0.320295
   0.357659,    0.316556
   0.360565,    0.312868
   0.363472,    0.309232
   0.366378,    0.305646
   0.369285,    0.302109
   0.372191,    0.298621
   0.375098,    0.295181
   0.378004,    0.291788
   0.380911,    0.288421
   0.383817,    0.285084
   0.386724,    0.281793
   0.389630,    0.278460
   0.392536,    0.274362
   0.395443,    0.270339
   0.398349,    0.266387
   0.401256,    0.262506
   0.404162,    0.258694
   0.407069,    0.254951
   0.409975,    0.251273
   0.412882,    0.247661
   0.415788,    0.244083
   0.418695,    0.240555
   0.421601,    0.237091
   0.424508,    0.233688
   0.427414,    0.230346
   0.430320,    0.227062
   0.433227,    0.223837
   0.436133,    0.220668
   0.439040,    0.217555
   0.441946,    0.214496
   0.444853,    0.211322
   0.447759,    0.207853
   0.450666,    0.204428
   0.453572,    0.201070
   0.456479,    0.197783
   0.459385,    0.194565
   0.462291,    0.191415
   0.465198,    0.188330
   0.468104,    0.185310
   0.471011,    0.182353
   0.473917,    0.179457
   0.476824,    0.176620
   0.479730,    0.173841
   0.482637,    0.171119
   0.485543,    0.168366
   0.488450,    0.165667
   0.491356,    0.163024
   0.494263,    0.160436
   0.497169,    0.157901
