Mach, Specific Range
   0.215875,    0.232247
   0.218717,    0.243919
   0.221558,    0.254134
   0.224399,    0.260050
   0.227241,    0.266456
   0.230082,    0.270976
   0.232923,    0.275181
   0.235765,    0.279672
   0.238606,    0.283658
   0.241448,    0.287288
   0.244289,    0.291185
   0.247130,    0.295328
   0.249972,    0.298430
   0.252813,    0.301616
   0.255654,    0.304989
   0.258496,    0.308561
   0.261337,    0.311234
   0.264178,    0.313712
   0.267020,    0.316329
   0.269861,    0.319089
   0.272702,    0.322003
   0.275544,    0.323625
   0.278385,    0.325105
   0.281226,    0.326658
   0.284068,    0.328307
   0.286909,    0.330055
   0.289750,    0.331438
   0.292592,    0.331772
   0.295433,    0.332157
   0.298275,    0.332595
   0.301116,    0.333085
   0.303957,    0.333630
   0.306799,    0.334229
   0.309640,    0.334009
   0.312481,    0.332722
   0.315323,    0.331369
   0.318164,    0.330048
   0.321005,    0.328759
   0.323847,    0.327501
   0.326688,    0.326274
   0.329529,    0.325077
   0.332371,    0.323623
   0.335212,    0.321102
   0.338053,    0.318612
   0.340895,    0.316151
   0.343736,    0.313720
   0.346577,    0.311324
   0.349419,    0.308959
   0.352260,    0.306621
   0.355102,    0.304311
   0.357943,    0.302028
   0.360784,    0.299770
   0.363626,    0.296796
   0.366467,    0.293493
   0.369308,    0.290233
   0.372150,    0.287017
   0.374991,    0.283844
   0.377832,    0.280712
   0.380674,    0.277604
   0.383515,    0.274520
   0.386356,    0.271477
   0.389198,    0.268475
   0.392039,    0.265512
   0.394880,    0.262588
   0.397722,    0.259703
   0.400563,    0.256857
   0.403404,    0.253505
   0.406246,    0.249966
   0.409087,    0.246488
   0.411929,    0.243068
   0.414770,    0.239693
   0.417611,    0.236349
   0.420453,    0.233062
   0.423294,    0.229831
   0.426135,    0.226656
   0.428977,    0.223534
   0.431818,    0.220466
   0.434659,    0.217450
   0.437501,    0.214484
   0.440342,    0.211569
   0.443183,    0.208703
   0.446025,    0.205884
   0.448866,    0.203106
   0.451707,    0.200346
   0.454549,    0.197633
   0.457390,    0.194965
   0.460231,    0.191944
   0.463073,    0.188928
   0.465914,    0.185973
   0.468756,    0.183077
   0.471597,    0.180240
   0.474438,    0.177460
   0.477280,    0.174735
   0.480121,    0.172064
   0.482962,    0.169440
   0.485804,    0.166787
   0.488645,    0.164188
   0.491486,    0.161641
   0.494328,    0.159145
   0.497169,    0.156700
