Ground distance, Load Factor
   0.000000,    1.000000
   5.676463,    1.000077
  11.352939,    1.000118
  17.029416,    1.000158
  22.706064,    1.000150
  28.382728,    1.000138
  34.059391,    1.000126
  39.736055,    1.000114
  45.412718,    1.000102
  51.089382,    1.000090
  56.766045,    1.000078
  62.442709,    1.000065
  68.119372,    1.000053
  73.796036,    1.000041
  79.472942,    1.000029
  85.149869,    1.000016
  90.826796,    1.000003
  96.503722,    0.999991
 102.180649,    0.999978
 107.857576,    0.999965
 113.534503,    0.999953
 119.211430,    0.999940
 124.888357,    0.999927
 130.565284,    0.999915
 136.242446,    0.999949
 141.919629,    0.999987
 147.596811,    1.000025
 153.273994,    1.000063
 158.951177,    1.000101
 164.628359,    1.000139
 170.305542,    1.000177
 175.982724,    1.000215
 181.659907,    1.000253
 187.337089,    1.000291
 193.014501,    1.000236
 198.691932,    1.000173
 204.369364,    1.000110
 210.046795,    1.000046
 215.724226,    0.999983
 221.401657,    0.999920
 227.079089,    0.999857
 232.756520,    0.999794
 238.433951,    0.999731
 244.111383,    0.999668
 249.789081,    0.999700
 255.466801,    0.999740
 261.144522,    0.999780
 266.822243,    0.999820
 272.499964,    0.999860
 278.177685,    0.999900
 283.855405,    0.999940
 289.533126,    0.999980
 295.210847,    1.000020
 300.888568,    1.000061
 306.566552,    1.000052
 312.244559,    1.000040
 317.922565,    1.000027
 323.600572,    1.000014
 329.278579,    1.000002
 334.956585,    0.999989
 340.634592,    0.999977
 346.312598,    0.999964
 351.990605,    0.999952
 357.668612,    0.999939
 363.346858,    0.999973
 369.025124,    1.000011
 374.703390,    1.000049
 380.381657,    1.000087
 386.059923,    1.000125
 391.738189,    1.000163
 397.416456,    1.000201
 403.094722,    1.000239
 408.772988,    1.000277
 414.451255,    1.000316
 420.129750,    1.000260
 425.808265,    1.000197
 431.486780,    1.000133
 437.165295,    1.000070
 442.843810,    1.000007
 448.522325,    0.999943
 454.200840,    0.999880
 459.879355,    0.999817
 465.557870,    0.999753
 471.236385,    0.999690
 476.915164,    0.999722
 482.593964,    0.999762
 488.272765,    0.999801
 493.951566,    0.999841
 499.630366,    0.999881
 505.309167,    0.999921
 510.987968,    0.999961
 516.666769,    1.000001
 522.345569,    1.000040
 528.024370,    1.000080
 533.703428,    1.000071
 539.382507,    1.000058
 545.061587,    1.000046
 550.740666,    1.000033
 556.419746,    1.000020
 562.098825,    1.000007
 567.777905,    0.999994
 573.456984,    0.999981
 579.136063,    0.999968
 584.815143,    0.999955
 590.494453,    0.999988
 596.173782,    1.000026
 601.853112,    1.000064
 607.532441,    1.000101
 613.211771,    1.000139
 618.891100,    1.000176
 624.570429,    1.000214
 630.249759,    1.000252
 635.929088,    1.000289
 641.608418,    1.000327
 647.287966,    1.000271
 652.967532,    1.000207
 658.647099,    1.000143
 664.326665,    1.000079
 670.006232,    1.000015
 675.685798,    0.999951
 681.365365,    0.999887
 687.044931,    0.999823
 692.724498,    0.999759
 698.404064,    0.999695
 704.083882,    0.999727
 709.763722,    0.999766
 715.443562,    0.999805
 721.123402,    0.999845
 726.803242,    0.999884
 732.483082,    0.999923
 738.162922,    0.999963
 743.842762,    1.000002
 749.522601,    1.000042
 755.202441,    1.000081
 760.882527,    1.000072
 766.562633,    1.000058
 772.242739,    1.000045
 777.922846,    1.000031
 783.602952,    1.000018
 789.283058,    1.000004
 794.963164,    0.999991
 800.643271,    0.999977
 806.323377,    0.999964
 812.003483,    0.999950
 817.683809,    0.999983
 823.364154,    1.000021
 829.044499,    1.000058
 834.724843,    1.000095
 840.405188,    1.000132
 846.085533,    1.000169
 851.765878,    1.000207
 857.446222,    1.000244
 863.126567,    1.000281
 868.806912,    1.000318
 874.487466,    1.000262
 880.168038,    1.000198
 885.848610,    1.000133
 891.529182,    1.000069
 897.209754,    1.000004
 902.890326,    0.999940
 908.570898,    0.999875
 914.251470,    0.999811
 919.932042,    0.999746
 925.612614,    0.999682
 931.293430,    0.999713
 936.974268,    0.999752
 942.655106,    0.999791
 948.335943,    0.999830
 954.016781,    0.999870
 959.697619,    0.999909
 965.378456,    0.999948
 971.059294,    0.999987
 976.740132,    1.000026
 982.420969,    1.000065
 988.102048,    1.000056
 993.783147,    1.000042
 999.464246,    1.000028
1005.145346,    1.000015
1010.826445,    1.000001
1016.507544,    0.999987
1022.188643,    0.999973
1027.869742,    0.999960
1033.550841,    0.999946
1039.231941,    0.999932
1044.913258,    0.999966
1050.594593,    1.000003
1056.275929,    1.000040
1061.957265,    1.000077
1067.638600,    1.000114
1073.319936,    1.000152
1079.001272,    1.000189
1084.682608,    1.000226
1090.363943,    1.000263
1096.045279,    1.000300
1101.726825,    1.000244
1107.408389,    1.000179
1113.089954,    1.000115
1118.771518,    1.000050
1124.453082,    0.999986
1130.134646,    0.999921
1135.816210,    0.999857
1141.497774,    0.999792
1147.179339,    0.999728
1152.860903,    0.999663
1158.542716,    0.999695
1164.224550,    0.999734
1169.906384,    0.999773
1175.588219,    0.999813
1181.270053,    0.999852
1186.951887,    0.999891
1192.633721,    0.999931
1198.315555,    0.999970
1203.997390,    1.000009
1209.679224,    1.000049
1215.361306,    1.000039
1221.043409,    1.000026
1226.725511,    1.000012
1232.407614,    0.999999
1238.089717,    0.999985
1243.771820,    0.999972
1249.453923,    0.999958
1255.136026,    0.999945
1260.818129,    0.999931
1266.500232,    0.999918
1272.182561,    0.999951
1277.864910,    0.999989
1283.547259,    1.000027
