0	1.841656
0.5	2.781489
1	3.721322
1.5	4.568594
2	5.282712
2.5	5.845596
3	6.270784
3.5	6.592204
4	6.842732
4.5	7.045624
5	7.214852
5.5	7.358468
6	7.481216
6.5	7.586032
7	7.675168
7.5	7.750332
8	7.8129
8.5	7.86463
9	7.908198
9.5	7.94675900000001
10	7.98532000000003
