Ground distance, CL
   0.000000,    1.240700
   0.050814,    1.240700
   0.557655,    1.240700
   1.120723,    1.240700
   1.683792,    1.240700
   2.246860,    1.240700
   2.809928,    1.240700
   3.372996,    1.240700
   3.936065,    1.240700
   4.499133,    1.240700
   5.062201,    1.240700
   5.625270,    1.240700
   7.000433,    1.240700
   8.476993,    1.240700
   9.953554,    1.240700
  11.430114,    1.240700
  12.906675,    1.240700
  14.383236,    1.240700
  15.859796,    1.240700
  17.336357,    1.240700
  18.812918,    1.240700
  20.289478,    1.240700
  22.568547,    1.240700
  24.947817,    1.240700
  27.327087,    1.240700
  29.706357,    1.240700
  32.085627,    1.240700
  34.464897,    1.240700
  36.844167,    1.240700
  39.223437,    1.240700
  41.602706,    1.240700
  43.981976,    1.240700
  47.154111,    1.240700
  50.425242,    1.240700
  53.696373,    1.240700
  56.967504,    1.240700
  60.238635,    1.240700
  63.509766,    1.240700
  66.780897,    1.240700
  70.052028,    1.240700
  73.323159,    1.240700
  76.594290,    1.240700
  80.648590,    1.240700
  84.800677,    1.240700
  88.952764,    1.240700
  93.104851,    1.240700
  97.256938,    1.240700
 101.409024,    1.240700
 105.561111,    1.240700
 109.713198,    1.240700
 113.865285,    1.240700
 118.017372,    1.240700
 122.942889,    1.240700
 127.964977,    1.240700
 132.987064,    1.240700
 138.009152,    1.240700
 143.031239,    1.240700
 148.053327,    1.240700
 153.075414,    1.240700
 158.097502,    1.240700
 163.119589,    1.240700
 168.141677,    1.240700
 173.927418,    1.240700
 179.808509,    1.240700
 185.689600,    1.240700
 191.570691,    1.240700
 197.451782,    1.240700
 203.332873,    1.240700
 209.213964,    1.240700
 215.095055,    1.240700
 220.976146,    1.240700
 226.857237,    1.240700
 233.492174,    1.240700
 240.221237,    1.240700
 246.950299,    1.240700
 253.679361,    1.240700
 260.408423,    1.240700
 267.137485,    1.240700
 273.866547,    1.240700
 280.595609,    1.240700
 287.324671,    1.240700
 294.053733,    1.240700
 301.526809,    1.240700
 309.092783,    1.240700
 316.658756,    1.240700
 324.224729,    1.240700
 331.790702,    1.240700
 339.356675,    1.240700
 346.922648,    1.240700
 354.488621,    1.240700
 362.054594,    1.240700
 369.620567,    1.240700
 377.920703,    1.240700
 386.312507,    1.240700
 394.704310,    1.240700
 403.096113,    1.240700
 411.487916,    1.240700
 419.879719,    1.240700
 428.271522,    1.240700
 436.663325,    1.240700
 445.055129,    1.240700
 453.446932,    1.240700
 462.563034,    1.240700
 471.769572,    1.240700
 480.976111,    1.240700
 490.182649,    1.240700
 499.389187,    1.240700
 508.595725,    1.240700
 517.802263,    1.240700
 527.008801,    1.240700
 536.215339,    1.240700
 545.421878,    1.240700
 555.342845,    1.240700
 565.353016,    1.240700
 575.363187,    1.240700
 585.373357,    1.240700
 595.383528,    1.240700
 605.393699,    1.240700
 615.403869,    1.240700
 625.414040,    1.240700
 635.424211,    1.240700
 645.434382,    1.240700
 656.149111,    1.240700
 666.951811,    1.240700
 677.754511,    1.240700
 688.557211,    1.240700
 699.359911,    1.240700
 710.162611,    1.240700
 720.965311,    1.240700
 731.768011,    1.240700
 742.570711,    1.240700
 753.373411,    1.240700
 764.871083,    1.240700
 776.455528,    1.240700
 788.039973,    1.240700
 799.624418,    1.240700
 811.208863,    1.240700
 822.793308,    1.240700
 834.377753,    1.240700
 845.962198,    1.240700
 857.546643,    1.240700
 869.131088,    1.240700
 881.401877,    1.240700
 893.758364,    1.240700
 906.114850,    1.240700
 918.471336,    1.240700
 930.827822,    1.240700
 943.184308,    1.240700
 955.540794,    1.240700
 967.897280,    1.240700
 980.253766,    1.240700
 992.610252,    1.240700
1005.644657,    1.240700
1018.763706,    1.240700
1031.882755,    1.240700
1045.001804,    1.240700
1058.120853,    1.240700
1071.239902,    1.240700
1084.358951,    1.240700
1097.478000,    1.240700
1110.597049,    1.240700
1123.716098,    1.240700
1137.504620,    1.240700
1151.376733,    1.240700
1165.248846,    1.240700
1179.120959,    1.240700
1192.993071,    1.240700
1206.865184,    1.240700
1220.737297,    1.240700
1234.609410,    1.240700
1248.481522,    1.240700
1262.353635,    1.240700
1276.886763,    1.240700
1291.502425,    1.240700
1306.118087,    1.240700
1320.733749,    1.240700
1335.349412,    1.240700
1349.965074,    1.240700
1364.580736,    1.240700
1379.196398,    1.240700
1393.812060,    1.240700
1408.427722,    1.240700
1423.695932,    1.240700
1439.045619,    1.240700
1454.395305,    1.240700
1469.744992,    1.240700
1485.094679,    1.240700
1500.444365,    1.240700
1515.794052,    1.240700
1531.143739,    1.240700
1546.493425,    1.240700
1561.843112,    1.240700
1577.836875,    1.240700
1593.911056,    1.240700
1609.985238,    1.240700
1626.059419,    1.240700
1642.133601,    1.240700
1658.207782,    1.240700
1674.281964,    1.240700
1690.356145,    1.240700
1706.430327,    1.240700
1722.504508,    1.240700
1739.214327,    1.240700
1756.003511,    1.240700
1772.792695,    1.240700
1789.581879,    1.240700
1806.371063,    1.240700
1823.160247,    1.240700
1839.949431,    1.240700
1856.738615,    1.240700
1873.527799,    1.240700
1890.316983,    1.240700
1907.733754,    1.240700
1925.228885,    1.240700
1942.724016,    1.240700
1960.219147,    1.240700
1977.714278,    1.240700
1995.209409,    1.240700
2012.704540,    1.240700
2030.199671,    1.240700
2047.694802,    1.240700
2065.189933,    1.240700
2083.304920,    1.240700
2101.497301,    1.240700
2119.689683,    1.240700
2137.882064,    1.240700
2156.074446,    1.240700
2174.266827,    1.240700
2192.459209,    1.240700
2210.651590,    1.240700
2228.843972,    1.240700
2247.036353,    1.240700
2265.840875,    1.240700
2284.721828,    1.240700
2303.602782,    1.240700
2322.483735,    1.240700
2341.364688,    1.240700
2360.245642,    1.240700
2379.126595,    1.240700
2398.007548,    1.240700
2416.888502,    1.240700
2435.769455,    1.240700
2455.254830,    1.240700
2474.815673,    1.240700
2494.376515,    1.240700
2513.937358,    1.240700
2533.498200,    1.240700
2553.059043,    1.240700
2572.619886,    1.240700
2592.180728,    1.240700
2611.741571,    1.240700
2631.302413,    1.240700
2651.459959,    1.240700
2671.692009,    1.240700
2691.924059,    1.240700
2712.156108,    1.240700
2732.388158,    1.240700
2752.620208,    1.240700
2772.852258,    1.240700
2793.084307,    1.240700
2813.316357,    1.240700
2833.548407,    1.240700
2854.369446,    1.240700
2875.264025,    1.240700
2896.158604,    1.240700
2917.053184,    1.240700
2937.947763,    1.240700
2958.842342,    1.240700
2979.736922,    1.240700
3000.631501,    1.240700
3021.526081,    1.240700
3042.420660,    1.240700
3063.896521,    1.240700
3085.444962,    1.240700
3106.993402,    1.240700
3128.541842,    1.240700
3150.090282,    1.240700
3171.638722,    1.240700
3193.187162,    1.240700
3214.735602,    1.240700
3236.284042,    1.240700
3257.832482,    1.240700
3279.915580,    1.240700
3302.065435,    1.240700
3324.215290,    1.240700
3346.365145,    1.240700
3368.515000,    1.240700
3390.664854,    1.240700
3412.814709,    1.240700
3434.964564,    1.240700
3451.404681,    1.240700
3473.874453,    1.404903
3496.572651,    1.467474
3519.404301,    1.470669
3542.235951,    1.473864
3565.067602,    1.477059
3587.899252,    1.480254
3610.730902,    1.483449
3633.562552,    1.486645
3656.394202,    1.489840
3679.225852,    1.493035
3702.057503,    1.496230
3725.286951,    1.511901
3748.748803,    1.534860
3772.210656,    1.557820
3795.672508,    1.580779
3819.134360,    1.603739
3842.596213,    1.626698
3866.058065,    1.649658
3889.519918,    1.672617
3912.981770,    1.695577
3936.443623,    1.718536
3960.295786,    1.739757
3984.375979,    1.759961
4008.456172,    1.780165
4032.536365,    1.800370
4056.616558,    1.820574
4080.696751,    1.840779
4104.776944,    1.860983
4128.857137,    1.881187
4152.937330,    1.901392
4177.017523,    1.921596
4185.897761,    1.929047
4210.539377,    1.946827
4235.180994,    1.964607
4259.822610,    1.982386
4284.464226,    2.000166
4309.105842,    2.017946
4333.747459,    2.035726
4358.389075,    2.053506
4383.030691,    2.071286
4407.672307,    2.089065
4432.313923,    2.106845
4457.279675,    2.106845
4482.245427,    2.106845
4507.211179,    2.106845
4532.176931,    2.106845
4557.142683,    2.106845
4582.280281,    2.098165
4607.417879,    2.089485
4632.555476,    2.080805
4657.693074,    2.072125
4682.830672,    2.063445
4708.162945,    2.058628
4733.495218,    2.053812
4758.827491,    2.048995
4784.159764,    2.044178
4809.492037,    2.039361
4834.824311,    2.034544
4860.156584,    2.029727
4885.488857,    2.024910
4910.821130,    2.020093
