Speed (CAS), Efficiency
  74.165712,   14.635897
  74.853314,   14.742074
  75.540916,   14.844238
  76.228518,   14.942588
  76.916120,   15.037355
  77.603722,   15.125545
  78.291324,   15.209802
  78.978926,   15.290908
  79.666528,   15.365933
  80.354130,   15.436575
  81.041732,   15.504733
  81.729334,   15.565298
  82.416936,   15.623398
  83.104538,   15.676747
  83.792140,   15.725024
  84.479742,   15.770782
  85.167344,   15.809600
  85.854946,   15.847455
  86.542548,   15.877306
  87.230149,   15.907012
  87.917751,   15.928508
  88.605353,   15.949883
  89.292955,   15.963747
  89.980557,   15.976679
  90.668159,   15.983735
  91.355761,   15.988174
  92.043363,   15.989334
  92.730965,   15.985294
  93.418567,   15.981226
  94.106169,   15.969098
  94.793771,   15.956577
  95.481373,   15.940760
  96.168975,   15.919930
  96.856577,   15.899005
  97.544179,   15.872601
  98.231781,   15.843551
  98.919383,   15.814405
  99.606985,   15.779048
 100.294587,   15.742036
 100.982189,   15.704945
 101.669791,   15.662380
 102.357393,   15.617747
 103.044995,   15.573069
 103.732596,   15.525105
 104.420198,   15.473259
 105.107800,   15.421420
 105.795402,   15.369589
 106.483004,   15.311298
 107.170606,   15.252771
 107.858208,   15.194318
 108.545810,   15.134664
 109.233412,   15.069959
 109.921014,   15.005403
 110.608616,   14.940997
 111.296218,   14.875823
 111.983820,   14.805699
 112.671422,   14.735807
 113.359024,   14.666150
 114.046626,   14.596731
 114.734228,   14.523165
 115.421830,   14.448652
 116.109432,   14.374461
 116.797034,   14.300594
 117.484636,   14.226913
 118.172238,   14.148487
 118.859840,   14.070471
 119.547442,   13.992866
 120.235044,   13.915672
 120.922645,   13.838889
 121.610247,   13.758482
 122.297849,   13.677818
 122.985451,   13.597647
 123.673053,   13.517969
 124.360655,   13.438783
 125.048257,   13.359393
 125.735859,   13.276878
 126.423461,   13.194931
 127.111063,   13.113551
 127.798665,   13.032735
 128.486267,   12.952481
 129.173869,   12.872787
 129.861471,   12.790224
 130.549073,   12.707845
 131.236675,   12.626094
 131.924277,   12.544967
 132.611879,   12.464460
 133.299481,   12.384568
 133.987083,   12.305290
 134.674685,   12.223507
 135.362287,   12.142102
 136.049889,   12.061368
 136.737491,   11.981300
 137.425093,   11.901892
 138.112694,   11.823139
 138.800296,   11.745036
 139.487898,   11.667270
 140.175500,   11.587510
 140.863102,   11.508449
 141.550704,   11.430081
 142.238306,   11.352398
