Ground distance, Load Factor
   0.000000,    0.000000
   0.000001,    0.000000
   0.000007,    0.000000
   0.000051,    0.000000
   0.000464,    0.000000
   0.002624,    0.000003
   0.006735,    0.000006
   0.012741,    0.000012
   0.020659,    0.000020
   0.030470,    0.000029
   0.042237,    0.000040
   0.056013,    0.000053
   0.071646,    0.000068
   0.089302,    0.000085
   0.108948,    0.000104
   0.130715,    0.000124
   0.154517,    0.000147
   0.180380,    0.000172
   0.208553,    0.000198
   0.238667,    0.000227
   0.270866,    0.000257
   0.305484,    0.000290
   0.342198,    0.000325
   0.381298,    0.000362
   0.422798,    0.000402
   0.466539,    0.000443
   0.513006,    0.000487
   0.561826,    0.000533
   0.612900,    0.000581
   0.667173,    0.000633
   0.723445,    0.000686
   0.782370,    0.000742
   0.843569,    0.000799
   0.908326,    0.000861
   0.975615,    0.000924
   1.046007,    0.000991
   1.119326,    0.001060
   1.195260,    0.001131
   1.274357,    0.001206
   1.355975,    0.001283
   1.441266,    0.001363
   1.530365,    0.001447
   1.622074,    0.001533
   1.717684,    0.001623
   1.817482,    0.001717
   1.921258,    0.001814
   2.026725,    0.001913
   2.135910,    0.002016
   2.250112,    0.002123
   2.366608,    0.002232
   2.488282,    0.002346
   2.611643,    0.002462
   2.740520,    0.002583
   2.766698,    0.002607
   2.781104,    0.002621
   2.789397,    0.002629
   2.795659,    0.002634
   2.800890,    0.002639
   2.804546,    0.002643
   2.805673,    0.002644
   2.806452,    0.002644
   2.806871,    0.002645
   2.809258,    0.002647
   2.811428,    0.002649
   2.821550,    0.002659
   2.857709,    0.002692
   2.942423,    0.002772
   3.074172,    0.002895
   3.216748,    0.003028
   3.363140,    0.003165
   3.514904,    0.003307
   3.671984,    0.003454
   3.831504,    0.003603
   3.997074,    0.003757
   4.166659,    0.003915
   4.341944,    0.004078
   4.518440,    0.004243
   4.700307,    0.004412
   4.887906,    0.004587
   5.078702,    0.004764
   5.275962,    0.004948
   5.478374,    0.005136
   5.684932,    0.005328
   5.897243,    0.005525
   6.115424,    0.005727
   6.339421,    0.005935
   6.568424,    0.006147
   6.803701,    0.006365
   7.042558,    0.006586
   7.288895,    0.006814
   7.541048,    0.007047
   7.796216,    0.007283
   8.057268,    0.007524
   8.326295,    0.007772
   8.598427,    0.008023
   8.880016,    0.008283
   9.166543,    0.008547
   9.456086,    0.008814
   9.756542,    0.009090
  10.061610,    0.009371
  10.370455,    0.009655
  10.686037,    0.009945
  11.008882,    0.010242
  11.339437,    0.010545
  11.352800,    0.010557
  11.364685,    0.010568
  11.374415,    0.010577
  11.376754,    0.010579
  11.377221,    0.010580
  11.377650,    0.010580
  11.381945,    0.010584
  11.407040,    0.010607
  11.487824,    0.010681
  11.716514,    0.010891
  12.060285,    0.011206
  12.409641,    0.011526
  12.767286,    0.011854
  13.129128,    0.012185
  13.498419,    0.012522
  13.875677,    0.012867
  14.255916,    0.013214
  14.650009,    0.013574
  15.047435,    0.013937
  15.454483,    0.014308
  15.871435,    0.014687
  16.289872,    0.015068
  16.715467,    0.015456
  17.147822,    0.015849
  17.594470,    0.016255
  18.042803,    0.016662
  18.503879,    0.017080
  18.969333,    0.017502
  19.442362,    0.017931
  19.923004,    0.018366
  20.416617,    0.018813
  20.910906,    0.019260
  21.421529,    0.019721
  21.934780,    0.020185
  22.462547,    0.020661
  22.994058,    0.021141
  23.535604,    0.021629
  24.078322,    0.022117
  24.634539,    0.022618
  25.202594,    0.023129
  25.773761,    0.023642
  25.890542,    0.023747
  25.904643,    0.023760
  25.916605,    0.023770
  25.926806,    0.023780
  25.937440,    0.023789
  25.948330,    0.023799
  25.950910,    0.023801
  25.952918,    0.023803
  25.953803,    0.023804
  25.960678,    0.023810
  25.966932,    0.023816
  25.998580,    0.023844
  26.145674,    0.023976
  26.572892,    0.024360
  27.175189,    0.024900
  27.773542,    0.025437
  28.381676,    0.025981
  29.003680,    0.026538
  29.633972,    0.027102
  30.270121,    0.027671
  30.920865,    0.028252
  31.578447,    0.028839
  32.243480,    0.029432
  32.917387,    0.030033
  33.603812,    0.030644
  34.298193,    0.031262
  34.999784,    0.031886
  35.716043,    0.032522
  36.439586,    0.033164
  37.174982,    0.033817
  37.913453,    0.034471
  38.667881,    0.035140
  39.434234,    0.035818
  40.204035,    0.036499
  40.986430,    0.037190
  41.778790,    0.037890
  42.578798,    0.038596
  43.390834,    0.039311
  44.216168,    0.040038
  45.045839,    0.040769
  45.889160,    0.041510
  46.740879,    0.042259
  46.775296,    0.042289
  46.806409,    0.042316
  46.808329,    0.042318
  46.809253,    0.042319
  46.810153,    0.042319
  46.819152,    0.042327
  46.872952,    0.042374
  47.070635,    0.042548
  47.601731,    0.043014
  48.508748,    0.043810
  49.392617,    0.044585
  50.291180,    0.045372
  51.199364,    0.046166
  52.118886,    0.046970
  53.044610,    0.047779
  53.984153,    0.048599
  54.933121,    0.049426
  55.896399,    0.050266
  56.869846,    0.051113
  57.858260,    0.051973
  58.858324,    0.052842
  59.864775,    0.053716
  60.890106,    0.054605
  61.923345,    0.055501
  62.964876,    0.056403
  64.015068,    0.057312
  65.078526,    0.058231
  66.162025,    0.059167
  67.246272,    0.060102
  68.350404,    0.061054
  69.465079,    0.062014
  70.586301,    0.062979
  71.724369,    0.063958
  72.869379,    0.064941
  74.028534,    0.065936
  74.075335,    0.065976
  74.111259,    0.066007
  74.141681,    0.066033
  74.167990,    0.066056
  74.192487,    0.066077
  74.213092,    0.066095
  74.232523,    0.066111
  74.238426,    0.066116
  74.242655,    0.066120
  74.244992,    0.066122
  74.250323,    0.066126
  74.255123,    0.066131
  74.285934,    0.066157
  74.424715,    0.066276
  74.914560,    0.066696
  76.138668,    0.067745
  77.337756,    0.068771
  78.541523,    0.069801
  79.761719,    0.070843
  80.993494,    0.071895
  82.240366,    0.072958
  83.501546,    0.074033
  84.772565,    0.075115
  86.057412,    0.076207
  87.348714,    0.077304
  88.657009,    0.078415
  89.981173,    0.079537
  91.314569,    0.080667
  92.662911,    0.081808
  94.022817,    0.082958
  95.392540,    0.084115
  96.778231,    0.085284
  98.178762,    0.086465
  99.591400,    0.087654
 101.015399,    0.088852
 102.463159,    0.090069
 103.919390,    0.091292
 105.381423,    0.092518
 106.864580,    0.093761
 108.355432,    0.095009
 108.415407,    0.095059
 108.466584,    0.095102
 108.510199,    0.095138
 108.562098,    0.095181
 108.576211,    0.095193
 108.592097,    0.095207
 108.597916,    0.095211
 108.601888,    0.095215
 108.603382,    0.095216
 108.604814,    0.095217
 108.618010,    0.095228
 108.699445,    0.095296
 108.983693,    0.095534
 109.920450,    0.096317
 111.412414,    0.097564
 112.943777,    0.098841
 114.493328,    0.100133
 116.052976,    0.101432
 117.625924,    0.102741
 119.217715,    0.104063
 120.813446,    0.105388
 122.428029,    0.106727
 124.055406,    0.108075
 125.697861,    0.109435
 127.350287,    0.110801
 129.030052,    0.112188
 130.718299,    0.113581
 132.422250,    0.114985
 134.139218,    0.116398
 135.865002,    0.117817
 137.610891,    0.119251
 139.374912,    0.120699
 141.143792,    0.122148
 142.930180,    0.123611
 144.731912,    0.125084
 146.542920,    0.126564
 148.374226,    0.128058
 150.220943,    0.129564
 150.241089,    0.129580
 150.251615,    0.129589
 150.258537,    0.129594
 150.263235,    0.129598
 150.264756,    0.129599
 150.266338,    0.129601
 150.282161,    0.129614
 150.365238,    0.129681
 150.692685,    0.129948
 151.672730,    0.130746
 153.493503,    0.132227
 155.383781,    0.133763
 157.288700,    0.135310
 159.208732,    0.136866
 161.144574,    0.138434
 163.091810,    0.140010
 165.052719,    0.141594
 167.032082,    0.143192
 169.028515,    0.144801
 171.038965,    0.146420
 173.069813,    0.148054
 175.115284,    0.149697
 177.172907,    0.151349
 179.241667,    0.153007
 181.327100,    0.154677
 183.434108,    0.156362
 185.551080,    0.158053
 187.686248,    0.159756
 189.833653,    0.161467
 191.998762,    0.163191
 194.181394,    0.164926
 196.385986,    0.166677
 198.594296,    0.168428
 199.038204,    0.168780
 199.384312,    0.169054
 199.610452,    0.169233
 199.644145,    0.169260
 199.657748,    0.169271
