Time, Efficiency
 122.284434,    9.786021
 122.286101,    9.786115
 122.287767,    9.786209
 122.289434,    9.786303
 122.291101,    9.786396
 122.292767,    9.786490
 122.294434,    9.786584
 122.296101,    9.786678
 122.297767,    9.786772
 122.299434,    9.786866
 122.301101,    9.786960
 122.302767,    9.787053
 122.304434,    9.787147
 122.306101,    9.787241
 122.307767,    9.787335
 122.309434,    9.787351
 122.311101,    9.787351
 122.312767,    9.787351
 122.314434,    9.787351
 122.316101,    9.787351
 122.317767,    9.787351
 122.319434,    9.787351
 122.321101,    9.787351
 122.322767,    9.787351
 122.324434,    9.787351
 122.326101,    9.787508
 122.327767,    9.787696
 122.329434,    9.787884
 122.331101,    9.788072
 122.332767,    9.788260
 122.334434,    9.788448
 122.336101,    9.788636
 122.337767,    9.788824
 122.339434,    9.789013
 122.341101,    9.789201
 122.342767,    9.789232
 122.344434,    9.789232
 122.346101,    9.789232
 122.347767,    9.789232
 122.349434,    9.789232
 122.351101,    9.789232
 122.352767,    9.789232
 122.354434,    9.789232
 122.356101,    9.789232
 122.357767,    9.789232
 122.359434,    9.789232
 122.361101,    9.789232
 122.362767,    9.789232
 122.364434,    9.789232
 122.366101,    9.789232
 122.367767,    9.789232
 122.369434,    9.789232
 122.371101,    9.789232
 122.372767,    9.789232
 122.374434,    9.789232
 122.376101,    9.789389
 122.377767,    9.789578
 122.379434,    9.789766
 122.381101,    9.789954
 122.382767,    9.790143
 122.384434,    9.790331
 122.386101,    9.790520
 122.387767,    9.790709
 122.389434,    9.790897
 122.391101,    9.791086
 122.392767,    9.791117
 122.394434,    9.791117
 122.396101,    9.791117
 122.397767,    9.791117
 122.399434,    9.791117
 122.401101,    9.791117
 122.402767,    9.791117
 122.404434,    9.791117
 122.406101,    9.791117
 122.407767,    9.791117
 122.409434,    9.791196
 122.411101,    9.791290
 122.412767,    9.791385
 122.414434,    9.791479
 122.416101,    9.791574
 122.417767,    9.791668
 122.419434,    9.791763
 122.421101,    9.791857
 122.422767,    9.791952
 122.424434,    9.792046
 122.426101,    9.792061
 122.427767,    9.792061
 122.429434,    9.792061
 122.431101,    9.792061
 122.432767,    9.792061
 122.434434,    9.792061
 122.436101,    9.792061
 122.437767,    9.792061
 122.439434,    9.792061
 122.441101,    9.792061
 122.442767,    9.792141
 122.444434,    9.792235
 122.446101,    9.792330
 122.447767,    9.792424
 122.449434,    9.792519
 122.451101,    9.792613
 122.452767,    9.792708
 122.454434,    9.792802
 122.456101,    9.792897
 122.457767,    9.792992
 122.459434,    9.793007
 122.461101,    9.793007
 122.462767,    9.793007
 122.464434,    9.793007
 122.466101,    9.793007
 122.467767,    9.793007
 122.469434,    9.793007
 122.471101,    9.793007
 122.472767,    9.793007
 122.474434,    9.793007
 122.476101,    9.793165
 122.477767,    9.793355
 122.479434,    9.793544
 122.481101,    9.793733
 122.482767,    9.793923
 122.484434,    9.794112
 122.486101,    9.794302
 122.487767,    9.794491
 122.489434,    9.794681
 122.491101,    9.794871
 122.492767,    9.794902
 122.494434,    9.794902
 122.496101,    9.794902
 122.497767,    9.794902
 122.499434,    9.794902
 122.501101,    9.794902
 122.502767,    9.794902
 122.504434,    9.794902
 122.506101,    9.794902
 122.507767,    9.794902
 122.509434,    9.794902
 122.511101,    9.794902
 122.512767,    9.794902
 122.514434,    9.794902
 122.516101,    9.794902
 122.517767,    9.794902
 122.519434,    9.794902
 122.521101,    9.794902
 122.522767,    9.794902
 122.524434,    9.794902
 122.526101,    9.795060
 122.527767,    9.795250
 122.529434,    9.795440
 122.531101,    9.795630
 122.532767,    9.795820
 122.534434,    9.796009
 122.536101,    9.796199
 122.537767,    9.796389
 122.539434,    9.796579
 122.541101,    9.796770
 122.542767,    9.796801
 122.544434,    9.796801
 122.546101,    9.796801
 122.547767,    9.796801
 122.549434,    9.796801
 122.551101,    9.796801
 122.552767,    9.796801
 122.554434,    9.796801
 122.556101,    9.796801
 122.557767,    9.796801
 122.559434,    9.796801
 122.561101,    9.796801
 122.562767,    9.796801
 122.564434,    9.796801
 122.566101,    9.796801
 122.567767,    9.796801
 122.569434,    9.796801
 122.571101,    9.796801
 122.572767,    9.796801
 122.574434,    9.796801
 122.576101,    9.796960
 122.577767,    9.797150
 122.579434,    9.797340
 122.581101,    9.797530
 122.582767,    9.797721
 122.584434,    9.797911
 122.586101,    9.798102
 122.587767,    9.798292
 122.589434,    9.798483
 122.591101,    9.798673
 122.592767,    9.798704
 122.594434,    9.798704
 122.596101,    9.798704
 122.597767,    9.798704
 122.599434,    9.798704
 122.601101,    9.798704
 122.602767,    9.798704
 122.604434,    9.798704
 122.606101,    9.798704
 122.607767,    9.798704
 122.609434,    9.798704
 122.611101,    9.798704
 122.612767,    9.798704
 122.614434,    9.798704
 122.616101,    9.798704
 122.617767,    9.798704
 122.619434,    9.798704
 122.621101,    9.798704
 122.622767,    9.798704
 122.624434,    9.798704
 122.626101,    9.798864
 122.627767,    9.799054
 122.629434,    9.799245
 122.631101,    9.799436
 122.632767,    9.799627
 122.634434,    9.799818
 122.636101,    9.800008
 122.637767,    9.800199
 122.639434,    9.800390
 122.641101,    9.800581
 122.642767,    9.800613
 122.644434,    9.800613
 122.646101,    9.800613
 122.647767,    9.800613
 122.649434,    9.800613
 122.651101,    9.800613
 122.652767,    9.800613
 122.654434,    9.800613
 122.656101,    9.800613
 122.657767,    9.800613
 122.659434,    9.800613
 122.661101,    9.800613
 122.662767,    9.800613
 122.664434,    9.800613
 122.666101,    9.800613
 122.667767,    9.800613
 122.669434,    9.800613
 122.671101,    9.800613
 122.672767,    9.800613
 122.674434,    9.800613
 122.676101,    9.800772
 122.677767,    9.800964
 122.679434,    9.801155
 122.681101,    9.801346
 122.682767,    9.801537
 122.684434,    9.801728
 122.686101,    9.801920
 122.687767,    9.802111
 122.689434,    9.802303
 122.691101,    9.802494
 122.692767,    9.802525
 122.694434,    9.802525
 122.696101,    9.802525
 122.697767,    9.802525
 122.699434,    9.802525
 122.701101,    9.802525
 122.702767,    9.802525
 122.704434,    9.802525
 122.706101,    9.802525
 122.707767,    9.802525
 122.709434,    9.802525
 122.711101,    9.802525
 122.712767,    9.802525
 122.714434,    9.802525
 122.716101,    9.802525
 122.717767,    9.802525
 122.719434,    9.802525
 122.721101,    9.802525
 122.722767,    9.802525
 122.724434,    9.802525
 122.726101,    9.802686
 122.727767,    9.802877
 122.729434,    9.803069
 122.731101,    9.803261
 122.732767,    9.803452
 122.734434,    9.803644
 122.736101,    9.803836
 122.737767,    9.804028
 122.739434,    9.804220
 122.741101,    9.804412
 122.742767,    9.804443
 122.744434,    9.804443
 122.746101,    9.804443
 122.747767,    9.804443
 122.749434,    9.804443
 122.751101,    9.804443
 122.752767,    9.804443
 122.754434,    9.804443
 122.756101,    9.804443
 122.757767,    9.804443
 122.759434,    9.804443
 122.761101,    9.804443
 122.762767,    9.804443
 122.764434,    9.804443
 122.766101,    9.804443
 122.767767,    9.804443
 122.769434,    9.804443
 122.771101,    9.804443
 122.772767,    9.804443
 122.774434,    9.804443
 122.776101,    9.804604
 122.777767,    9.804796
 122.779434,    9.804988
 122.781101,    9.805180
 122.782767,    9.805372
 122.784434,    9.805564
 122.786101,    9.805756
 122.787767,    9.805949
 122.789434,    9.806141
 122.791101,    9.806334
 122.792767,    9.806365
 122.794434,    9.806365
 122.796101,    9.806365
 122.797767,    9.806365
 122.799434,    9.806365
 122.801101,    9.806365
 122.802767,    9.806365
 122.804434,    9.806365
 122.806101,    9.806365
 122.807767,    9.806365
 122.809434,    9.806445
 122.811101,    9.806542
 122.812767,    9.806638
 122.814434,    9.806734
 122.816101,    9.806831
 122.817767,    9.806927
 122.819434,    9.807023
 122.821101,    9.807119
 122.822767,    9.807216
 122.824434,    9.807312
 122.826101,    9.807328
 122.827767,    9.807328
 122.829434,    9.807328
 122.831101,    9.807328
 122.832767,    9.807328
 122.834434,    9.807328
 122.836101,    9.807328
 122.837767,    9.807328
 122.839434,    9.807328
 122.841101,    9.807328
 122.842767,    9.807489
 122.844434,    9.807682
 122.846101,    9.807875
 122.847767,    9.808067
 122.849434,    9.808260
 122.851101,    9.808453
 122.852767,    9.808646
 122.854434,    9.808839
 122.856101,    9.809032
 122.857767,    9.809225
 122.859434,    9.809257
 122.861101,    9.809257
 122.862767,    9.809257
 122.864434,    9.809257
 122.866101,    9.809257
 122.867767,    9.809257
 122.869434,    9.809257
 122.871101,    9.809257
 122.872767,    9.809257
 122.874434,    9.809257
 122.876101,    9.809338
 122.877767,    9.809434
 122.879434,    9.809531
 122.881101,    9.809628
 122.882767,    9.809724
 122.884434,    9.809821
 122.886101,    9.809917
 122.887767,    9.810014
 122.889434,    9.810111
 122.891101,    9.810207
 122.892767,    9.810223
 122.894434,    9.810223
 122.896101,    9.810223
 122.897767,    9.810223
 122.899434,    9.810223
 122.901101,    9.810223
 122.902767,    9.810223
 122.904434,    9.810223
 122.906101,    9.810223
 122.907767,    9.810223
 122.909434,    9.810304
 122.911101,    9.810401
 122.912767,    9.810498
 122.914434,    9.810594
 122.916101,    9.810691
 122.917767,    9.810788
 122.919434,    9.810885
 122.921101,    9.810981
 122.922767,    9.811078
 122.924434,    9.811175
 122.926101,    9.811191
 122.927767,    9.811191
 122.929434,    9.811191
 122.931101,    9.811191
 122.932767,    9.811191
 122.934434,    9.811191
 122.936101,    9.811191
 122.937767,    9.811191
 122.939434,    9.811191
 122.941101,    9.811191
 122.942767,    9.811353
 122.944434,    9.811546
 122.946101,    9.811740
 122.947767,    9.811934
 122.949434,    9.812128
 122.951101,    9.812322
 122.952767,    9.812515
 122.954434,    9.812709
 122.956101,    9.812903
 122.957767,    9.813098
 122.959434,    9.813129
 122.961101,    9.813129
 122.962767,    9.813129
 122.964434,    9.813129
 122.966101,    9.813129
 122.967767,    9.813129
 122.969434,    9.813129
 122.971101,    9.813129
 122.972767,    9.813129
 122.974434,    9.813129
 122.976101,    9.813129
 122.977767,    9.813129
 122.979434,    9.813129
 122.981101,    9.813129
 122.982767,    9.813129
 122.984434,    9.813129
 122.986101,    9.813129
 122.987767,    9.813129
 122.989434,    9.813129
 122.991101,    9.813129
 122.992767,    9.813292
 122.994434,    9.813486
 122.996101,    9.813680
 122.997767,    9.813874
 122.999434,    9.814068
 123.001101,    9.814263
 123.002767,    9.814457
 123.004434,    9.814652
 123.006101,    9.814846
 123.007767,    9.815041
 123.009434,    9.815072
 123.011101,    9.815072
 123.012767,    9.815072
 123.014434,    9.815072
 123.016101,    9.815072
 123.017767,    9.815072
 123.019434,    9.815072
 123.021101,    9.815072
 123.022767,    9.815072
 123.024434,    9.815072
 123.026101,    9.815072
 123.027767,    9.815072
 123.029434,    9.815072
 123.031101,    9.815072
 123.032767,    9.815072
 123.034434,    9.815072
 123.036101,    9.815072
 123.037767,    9.815072
 123.039434,    9.815072
 123.041101,    9.815072
 123.042767,    9.815154
 123.044434,    9.815251
 123.046101,    9.815348
 123.047767,    9.815446
 123.049434,    9.815543
 123.051101,    9.815640
 123.052767,    9.815738
 123.054434,    9.815835
 123.056101,    9.815932
 123.057767,    9.816030
 123.059434,    9.816046
 123.061101,    9.816046
 123.062767,    9.816046
 123.064434,    9.816046
 123.066101,    9.816046
 123.067767,    9.816046
 123.069434,    9.816046
 123.071101,    9.816046
 123.072767,    9.816046
 123.074434,    9.816046
 123.076101,    9.816209
 123.077767,    9.816404
 123.079434,    9.816599
 123.081101,    9.816794
 123.082767,    9.816989
 123.084434,    9.817184
 123.086101,    9.817379
 123.087767,    9.817574
 123.089434,    9.817769
 123.091101,    9.817964
 123.092767,    9.817996
 123.094434,    9.817996
 123.096101,    9.817996
 123.097767,    9.817996
 123.099434,    9.817996
 123.101101,    9.817996
 123.102767,    9.817996
 123.104434,    9.817996
 123.106101,    9.817996
 123.107767,    9.817996
 123.109434,    9.817996
 123.111101,    9.817996
 123.112767,    9.817996
 123.114434,    9.817996
 123.116101,    9.817996
 123.117767,    9.817996
 123.119434,    9.817996
 123.121101,    9.817996
 123.122767,    9.817996
 123.124434,    9.817996
 123.126101,    9.818078
 123.127767,    9.818175
 123.129434,    9.818273
 123.131101,    9.818371
 123.132767,    9.818468
 123.134434,    9.818566
 123.136101,    9.818664
 123.137767,    9.818762
 123.139434,    9.818859
 123.141101,    9.818957
 123.142767,    9.818973
 123.144434,    9.818973
 123.146101,    9.818973
 123.147767,    9.818973
 123.149434,    9.818973
 123.151101,    9.818973
 123.152767,    9.818973
 123.154434,    9.818973
 123.156101,    9.818973
 123.157767,    9.818973
 123.159434,    9.819137
 123.161101,    9.819332
 123.162767,    9.819528
 123.164434,    9.819723
 123.166101,    9.819919
 123.167767,    9.820115
 123.169434,    9.820311
 123.171101,    9.820507
 123.172767,    9.820703
 123.174434,    9.820898
 123.176101,    9.820930
 123.177767,    9.820930
 123.179434,    9.820930
 123.181101,    9.820930
 123.182767,    9.820930
 123.184434,    9.820930
 123.186101,    9.820930
 123.187767,    9.820930
 123.189434,    9.820930
 123.191101,    9.820930
 123.192767,    9.820930
 123.194434,    9.820930
 123.196101,    9.820930
 123.197767,    9.820930
 123.199434,    9.820930
 123.201101,    9.820930
 123.202767,    9.820930
 123.204434,    9.820930
 123.206101,    9.820930
 123.207767,    9.820930
 123.209434,    9.821094
 123.211101,    9.821291
 123.212767,    9.821487
 123.214434,    9.821683
 123.216101,    9.821879
 123.217767,    9.822075
 123.219434,    9.822272
 123.221101,    9.822468
 123.222767,    9.822664
 123.224434,    9.822861
 123.226101,    9.822893
 123.227767,    9.822893
 123.229434,    9.822893
 123.231101,    9.822893
 123.232767,    9.822893
 123.234434,    9.822893
 123.236101,    9.822893
 123.237767,    9.822893
 123.239434,    9.822893
 123.241101,    9.822893
 123.242767,    9.822893
 123.244434,    9.822893
 123.246101,    9.822893
 123.247767,    9.822893
 123.249434,    9.822893
 123.251101,    9.822893
 123.252767,    9.822893
 123.254434,    9.822893
 123.256101,    9.822893
 123.257767,    9.822893
 123.259434,    9.822975
 123.261101,    9.823073
 123.262767,    9.823171
 123.264434,    9.823270
 123.266101,    9.823368
 123.267767,    9.823466
 123.269434,    9.823565
 123.271101,    9.823663
 123.272767,    9.823761
 123.274434,    9.823860
 123.276101,    9.823876
 123.277767,    9.823876
 123.279434,    9.823876
 123.281101,    9.823876
 123.282767,    9.823876
 123.284434,    9.823876
 123.286101,    9.823876
 123.287767,    9.823876
 123.289434,    9.823876
 123.291101,    9.823876
 123.292767,    9.824040
 123.294434,    9.824237
 123.296101,    9.824434
 123.297767,    9.824631
 123.299434,    9.824828
 123.301101,    9.825025
 123.302767,    9.825222
 123.304434,    9.825419
 123.306101,    9.825616
 123.307767,    9.825813
 123.309434,    9.825845
 123.311101,    9.825845
 123.312767,    9.825845
 123.314434,    9.825845
 123.316101,    9.825845
 123.317767,    9.825845
 123.319434,    9.825845
 123.321101,    9.825845
 123.322767,    9.825845
 123.324434,    9.825845
 123.326101,    9.825845
 123.327767,    9.825845
 123.329434,    9.825845
 123.331101,    9.825845
 123.332767,    9.825845
 123.334434,    9.825845
 123.336101,    9.825845
 123.337767,    9.825845
 123.339434,    9.825845
 123.341101,    9.825845
 123.342767,    9.825928
 123.344434,    9.826026
 123.346101,    9.826125
 123.347767,    9.826223
 123.349434,    9.826322
 123.351101,    9.826421
 123.352767,    9.826519
 123.354434,    9.826618
 123.356101,    9.826717
 123.357767,    9.826816
 123.359434,    9.826832
 123.361101,    9.826832
 123.362767,    9.826832
 123.364434,    9.826832
 123.366101,    9.826832
 123.367767,    9.826832
 123.369434,    9.826832
 123.371101,    9.826832
 123.372767,    9.826832
 123.374434,    9.826832
 123.376101,    9.826972
 123.377767,    9.827140
 123.379434,    9.827308
 123.381101,    9.827476
 123.382767,    9.827644
 123.384434,    9.827812
 123.386101,    9.827980
 123.387767,    9.828149
 123.389434,    9.828317
 123.391101,    9.828485
 123.392767,    9.828512
 123.394434,    9.828512
 123.396101,    9.828512
 123.397767,    9.828512
 123.399434,    9.828512
 123.401101,    9.828512
 123.402767,    9.828512
 123.404434,    9.828512
 123.406101,    9.828512
 123.407767,    9.828512
 123.409434,    9.828512
 123.411101,    9.828512
 123.412767,    9.828512
 123.414434,    9.828512
 123.416101,    9.828512
 123.417767,    9.828512
 123.419434,    9.828512
 123.421101,    9.828512
 123.422767,    9.828512
 123.424434,    9.828512
 123.426101,    9.828646
 123.427767,    9.828805
 123.429434,    9.828964
 123.431101,    9.829123
 123.432767,    9.829282
 123.434434,    9.829442
 123.436101,    9.829601
 123.437767,    9.829761
 123.439434,    9.829920
 123.441101,    9.830079
 123.442767,    9.830105
 123.444434,    9.830105
 123.446101,    9.830105
 123.447767,    9.830105
 123.449434,    9.830105
 123.451101,    9.830105
 123.452767,    9.830105
 123.454434,    9.830105
 123.456101,    9.830105
 123.457767,    9.830105
 123.459434,    9.830105
 123.461101,    9.830105
 123.462767,    9.830105
 123.464434,    9.830105
 123.466101,    9.830105
 123.467767,    9.830105
 123.469434,    9.830105
 123.471101,    9.830105
 123.472767,    9.830105
 123.474434,    9.830105
 123.476101,    9.830172
 123.477767,    9.830252
 123.479434,    9.830332
 123.481101,    9.830411
 123.482767,    9.830491
 123.484434,    9.830571
 123.486101,    9.830651
 123.487767,    9.830731
 123.489434,    9.830810
 123.491101,    9.830890
 123.492767,    9.830903
 123.494434,    9.830903
 123.496101,    9.830903
 123.497767,    9.830903
 123.499434,    9.830903
 123.501101,    9.830903
 123.502767,    9.830903
 123.504434,    9.830903
 123.506101,    9.830903
 123.507767,    9.830903
 123.509434,    9.831037
 123.511101,    9.831197
 123.512767,    9.831356
 123.514434,    9.831516
 123.516101,    9.831676
 123.517767,    9.831836
 123.519434,    9.831996
 123.521101,    9.832156
 123.522767,    9.832316
 123.524434,    9.832476
 123.526101,    9.832502
 123.527767,    9.832502
 123.529434,    9.832502
 123.531101,    9.832502
 123.532767,    9.832502
 123.534434,    9.832502
 123.536101,    9.832502
 123.537767,    9.832502
 123.539434,    9.832502
 123.541101,    9.832502
 123.542767,    9.832502
 123.544434,    9.832502
 123.546101,    9.832502
 123.547767,    9.832502
 123.549434,    9.832502
 123.551101,    9.832502
 123.552767,    9.832502
 123.554434,    9.832502
 123.556101,    9.832502
 123.557767,    9.832502
 123.559434,    9.832569
 123.561101,    9.832649
 123.562767,    9.832729
 123.564434,    9.832809
 123.566101,    9.832889
 123.567767,    9.832969
 123.569434,    9.833049
 123.571101,    9.833129
 123.572767,    9.833210
 123.574434,    9.833290
 123.576101,    9.833303
 123.577767,    9.833303
 123.579434,    9.833303
 123.581101,    9.833303
 123.582767,    9.833303
 123.584434,    9.833303
 123.586101,    9.833303
 123.587767,    9.833303
 123.589434,    9.833303
 123.591101,    9.833303
 123.592767,    9.833437
 123.594434,    9.833597
 123.596101,    9.833758
 123.597767,    9.833918
 123.599434,    9.834078
 123.601101,    9.834239
 123.602767,    9.834399
 123.604434,    9.834560
 123.606101,    9.834720
 123.607767,    9.834881
 123.609434,    9.834907
 123.611101,    9.834907
 123.612767,    9.834907
 123.614434,    9.834907
 123.616101,    9.834907
 123.617767,    9.834907
 123.619434,    9.834907
 123.621101,    9.834907
 123.622767,    9.834907
 123.624434,    9.834907
 123.626101,    9.834907
 123.627767,    9.834907
 123.629434,    9.834907
 123.631101,    9.834907
 123.632767,    9.834907
 123.634434,    9.834907
 123.636101,    9.834907
 123.637767,    9.834907
 123.639434,    9.834907
 123.641101,    9.834907
 123.642767,    9.835042
 123.644434,    9.835202
 123.646101,    9.835363
