Time, Load Factor
   0.000100,    0.000000
   0.000516,    0.000000
   0.004680,    0.000000
   0.014268,    0.000000
   0.032197,    0.000002
   0.057246,    0.000005
   0.083496,    0.000012
   0.109757,    0.000020
   0.136051,    0.000031
   0.162347,    0.000044
   0.188738,    0.000059
   0.215182,    0.000077
   0.241691,    0.000097
   0.268248,    0.000120
   0.295063,    0.000145
   0.321796,    0.000172
   0.348667,    0.000202
   0.375709,    0.000235
   0.402683,    0.000269
   0.429781,    0.000307
   0.457166,    0.000347
   0.484454,    0.000390
   0.511825,    0.000435
   0.539755,    0.000483
   0.567548,    0.000534
   0.595775,    0.000588
   0.624039,    0.000645
   0.652671,    0.000706
   0.681235,    0.000768
   0.709972,    0.000834
   0.738875,    0.000903
   0.767932,    0.000976
   0.797561,    0.001052
   0.827502,    0.001132
   0.857537,    0.001215
   0.888129,    0.001303
   0.918406,    0.001393
   0.948810,    0.001486
   0.979458,    0.001583
   1.010294,    0.001684
   1.041548,    0.001789
   1.073141,    0.001898
   1.104623,    0.002010
   1.136423,    0.002127
   1.168460,    0.002248
   1.200712,    0.002372
   1.233353,    0.002502
   1.266085,    0.002636
   1.299287,    0.002775
   1.332729,    0.002918
   1.366151,    0.003065
   1.399738,    0.003216
   1.433495,    0.003372
   1.467805,    0.003534
   1.502018,    0.003699
   1.536314,    0.003868
   1.571023,    0.004043
   1.605689,    0.004222
   1.612735,    0.004259
   1.633657,    0.004369
   1.635086,    0.004376
   1.636196,    0.004382
   1.636502,    0.004384
   1.636708,    0.004385
   1.636802,    0.004385
   1.637442,    0.004389
   1.638058,    0.004392
   1.640391,    0.004404
   1.648527,    0.004448
   1.666826,    0.004546
   1.704728,    0.004753
   1.740688,    0.004953
   1.776610,    0.005158
   1.812788,    0.005367
   1.849745,    0.005586
   1.886755,    0.005809
   1.923709,    0.006036
   1.960694,    0.006268
   1.997862,    0.006505
   2.035413,    0.006748
   2.073270,    0.006998
   2.111418,    0.007255
   2.150079,    0.007519
   2.188566,    0.007787
   2.227153,    0.008060
   2.266426,    0.008343
   2.305698,    0.008630
   2.345310,    0.008925
   2.385261,    0.009227
   2.425553,    0.009537
   2.465394,    0.009848
   2.505663,    0.010167
   2.546290,    0.010494
   2.587005,    0.010827
   2.628633,    0.011172
   2.669970,    0.011520
   2.711660,    0.011877
   2.753149,    0.012237
   2.795312,    0.012608
   2.837479,    0.012984
   2.879966,    0.013369
   2.923142,    0.013765
   2.965902,    0.014163
   3.009345,    0.014573
   3.052728,    0.014988
   3.095949,    0.015407
   3.140077,    0.015841
   3.184601,    0.016284
   3.228603,    0.016728
   3.273111,    0.017182
   3.282004,    0.017274
   3.307587,    0.017539
   3.307750,    0.017540
   3.307852,    0.017541
   3.307991,    0.017543
   3.308810,    0.017551
   3.312144,    0.017586
   3.324248,    0.017712
   3.357999,    0.018066
   3.402908,    0.018542
   3.447748,    0.019023
   3.493378,    0.019518
   3.538595,    0.020015
   3.584154,    0.020522
   3.629916,    0.021037
   3.675813,    0.021560
   3.722371,    0.022096
   3.769069,    0.022641
   3.815635,    0.023190
   3.862659,    0.023751
   3.909436,    0.024315
   3.956673,    0.024891
   4.004163,    0.025476
   4.051497,    0.026066
   4.099493,    0.026671
   4.147416,    0.027282
   4.195842,    0.027905
   4.244329,    0.028536
   4.293112,    0.029177
   4.342207,    0.029829
   4.391339,    0.030489
   4.440488,    0.031155
   4.489828,    0.031831
   4.539218,    0.032515
   4.589132,    0.033212
   4.639336,    0.033921
   4.689464,    0.034635
   4.740043,    0.035363
   4.790590,    0.036097
   4.841407,    0.036843
   4.892304,    0.037597
   4.943644,    0.038364
   4.994951,    0.039138
   5.005263,    0.039295
   5.012910,    0.039411
   5.013832,    0.039425
   5.014695,    0.039438
   5.015694,    0.039453
   5.016594,    0.039467
   5.016670,    0.039468
   5.016771,    0.039470
   5.017544,    0.039481
   5.021112,    0.039536
   5.032711,    0.039713
   5.065974,    0.040222
   5.119788,    0.041052
   5.171958,    0.041864
   5.224072,    0.042683
   5.276346,    0.043511
   5.329106,    0.044355
   5.382120,    0.045210
   5.435257,    0.046075
   5.488479,    0.046949
   5.541616,    0.047829
   5.595184,    0.048724
   5.649021,    0.049630
   5.702752,    0.050543
   5.757044,    0.051473
   5.810813,    0.052401
   5.865337,    0.053351
   5.920059,    0.054311
   5.974987,    0.055283
   6.029683,    0.056259
   6.084749,    0.057249
   6.139933,    0.058250
   6.195250,    0.059260
   6.250992,    0.060286
   6.306861,    0.061323
   6.362826,    0.062369
   6.418841,    0.063424
   6.475305,    0.064496
   6.531832,    0.065577
   6.588520,    0.066670
   6.645353,    0.067773
   6.702285,    0.068886
   6.759332,    0.070010
   6.761619,    0.070055
   6.763434,    0.070091
   6.765060,    0.070123
   6.766509,    0.070152
   6.766807,    0.070158
   6.767040,    0.070163
   6.767173,    0.070165
   6.767279,    0.070167
   6.767376,    0.070169
   6.768122,    0.070184
   6.772305,    0.070267
   6.790580,    0.070629
   6.842623,    0.071665
   6.900624,    0.072828
   6.958179,    0.073991
   7.015822,    0.075163
   7.073578,    0.076346
   7.131610,    0.077542
   7.189707,    0.078749
   7.248112,    0.079970
   7.306978,    0.081209
   7.365607,    0.082451
   7.424640,    0.083711
   7.483807,    0.084981
   7.542822,    0.086257
   7.602328,    0.087552
   7.661756,    0.088854
   7.721368,    0.090168
   7.781242,    0.091497
   7.840847,    0.092828
   7.900615,    0.094171
   7.961004,    0.095537
   8.021244,    0.096907
   8.081792,    0.098294
   8.142829,    0.099700
   8.203669,    0.101110
   8.265083,    0.102543
   8.326112,    0.103975
   8.387188,    0.105416
   8.448668,    0.106876
   8.510180,    0.108345
   8.522447,    0.108639
   8.535492,    0.108953
   8.543644,    0.109148
   8.549470,    0.109288
   8.554039,    0.109398
