Mach, Rate of Climb
   0.248766, -781.502123
   0.250900, -694.149840
   0.253034, -626.291638
   0.255167, -582.360446
   0.257301, -550.729486
   0.259435, -518.104171
   0.261568, -494.795659
   0.263702, -478.358882
   0.265836, -461.355278
   0.267969, -443.779309
   0.270103, -429.767996
   0.272237, -419.174473
   0.274370, -408.189269
   0.276504, -396.808443
   0.278638, -385.028050
   0.280771, -375.354781
   0.282905, -366.489306
   0.285039, -357.307675
   0.287172, -347.806816
   0.289306, -337.983657
   0.291440, -329.049749
   0.293573, -323.041064
   0.295707, -316.801204
   0.297841, -310.327848
   0.299974, -303.618674
   0.302108, -296.671359
   0.304242, -289.773542
   0.306375, -286.678131
   0.308509, -283.430920
   0.310643, -280.030252
   0.312777, -276.474474
   0.314910, -271.948182
   0.317044, -267.174109
   0.319178, -262.227568
   0.321311, -261.040144
   0.323445, -260.265196
   0.325579, -259.404344
   0.327712, -258.456555
   0.329846, -257.420792
   0.331980, -256.296021
   0.334113, -255.081204
   0.336247, -253.775309
   0.338381, -254.439482
   0.340514, -257.595872
   0.342648, -260.747586
   0.344782, -263.894163
   0.346915, -267.007182
   0.349049, -269.325215
   0.351183, -271.626508
   0.353316, -273.910600
   0.355450, -276.177030
   0.357584, -278.425337
   0.359717, -282.241281
   0.361851, -289.119528
   0.363985, -296.062795
   0.366118, -303.071131
   0.368252, -310.144585
   0.370386, -317.283205
   0.372519, -324.487041
   0.374653, -331.756140
   0.376787, -339.090553
   0.378920, -346.490327
   0.381054, -353.862106
   0.383188, -360.789564
   0.385321, -367.775674
   0.387455, -378.638187
   0.389589, -389.888693
   0.391722, -401.267402
   0.393856, -412.774754
   0.395990, -424.411184
   0.398123, -436.177130
   0.400257, -448.073028
   0.402391, -460.099316
   0.404524, -472.256430
   0.406658, -484.544807
   0.408792, -496.964885
   0.410926, -509.517099
   0.413059, -522.201888
   0.415193, -534.901189
   0.417327, -547.422230
   0.419460, -560.855000
   0.421594, -577.736495
   0.423728, -594.811850
   0.425861, -612.081831
   0.427995, -629.547202
   0.430129, -647.208728
   0.432262, -665.067175
   0.434396, -683.123307
   0.436530, -701.377889
   0.438663, -719.831687
   0.440797, -738.485465
   0.442931, -757.339988
   0.445064, -776.396021
   0.447198, -795.654329
   0.449332, -815.059111
   0.451465, -834.581433
   0.453599, -854.306953
   0.455733, -874.236436
   0.457866, -894.370647
   0.460000, -914.710352
