Ground Roll distance, Vertical Forces
1083.406240, 46418.200864
1107.420384, 46418.200864
1271.101815, 46418.200864
1303.575928, 46418.200864
1335.963196, 46418.200864
1368.263852, 46418.200864
1400.478128, 46418.200864
1401.764905, 46418.200864
1404.338047, 46418.200864
1405.367149, 46418.200864
1405.804446, 46418.200864
1406.678993, 46418.200864
1406.751491, 46418.200864
1406.813538, 46418.200864
1406.847612, 46418.200864
1406.870830, 46418.200864
1406.878621, 46418.200864
1406.883076, 46418.200864
1406.885252, 46418.200864
1406.886598, 46418.200864
1406.887837, 46418.200864
1406.900230, 46418.200864
1407.024161, 46418.200864
1408.263179, 46418.200864
1420.624632, 46418.200864
1522.609738, 46418.200864
1620.215114, 46418.200864
1709.340831, 46418.200864
1789.930728, 46418.200864
1862.221035, 46418.200864
1926.550529, 46418.200864
1983.320891, 46418.200864
1998.345541, 46418.200864
2010.764819, 46418.200864
2016.189351, 46418.200864
2018.901147, 46418.200864
2021.901266, 46418.200864
2050.861652, 46418.200864
2066.849106, 46418.200864
2077.914021, 46418.200864
2081.388148, 46418.200864
2084.641752, 46418.200864
2115.304913, 46418.200864
2124.755743, 46418.200864
2131.099024, 46418.200864
2138.580026, 46418.200864
2140.715707, 46418.200864
2144.543661, 46418.200864
2147.967470, 46418.200864
2175.272674, 46418.200864
2196.866030, 46418.200864
2200.683815, 46418.200864
2202.615222, 46418.200864
2203.663374, 46418.200864
2204.596358, 46418.200864
2212.563547, 46418.200864
2219.973511, 46418.200864
2220.710729, 46418.200864
2221.067024, 46418.200864
2221.268089, 46418.200864
2221.346334, 46418.200864
2221.349411, 46418.200864
2221.349447, 46418.200864
