Speed, Powers
 143.496003, 3857775.368091
 143.884307, 3862683.982117
 144.272611, 3867547.758805
 144.660915, 3872366.577151
 145.049218, 3877140.316152
 145.437522, 3882595.450241
 145.825826, 3889013.587748
 146.214130, 3895400.145049
 146.602433, 3901755.038054
 146.990737, 3908078.182672
 147.379041, 3915247.033087
 147.767345, 3922821.694260
 148.155648, 3930374.718946
 148.543952, 3937906.050287
 148.932256, 3945415.631429
 149.320560, 3953462.210858
 149.708864, 3961689.201503
 150.097167, 3969900.189849
 150.485471, 3978095.134389
 150.873775, 3986273.993620
 151.262079, 3994907.139993
 151.650382, 4003826.672825
 152.038686, 4012735.931758
 152.426990, 4021634.890486
 152.815294, 4030523.522701
 153.203597, 4039608.368512
 153.591901, 4049223.495080
 153.980205, 4058833.886718
 154.368509, 4068439.531458
 154.756812, 4078040.417327
 155.145116, 4087636.532356
 155.533420, 4097766.319024
 155.921724, 4108105.229820
 156.310027, 4118444.951894
 156.698331, 4128785.487266
 157.086635, 4139126.837957
 157.474939, 4149469.005987
 157.863242, 4160573.201418
 158.251546, 4171746.553167
 158.639850, 4182926.828398
 159.028154, 4194114.044097
 159.416457, 4205308.217253
 159.804761, 4216509.364855
 160.193065, 4228457.564522
 160.581369, 4240527.128535
 160.969672, 4252609.910658
 161.357976, 4264705.942852
 161.746280, 4276815.257081
 162.134584, 4288937.885308
 162.522888, 4301578.297407
 162.911191, 4314657.395169
 163.299495, 4327756.550351
 163.687799, 4340875.810763
 164.076103, 4354015.224210
 164.464406, 4367174.838502
 164.852710, 4380354.701444
 165.241014, 4394202.874081
 165.629318, 4408130.924733
 166.017621, 4422084.338926
 166.405925, 4436063.176122
 166.794229, 4450067.495785
 167.182533, 4464097.357377
 167.570836, 4478152.820360
 167.959140, 4492945.775277
 168.347444, 4507782.301020
 168.735748, 4522649.650139
 169.124051, 4537547.893730
 169.512355, 4552477.102888
 169.900659, 4567437.348709
 170.288963, 4582428.702290
 170.677266, 4597915.727515
 171.065570, 4613649.206572
 171.453874, 4629418.633286
 171.842178, 4645224.089254
 172.230481, 4661065.656075
 172.618785, 4676943.415347
 173.007089, 4692857.448668
 173.395393, 4708816.110545
 173.783696, 4725486.716004
 174.172000, 4742198.428834
 174.560304, 4758951.340887
 174.948608, 4775745.544012
 175.336911, 4792581.130060
 175.725215, 4809458.190883
 176.113519, 4826376.818330
 176.501823, 4843337.104252
 176.890127, 4860998.351816
 177.278430, 4878761.037317
 177.666734, 4896570.375845
 178.055038, 4914426.469587
 178.443342, 4932329.420731
 178.831645, 4950279.331464
 179.219949, 4968276.303971
 179.608253, 4986320.440441
 179.996557, 5004712.699697
 180.384860, 5023643.345901
 180.773164, 5042626.577810
 181.161468, 5061662.508623
 181.549772, 5080751.251538
 181.938075, 5099892.919753
