Time, Angular Velocity
   0.000000,    0.000000
   0.100000,    0.000762
   0.200000,    0.001162
   0.300000,    0.001562
   0.400000,    0.001654
   0.500000,    0.001720
   0.600000,    0.001786
   0.700000,    0.001852
   0.800000,    0.001918
   0.900000,    0.001984
   1.000000,    0.002050
   1.100000,    0.002116
   1.200000,    0.002182
   1.300000,    0.002248
   1.400000,    0.002138
   1.500000,    0.002013
   1.600000,    0.001888
   1.700000,    0.001762
   1.800000,    0.001637
   1.900000,    0.001512
   2.000000,    0.001387
   2.100000,    0.001262
   2.200000,    0.001137
   2.300000,    0.001011
   2.400000,    0.001177
   2.500000,    0.001367
   2.600000,    0.001557
   2.700000,    0.001748
   2.800000,    0.001938
   2.900000,    0.002128
   3.000000,    0.002319
   3.100000,    0.002509
   3.200000,    0.002699
   3.300000,    0.002889
   3.400000,    0.002278
   3.500000,    0.001598
   3.600000,    0.000918
   3.700000,    0.000239
   3.800000,   -0.000441
   3.900000,   -0.001121
   4.000000,   -0.001801
   4.100000,   -0.002481
   4.200000,   -0.003160
   4.300000,   -0.003840
   4.400000,   -0.003477
   4.500000,   -0.003024
   4.600000,   -0.002572
   4.700000,   -0.002120
   4.800000,   -0.001667
   4.900000,   -0.001215
   5.000000,   -0.000763
   5.100000,   -0.000310
   5.200000,    0.000142
   5.300000,    0.000594
   5.400000,    0.000687
   5.500000,    0.000748
   5.600000,    0.000810
   5.700000,    0.000871
   5.800000,    0.000933
   5.900000,    0.000994
   6.000000,    0.001056
   6.100000,    0.001117
   6.200000,    0.001179
   6.300000,    0.001240
   6.400000,    0.001421
   6.500000,    0.001611
   6.600000,    0.001801
   6.700000,    0.001991
   6.800000,    0.002182
   6.900000,    0.002372
   7.000000,    0.002562
   7.100000,    0.002752
   7.200000,    0.002943
   7.300000,    0.003133
   7.400000,    0.002519
   7.500000,    0.001837
   7.600000,    0.001154
   7.700000,    0.000472
   7.800000,   -0.000210
   7.900000,   -0.000893
   8.000000,   -0.001575
   8.100000,   -0.002257
   8.200000,   -0.002940
   8.300000,   -0.003622
   8.400000,   -0.003261
   8.500000,   -0.002811
   8.600000,   -0.002361
   8.700000,   -0.001911
   8.800000,   -0.001461
   8.900000,   -0.001011
   9.000000,   -0.000561
   9.100000,   -0.000111
   9.200000,    0.000339
   9.300000,    0.000789
   9.400000,    0.000878
   9.500000,    0.000935
   9.600000,    0.000993
   9.700000,    0.001051
   9.800000,    0.001109
   9.900000,    0.001166
  10.000000,    0.001224
  10.100000,    0.001282
  10.200000,    0.001339
  10.300000,    0.001397
  10.400000,    0.001573
  10.500000,    0.001759
  10.600000,    0.001945
  10.700000,    0.002131
  10.800000,    0.002316
  10.900000,    0.002502
  11.000000,    0.002688
  11.100000,    0.002874
  11.200000,    0.003060
  11.300000,    0.003246
  11.400000,    0.002616
  11.500000,    0.001916
  11.600000,    0.001216
  11.700000,    0.000516
  11.800000,   -0.000183
  11.900000,   -0.000883
  12.000000,   -0.001583
  12.100000,   -0.002282
  12.200000,   -0.002982
  12.300000,   -0.003682
  12.400000,   -0.003316
  12.500000,   -0.002859
  12.600000,   -0.002402
  12.700000,   -0.001946
  12.800000,   -0.001489
  12.900000,   -0.001032
  13.000000,   -0.000575
  13.100000,   -0.000119
  13.200000,    0.000338
  13.300000,    0.000795
  13.400000,    0.000879
  13.500000,    0.000932
  13.600000,    0.000985
  13.700000,    0.001038
  13.800000,    0.001090
  13.900000,    0.001143
  14.000000,    0.001196
  14.100000,    0.001249
  14.200000,    0.001302
  14.300000,    0.001354
  14.400000,    0.001526
  14.500000,    0.001707
  14.600000,    0.001889
