Speed (CAS), Efficiency
 118.877129,   14.635897
 120.313664,   14.774490
 121.750200,   14.905710
 123.186735,   15.029183
 124.623271,   15.144626
 126.059806,   15.252307
 127.496342,   15.352365
 128.932877,   15.445004
 130.369413,   15.530495
 131.805948,   15.609173
 133.242484,   15.678586
 134.679019,   15.740401
 136.115555,   15.796129
 137.552090,   15.845340
 138.988626,   15.884637
 140.425161,   15.918989
 141.861697,   15.946764
 143.298232,   15.965784
 144.734768,   15.981359
 146.171303,   15.987127
 147.607839,   15.989059
 149.044374,   15.983785
 150.480910,   15.973149
 151.917445,   15.956845
 153.353981,   15.934894
 154.790516,   15.907690
 156.227052,   15.875822
 157.663587,   15.837953
 159.100123,   15.797681
 160.536658,   15.749476
 161.973194,   15.701136
 163.409729,   15.644264
 164.846265,   15.586056
 166.282800,   15.524439
 167.719336,   15.456864
 169.155871,   15.389300
 170.592407,   15.315802
 172.028942,   15.239524
 173.465478,   15.163372
 174.902013,   15.080732
 176.338549,   14.996585
 177.775084,   14.912694
 179.211620,   14.823656
 180.648155,   14.732526
 182.084691,   14.641795
 183.521226,   14.549032
 184.957762,   14.451828
 186.394297,   14.355172
 187.830833,   14.259068
 189.267368,   14.158852
 190.703904,   14.057175
 192.140439,   13.956195
 193.576975,   13.855914
 195.013510,   13.751912
 196.450046,   13.646923
 197.886581,   13.542771
 199.323117,   13.439456
 200.759652,   13.335001
 202.196188,   13.227780
 203.632723,   13.121523
 205.069259,   13.016225
 206.505794,   12.911881
 207.942330,   12.805782
 209.378865,   12.698378
 210.815401,   12.592040
 212.251936,   12.486758
 213.688472,   12.382526
 215.125007,   12.278501
 216.561543,   12.171939
 217.998078,   12.066521
 219.434614,   11.962234
 220.871149,   11.859066
 222.307685,   11.757007
 223.744220,   11.655293
 225.180756,   11.551608
 226.617291,   11.449104
 228.053827,   11.347770
 229.490362,   11.247589
 230.926898,   11.148550
 232.363433,   11.050638
 233.799969,   10.952464
 235.236504,   10.853552
 236.673040,   10.755822
 238.109575,   10.659256
 239.546111,   10.563840
 240.982646,   10.469558
 242.419182,   10.376396
 243.855717,   10.284338
 245.292253,   10.191541
 246.728788,   10.099002
 248.165324,   10.007602
 249.601859,    9.917325
 251.038395,    9.828155
 252.474930,    9.740076
 253.911466,    9.653073
 255.348001,    9.567130
 256.784537,    9.482231
 258.221072,    9.396824
 259.657608,    9.311835
 261.094143,    9.227911
