Time, Load Factor
   0.000000,    1.000000
   0.500000,    0.999652
   1.000000,    0.999727
   1.500000,    1.000465
   2.000000,    0.999943
   2.500000,    0.999781
   3.000000,    1.000537
   3.500000,    0.999838
   4.000000,    0.999884
   4.500000,    1.000407
   5.000000,    0.999645
   5.500000,    0.999457
   6.000000,    0.999802
   6.500000,    1.000517
   7.000000,    1.000558
   7.500000,    0.999861
   8.000000,    0.999925
   8.500000,    1.000553
   9.000000,    1.000526
   9.500000,    1.000480
  10.000000,    1.000362
  10.500000,    1.000430
  11.000000,    1.000097
  11.500000,    0.999662
  12.000000,    1.000244
  12.500000,    1.000258
  13.000000,    0.999702
  13.500000,    0.999640
  14.000000,    0.999996
  14.500000,    1.000054
  15.000000,    0.999859
  15.500000,    0.999948
  16.000000,    1.000279
  16.500000,    1.000445
  17.000000,    1.000505
  17.500000,    1.000192
  18.000000,    0.999649
  18.500000,    0.999654
  19.000000,    0.999998
  19.500000,    0.999997
  20.000000,    0.999782
  20.500000,    0.999911
  21.000000,    1.000251
  21.500000,    1.000413
  22.000000,    1.000464
  22.500000,    1.000498
  23.000000,    1.000523
  23.500000,    1.000535
  24.000000,    1.000539
  24.500000,    1.000531
  25.000000,    1.000515
  25.500000,    1.000306
  26.000000,    0.999980
  26.500000,    1.000006
  27.000000,    1.000250
  27.500000,    1.000120
  28.000000,    0.999758
  28.500000,    0.999559
  29.000000,    0.999462
  29.500000,    0.999570
  30.000000,    0.999776
  30.500000,    0.999972
  31.000000,    1.000163
  31.500000,    0.999976
  32.000000,    0.999612
  32.500000,    0.999857
  33.000000,    1.000388
  33.500000,    1.000293
  34.000000,    0.999904
  34.500000,    0.999946
  35.000000,    1.000191
  35.500000,    0.999978
  36.000000,    0.999549
  36.500000,    0.999951
  37.000000,    1.000518
  37.500000,    1.000275
  38.000000,    0.999920
  38.500000,    1.000075
  39.000000,    1.000302
  39.500000,    1.000031
  40.000000,    0.999691
  40.500000,    0.999881
  41.000000,    1.000144
  41.500000,    1.000338
  42.000000,    1.000431
  42.500000,    1.000069
  43.000000,    0.999836
  43.500000,    1.000078
  44.000000,    1.000298
  44.500000,    1.000436
  45.000000,    1.000294
  45.500000,    0.999844
  46.000000,    0.999910
  46.500000,    1.000394
  47.000000,    1.000269
  47.500000,    0.999860
  48.000000,    0.999888
  48.500000,    1.000121
  49.000000,    1.000301
  49.500000,    1.000458
  50.000000,    1.000122
  50.500000,    0.999695
  51.000000,    1.000026
  51.500000,    1.000500
  52.000000,    1.000121
  52.500000,    0.999659
  53.000000,    1.000041
  53.500000,    1.000504
  54.000000,    1.000038
  54.500000,    0.999557
  55.000000,    0.999679
  55.500000,    0.999812
  56.000000,    0.999994
  56.500000,    1.000172
  57.000000,    1.000300
  57.500000,    1.000308
  58.000000,    0.999897
  58.500000,    0.999690
  59.000000,    1.000195
  59.500000,    1.000410
  60.000000,    0.999990
  60.500000,    0.999775
  61.000000,    1.000009
  61.500000,    1.000226
  62.000000,    1.000404
  62.500000,    1.000295
  63.000000,    0.999872
  63.500000,    0.999888
  64.000000,    1.000383
  64.500000,    1.000354
  65.000000,    0.999900
  65.500000,    0.999815
  66.000000,    1.000027
  66.500000,    1.000190
  67.000000,    1.000311
  67.500000,    0.999993
  68.000000,    0.999502
  68.500000,    0.999568
  69.000000,    0.999746
  69.500000,    0.999961
  70.000000,    1.000184
  70.500000,    1.000337
  71.000000,    1.000466
  71.500000,    1.000005
  72.000000,    0.999558
  72.500000,    0.999720
  73.000000,    0.999883
  73.500000,    1.000046
  74.000000,    1.000207
  74.500000,    1.000358
  75.000000,    1.000442
  75.500000,    0.999928
  76.000000,    0.999473
  76.500000,    0.999540
  77.000000,    0.999619
  77.500000,    0.999743
  78.000000,    0.999873
  78.500000,    1.000023
  79.000000,    1.000154
  79.500000,    1.000212
  80.000000,    1.000283
  80.500000,    1.000374
  81.000000,    1.000421
  81.500000,    1.000428
  82.000000,    1.000512
  82.500000,    1.000617
  83.000000,    1.000078
  83.500000,    0.999470
  84.000000,    0.999504
  84.500000,    0.999551
  85.000000,    0.999662
  85.500000,    0.999723
  86.000000,    0.999539
  86.500000,    0.999396
  87.000000,    0.999451
  87.500000,    0.999492
  88.000000,    0.999500
  88.500000,    0.999566
  89.000000,    0.999677
  89.500000,    0.999958
  90.000000,    1.000376
  90.500000,    1.000239
  91.000000,    0.999652
  91.500000,    0.999387
  92.000000,    0.999384
  92.500000,    0.999875
  93.000000,    1.000600
  93.500000,    1.000469
  94.000000,    1.000326
  94.500000,    1.000245
  95.000000,    1.000276
  95.500000,    1.000334
  96.000000,    1.000373
  96.500000,    1.000408
  97.000000,    1.000426
  97.500000,    1.000441
  98.000000,    1.000439
  98.500000,    1.000433
  99.000000,    1.000412
  99.500000,    1.000388
 100.000000,    1.000368
 100.500000,    1.000349
 101.000000,    1.000333
 101.500000,    1.000317
 102.000000,    1.000304
 102.500000,    1.000292
 103.000000,    1.000284
 103.500000,    1.000276
 104.000000,    1.000271
 104.500000,    1.000268
 105.000000,    1.000267
 105.500000,    1.000268
 106.000000,    1.000272
 106.500000,    1.000277
 107.000000,    1.000284
 107.500000,    1.000293
 108.000000,    1.000304
 108.500000,    1.000316
 109.000000,    1.000329
 109.500000,    1.000344
 110.000000,    1.000359
 110.500000,    1.000376
 111.000000,    1.000392
 111.500000,    1.000410
 112.000000,    1.000408
 112.500000,    1.000402
 113.000000,    1.000400
 113.500000,    1.000399
 114.000000,    1.000399
 114.500000,    1.000400
 115.000000,    1.000401
 115.500000,    1.000402
 116.000000,    1.000404
 116.500000,    1.000406
 117.000000,    1.000408
 117.500000,    1.000410
 118.000000,    1.000413
 118.500000,    1.000415
 119.000000,    1.000417
 119.500000,    1.000420
 120.000000,    1.000404
 120.500000,    1.000383
 121.000000,    1.000366
 121.500000,    1.000350
 122.000000,    1.000337
 122.500000,    1.000323
 123.000000,    1.000312
 123.500000,    1.000301
 124.000000,    1.000293
 124.500000,    1.000285
 125.000000,    1.000280
 125.500000,    1.000276
 126.000000,    1.000275
 126.500000,    1.000274
 127.000000,    1.000276
 127.500000,    1.000279
 128.000000,    1.000284
 128.500000,    1.000289
 129.000000,    1.000297
 129.500000,    1.000306
 130.000000,    1.000316
 130.500000,    1.000326
 131.000000,    1.000338
 131.500000,    1.000351
 132.000000,    1.000364
 132.500000,    1.000378
 133.000000,    1.000391
 133.500000,    1.000405
 134.000000,    1.000419
 134.500000,    1.000433
 135.000000,    1.000427
 135.500000,    1.000417
 136.000000,    1.000410
 136.500000,    1.000404
 137.000000,    1.000398
 137.500000,    1.000393
 138.000000,    1.000388
 138.500000,    1.000383
 139.000000,    1.000380
