alpha body, CL_e
 -10.000000,    0.224258
  -9.090909,    0.197347
  -8.181818,    0.170453
  -7.272727,    0.143632
  -6.363636,    0.116880
  -5.454545,    0.090209
  -4.545455,    0.063648
  -3.636364,    0.037219
  -2.727273,    0.010926
  -1.818182,   -0.015318
  -0.909091,   -0.041315
