alpha body, CL_e
 -10.000000,    0.090764
  -9.090909,    0.079839
  -8.181818,    0.068913
  -7.272727,    0.058035
  -6.363636,    0.047201
  -5.454545,    0.036420
  -4.545455,    0.025718
  -3.636364,    0.015117
  -2.727273,    0.004617
  -1.818182,   -0.005808
  -0.909091,   -0.016074
