Speed(TAS), Altitude
 172.647111,    0.000000
 173.478762,  328.083990
 174.316288,  656.167979
 175.159745,  984.251969
 176.009188, 1312.335958
 176.864673, 1640.419948
 177.726256, 1968.503937
 178.593996, 2296.587927
 179.467951, 2624.671916
 180.348178, 2952.755906
 181.234739, 3280.839895
 182.127692, 3608.923885
 183.027099, 3937.007874
 183.933022, 4265.091864
 184.845522, 4593.175853
 185.764663, 4921.259843
 186.690509, 5249.343832
 187.623124, 5577.427822
 188.562574, 5905.511811
 189.508924, 6233.595801
 190.462243, 6561.679790
 191.422597, 6889.763780
 192.390056, 7217.847769
 193.364688, 7545.931759
 194.346565, 7874.015748
 195.335756, 8202.099738
 196.332335, 8530.183727
 197.336374, 8858.267717
 198.347946, 9186.351706
 199.367127, 9514.435696
 200.393992, 9842.519685
 201.428618, 10170.603675
 202.471082, 10498.687664
 203.521463, 10826.771654
 204.579840, 11154.855643
 205.646294, 11482.939633
 206.720905, 11811.023622
 207.803757, 12139.107612
 208.894933, 12467.191601
 209.994517, 12795.275591
 211.102595, 13123.359580
 212.219254, 13451.443570
 213.344582, 13779.527559
 214.478668, 14107.611549
 215.621601, 14435.695538
 216.773473, 14763.779528
 217.934376, 15091.863517
 219.104404, 15419.947507
 220.283652, 15748.031496
 221.472215, 16076.115486
 222.670192, 16404.199475
 223.877679, 16732.283465
 225.094778, 17060.367454
 226.321589, 17388.451444
 227.558215, 17716.535433
 228.804759, 18044.619423
 230.061327, 18372.703412
 231.328025, 18700.787402
 232.604962, 19028.871391
 233.892246, 19356.955381
 235.189988, 19685.039370
 236.498301, 20013.123360
 237.817298, 20341.207349
 239.147095, 20669.291339
 240.487808, 20997.375328
 241.839557, 21325.459318
 243.202461, 21653.543307
 244.576641, 21981.627297
 245.962222, 22309.711286
 247.359328, 22637.795276
 248.768085, 22965.879265
 250.188624, 23293.963255
 251.621072, 23622.047244
 253.065563, 23950.131234
 254.522231, 24278.215223
 255.991210, 24606.299213
 257.472640, 24934.383202
 258.966658, 25262.467192
 260.473407, 25590.551181
 261.993030, 25918.635171
 263.525672, 26246.719160
 265.071481, 26574.803150
 266.630606, 26902.887139
 268.203199, 27230.971129
 269.789414, 27559.055118
 271.389407, 27887.139108
 273.003335, 28215.223097
 274.631360, 28543.307087
 276.273645, 28871.391076
 277.930354, 29199.475066
 279.601654, 29527.559055
 281.287716, 29855.643045
 282.988713, 30183.727034
 284.704818, 30511.811024
 286.436210, 30839.895013
 288.183069, 31167.979003
 289.945577, 31496.062992
 291.723919, 31824.146982
 293.518284, 32152.230971
 295.328862, 32480.314961
 297.155848, 32808.398950
 298.999437, 33136.482940
 300.859830, 33464.566929
 302.737229, 33792.650919
 304.631839, 34120.734908
 306.543869, 34448.818898
 308.473532, 34776.902887
 310.421040, 35104.986877
 312.386615, 35433.070866
 314.370476, 35761.154856
 316.372848, 36089.238845
 318.777418, 36417.322835
 321.291867, 36745.406824
 323.826069, 37073.490814
 326.380179, 37401.574803
 328.954354, 37729.658793
 331.548749, 38057.742782
 334.163523, 38385.826772
 336.798835, 38713.910761
 339.454847, 39041.994751
 342.131720, 39370.078740
 344.829617, 39698.162730
 347.548702, 40026.246719
 350.289142, 40354.330709
 381.526409, 40682.414698
 381.356132, 40354.330709
 381.259462, 40026.246719
 380.777674, 39698.162730
 380.357123, 39370.078740
 379.762818, 39041.994751
