Ground distance, Rate of Climb
   0.000000,    0.000000
   1.552581,    0.000000
   6.194861,    0.000000
  13.903565,    0.000000
  24.655307,    0.000000
  38.426598,    0.000000
  55.193855,    0.000000
  74.933397,    0.000000
  97.621461,    0.000000
 123.234202,    0.000000
 151.747692,    0.000000
 183.137943,    0.000000
 217.380894,    0.000000
 254.452420,    0.000000
 294.328359,    0.000000
 336.984478,    0.000000
 382.396512,    0.000000
 430.540166,    0.000000
 481.391088,    0.000000
 534.924921,    0.000000
 591.117286,    0.000000
 649.943770,    0.000000
 711.379973,    0.000000
 775.401505,    0.000000
 841.983979,    0.000000
 911.103042,    0.000000
 982.734388,    0.000000
1056.853758,    0.000000
1133.436948,    0.000000
1212.459821,    0.000000
1293.898341,    0.000000
1377.728538,    0.000000
1463.926518,    0.000000
1552.468476,    0.000000
1643.330693,    0.000000
1736.489524,    0.000000
1824.877900,    0.000000
1922.398242,    0.000000
2022.163745,    0.000000
2124.169540,    0.000000
2146.505219,    0.000000
2251.214168,   81.446036
2277.025392,  120.794415
2384.355505,  320.740763
2493.521616,  549.481406
2604.117497,  784.349388
2715.797728, 1017.018932
2828.343401, 1242.277138
2897.164309, 1374.029082
3010.793420, 1580.007777
3124.948951, 1770.141011
3239.539057, 1942.153186
3354.486084, 2094.203495
3469.726689, 2224.852746
3585.211081, 2332.967364
3700.902640, 2417.757871
3816.778873, 2478.735393
3932.831073, 2515.612782
4036.368932, 2528.097177
4152.770657, 2532.952010
4269.363497, 2540.234340
4386.144112, 2549.896593
4503.107868, 2561.869785
4620.248881, 2576.064239
4737.560092, 2592.370517
4855.033332, 2610.660537
4972.659414, 2630.788891
5090.428220, 2652.594322
5208.328801, 2675.901361
5326.349480, 2700.522092
5444.477965, 2726.258031
5562.701457, 2752.902100
5681.006772, 2780.240655
5693.922465, 2783.257043
5812.302261, 2811.065233
5930.732217, 2838.981562
6049.195670, 2866.737406
6167.676171, 2894.068270
6175.383949, 2895.825321
6293.867422, 2915.589153
6412.350536, 2925.109865
6530.833386, 2929.170546
6649.316003, 2930.259792
6767.798534, 2929.895303
6886.280761, 2928.849769
7004.762672, 2927.123607
7123.244640, 2924.723096
7241.726770, 2922.915196
7360.208915, 2920.509439
7478.691277, 2918.608082
7597.173677, 2916.197983
7715.656284, 2914.320366
7834.138936, 2911.905651
7952.621793, 2910.039348
7969.202651, 2909.740947
8087.685130, 2864.408839
8206.167027, 2759.442707
8324.648379, 2623.256332
8443.129259, 2472.153985
8561.609802, 2314.335390
8680.090152, 2153.667828
8798.570695, 1991.613252
8917.051601, 1829.641843
9035.532939, 1714.604940
9154.014848, 1656.915085
9272.497252, 1626.726213
9390.980040, 1610.276393
9509.463161, 1601.188104
9627.946546, 1595.954368
9746.430148, 1592.881338
9864.913934, 1590.800930
9983.397806, 1589.386026
10101.881955, 1588.283349
10220.365981, 1587.453143
10338.850100, 1586.251688
10457.334544, 1585.588150
10575.818741, 1584.969724
10694.302859, 1583.977764
10812.787305, 1582.897883
10931.271706, 1582.491491
11049.755856, 1581.709265
11168.240075, 1580.556487
11286.724652, 1579.818492
11405.209010, 1579.248473
11523.693258, 1578.305495
11642.177798, 1577.111872
11760.662391, 1576.754202
11879.146716, 1576.021502
11997.631064, 1574.918627
12116.115786, 1574.075297
12234.600336, 1573.554896
12353.084739, 1572.662050
12471.569376, 1571.403047
12590.054175, 1571.040450
12708.538688, 1570.358226
12827.023177, 1569.306171
12945.508023, 1568.384276
13063.992724, 1567.913610
13182.477225, 1567.070741
13300.961881, 1565.861525
13419.446806, 1565.339379
13537.931452, 1564.707503
13656.416033, 1563.706228
13774.900953, 1562.671952
13893.385806, 1562.251770
14011.870430, 1561.460002
14130.355152, 1560.302062
14248.840194, 1559.664318
14367.324977, 1559.083628
14485.809652, 1558.133916
14604.294627, 1556.953500
14722.779657, 1556.584972
14841.264443, 1555.845706
14959.749283, 1554.740659
15078.234472, 1554.004976
15196.719435, 1553.476917
15315.204247, 1552.580243
15433.689293, 1551.321323
15552.174532, 1550.934433
15670.659516, 1550.249033
15789.144512, 1549.198263
15907.629880, 1548.333065
16026.115097, 1547.859636
16144.600138, 1547.018268
16263.085359, 1545.814848
16381.570840, 1545.333736
16500.056051, 1544.703487
16618.541216, 1543.707998
16737.026737, 1542.670749
16855.512219, 1542.252722
16973.997490, 1541.467149
17092.482868, 1540.319315
17210.968577, 1539.678859
17329.454035, 1539.104176
17447.939384, 1538.164210
17566.425025, 1536.965081
17684.910741, 1536.602141
17803.396211, 1535.872181
17921.881723, 1534.780005
18040.367594, 1533.996943
18158.853268, 1533.478065
18277.338788, 1532.594314
18395.824532, 1531.351873
18514.310481, 1530.942022
18632.796168, 1530.268961
18751.281849, 1529.233986
18869.767897, 1528.314866
18988.253826, 1527.853447
19106.739570, 1527.027730
19225.225473, 1525.843395
19343.711697, 1525.272907
19462.197687, 1524.659101
19580.683636, 1523.683917
19699.169939, 1522.636468
19817.656225, 1522.235138
19936.142302, 1521.470199
20054.628479, 1520.346800
20173.115008, 1519.676054
20291.601312, 1519.122716
20410.087511, 1518.208053
20528.573995, 1517.007208
20647.060575, 1516.665987
20765.546906, 1515.961596
20884.033264, 1514.898657
21002.519990, 1514.077588
21121.006547, 1513.584746
21239.492948, 1512.730841
21357.979552, 1511.521839
21476.466406, 1511.068237
21594.953007, 1510.425676
21713.439590, 1509.424907
21831.926540, 1508.464715
21950.413412, 1508.034384
22068.900094, 1507.243538
22187.386912, 1506.097592
22305.874048, 1505.516229
22424.360939, 1504.936840
22542.847750, 1503.999335
22661.334883, 1502.848351
22779.822090, 1502.481885
22898.309085, 1501.755649
23016.796161, 1500.674492
23135.283594, 1499.972495
23253.770813, 1499.457956
23372.257897, 1498.585480
23490.745218, 1497.361227
23609.232758, 1496.963649
23727.720061, 1496.302983
23846.207380, 1495.287436
23964.695087, 1494.362465
24083.182644, 1493.912667
24201.669954, 1493.104263
24320.157357, 1491.942869
24438.645078, 1491.271456
24557.132497, 1490.671846
24675.619769, 1489.715909
24794.107315, 1488.484851
24912.594911, 1488.095031
25031.082206, 1487.346881
25149.569505, 1486.245500
25268.057150, 1485.413687
25386.544547, 1484.874530
25505.031740, 1483.979256
25623.519116, 1482.734284
25742.006707, 1482.240753
25860.493984, 1481.554564
25978.981212, 1480.515415
26097.468828, 1479.128063
26215.957088, 1477.603969
26246.719160, 1477.421574
