Ground Roll distance, Vertical Forces
 331.804022, 206478.392163
 339.247772, 206478.392163
 390.132329, 206478.392163
 400.226384, 206478.392163
 410.293001, 206478.392163
 420.332257, 206478.392163
 430.344228, 206478.392163
 432.343355, 206478.392163
 432.352806, 206478.392163
 432.357902, 206478.392163
 432.359067, 206478.392163
 432.359704, 206478.392163
 432.360036, 206478.392163
 432.360357, 206478.392163
 432.363569, 206478.392163
 432.395688, 206478.392163
 432.716817, 206478.392163
 435.921962, 206478.392163
 467.331916, 206478.392163
 498.602209, 206478.392163
 527.166420, 206478.392163
 552.952780, 206478.392163
 576.040346, 206478.392163
 596.545904, 206478.392163
 614.607331, 206478.392163
 620.208975, 206478.392163
 624.068816, 206478.392163
 628.191275, 206478.392163
 628.916837, 206478.392163
 629.709760, 206478.392163
 637.396267, 206478.392163
 642.475297, 206478.392163
 645.667347, 206478.392163
 647.022980, 206478.392163
 648.887777, 206478.392163
 659.938814, 206478.392163
 662.290874, 206478.392163
 664.588758, 206478.392163
 665.254068, 206478.392163
 665.626643, 206478.392163
 665.965224, 206478.392163
 669.229236, 206478.392163
 677.352603, 206478.392163
 683.653766, 206478.392163
 684.125818, 206478.392163
 685.027807, 206478.392163
 685.789245, 206478.392163
 689.067575, 206478.392163
 689.484577, 206478.392163
 689.650317, 206478.392163
 689.752432, 206478.392163
 689.807844, 206478.392163
 689.825114, 206478.392163
 689.825122, 206478.392163
