Speed (CAS), Efficiency
 176.256412,   13.456694
 177.800228,   13.605468
 179.344043,   13.751470
 180.887858,   13.895000
 182.431673,   14.035123
 183.975488,   14.169791
 185.519303,   14.302618
 187.063119,   14.432665
 188.606934,   14.556930
 190.150749,   14.680107
 191.694564,   14.798797
 193.238379,   14.913903
 194.782194,   15.027787
 196.326009,   15.134997
 197.869825,   15.242526
 199.413640,   15.343115
 200.957455,   15.443571
 202.501270,   15.538079
 204.045085,   15.631851
 205.588900,   15.719817
 207.132716,   15.807381
 208.676531,   15.888366
 210.220346,   15.970298
 211.764161,   16.043890
 213.307976,   16.118709
 214.851791,   16.186687
 216.395607,   16.253521
 217.939422,   16.317206
 219.483237,   16.375718
 221.027052,   16.435070
 222.570867,   16.485969
 224.114682,   16.536534
 225.658497,   16.585120
 227.202313,   16.626693
 228.746128,   16.668760
 230.289943,   16.706622
 231.833758,   16.739403
 233.377573,   16.772532
 234.921388,   16.800981
 236.465204,   16.824626
 238.009019,   16.848494
 239.552834,   16.869092
 241.096649,   16.883374
 242.640464,   16.897773
 244.184279,   16.912289
 245.728095,   16.917111
 247.271910,   16.921949
 248.815725,   16.926820
 250.359540,   16.927712
 251.903355,   16.923005
 253.447170,   16.918273
 254.990985,   16.913514
 256.534801,   16.903274
 258.078616,   16.889078
 259.622431,   16.874821
 261.166246,   16.860503
 262.710061,   16.841942
 264.253876,   16.818435
 265.797692,   16.794856
 267.341507,   16.771207
 268.885322,   16.747344
 270.429137,   16.714845
 271.972952,   16.682286
 273.516767,   16.649670
 275.060582,   16.616997
 276.604398,   16.582584
 278.148213,   16.541499
 279.692028,   16.500391
 281.235843,   16.459261
 282.779658,   16.418110
 284.323473,   16.376941
 285.867289,   16.328165
 287.411104,   16.279152
 288.954919,   16.230170
 290.498734,   16.181223
 292.042549,   16.132311
 293.586364,   16.081657
 295.130180,   16.025485
 296.673995,   15.969412
 298.217810,   15.913441
 299.761625,   15.857573
 301.305440,   15.801811
 302.849255,   15.746156
 304.393070,   15.684164
 305.936886,   15.621992
 307.480701,   15.560000
 309.024516,   15.498189
 310.568331,   15.436562
 312.112146,   15.375120
 313.655961,   15.313863
 315.199777,   15.246691
 316.743592,   15.179675
 318.287407,   15.112923
 319.831222,   15.046435
 321.375037,   14.980212
 322.918852,   14.914254
 324.462667,   14.848563
 326.006483,   14.781903
 327.550298,   14.711184
 329.094113,   14.640810
