Ground distance, CL
   0.000000,    1.281000
   0.000000,    1.281000
   0.000013,    1.281000
   0.000138,    1.281000
   0.000842,    1.281000
   0.003913,    1.281000
   0.009730,    1.281000
   0.018167,    1.281000
   0.029197,    1.281000
   0.042834,    1.281000
   0.059266,    1.281000
   0.078231,    1.281000
   0.099962,    1.281000
   0.124375,    1.281000
   0.151680,    1.281000
   0.181860,    1.281000
   0.214945,    1.281000
   0.251171,    1.281000
   0.290075,    1.281000
   0.332524,    1.281000
   0.378279,    1.281000
   0.426455,    1.281000
   0.477956,    1.281000
   0.532960,    1.281000
   0.591124,    1.281000
   0.653951,    1.281000
   0.719605,    1.281000
   0.788722,    1.281000
   0.860721,    1.281000
   0.937427,    1.281000
   1.017767,    1.281000
   1.102265,    1.281000
   1.189977,    1.281000
   1.282883,    1.281000
   1.380027,    1.281000
   1.480985,    1.281000
   1.586358,    1.281000
   1.696758,    1.281000
   1.810753,    1.281000
   1.930111,    1.281000
   2.055402,    1.281000
   2.080861,    1.281000
   2.144197,    1.281000
   2.172900,    1.281000
   2.173771,    1.281000
   2.174263,    1.281000
   2.174504,    1.281000
   2.174743,    1.281000
   2.176384,    1.281000
   2.183290,    1.281000
   2.203838,    1.281000
   2.262362,    1.281000
   2.397083,    1.281000
   2.539505,    1.281000
   2.686413,    1.281000
   2.839955,    1.281000
   2.997649,    1.281000
   3.162143,    1.281000
   3.331083,    1.281000
   3.506356,    1.281000
   3.691257,    1.281000
   3.878851,    1.281000
   4.072861,    1.281000
   4.271839,    1.281000
   4.477052,    1.281000
   4.686637,    1.281000
   4.903302,    1.281000
   5.129531,    1.281000
   5.361178,    1.281000
   5.599357,    1.281000
   5.842775,    1.281000
   6.096485,    1.281000
   6.353213,    1.281000
   6.616602,    1.281000
   6.892052,    1.281000
   7.177301,    1.281000
   7.465040,    1.281000
   7.757824,    1.281000
   8.060958,    1.281000
   8.373279,    1.281000
   8.693279,    1.281000
   8.758726,    1.281000
   8.760280,    1.281000
   8.762406,    1.281000
   8.762816,    1.281000
   8.765834,    1.281000
   8.768636,    1.281000
   8.784593,    1.281000
   8.842238,    1.281000
   8.986453,    1.281000
   9.292198,    1.281000
