Time, Vertical Forces
   0.000000,    0.000001
   0.100000,    0.683566
   0.200000,    7.454801
   0.300000,   14.976561
   0.400000,   22.498320
   0.500000,   30.020079
   0.600000,   37.541838
   0.700000,   45.063598
   0.800000,   52.585357
   0.900000,   60.107116
   1.000000,   67.628876
   1.100000,   75.150635
   1.200000,   93.348267
   1.300000,  112.878883
   1.400000,  132.409499
   1.500000,  151.940114
   1.600000,  171.470730
   1.700000,  191.001346
   1.800000,  210.531961
   1.900000,  230.062577
   2.000000,  249.593193
   2.100000,  269.123809
   2.200000,  298.961201
   2.300000,  330.085492
   2.400000,  361.209783
   2.500000,  392.334074
   2.600000,  423.458365
   2.700000,  454.582655
   2.800000,  485.706946
   2.900000,  516.831237
   3.000000,  547.955528
   3.100000,  579.079819
   3.200000,  620.133280
   3.300000,  662.426492
   3.400000,  704.719704
   3.500000,  747.012916
   3.600000,  789.306128
   3.700000,  831.599340
   3.800000,  873.892552
   3.900000,  916.185764
   4.000000,  958.478976
   4.100000, 1000.772188
   4.200000, 1052.609835
   4.300000, 1105.639195
   4.400000, 1158.668554
   4.500000, 1211.697913
   4.600000, 1264.727273
   4.700000, 1317.756632
   4.800000, 1370.785992
   4.900000, 1423.815351
   5.000000, 1476.844710
   5.100000, 1529.874070
   5.200000, 1592.046771
   5.300000, 1655.361104
   5.400000, 1718.675437
   5.500000, 1781.989770
   5.600000, 1845.304103
   5.700000, 1908.618436
   5.800000, 1971.932769
   5.900000, 2035.247102
   6.000000, 2098.561435
   6.100000, 2161.875768
   6.200000, 2233.667264
   6.300000, 2306.517213
   6.400000, 2379.367162
   6.500000, 2452.217111
   6.600000, 2525.067060
   6.700000, 2597.917008
   6.800000, 2670.766957
   6.900000, 2743.616906
   7.000000, 2816.466855
   7.100000, 2889.316804
   7.200000, 2970.065975
   7.300000, 3051.801439
   7.400000, 3133.536902
   7.500000, 3215.272366
   7.600000, 3297.007829
   7.700000, 3378.743293
   7.800000, 3460.478756
   7.900000, 3542.214220
   8.000000, 3623.949683
   8.100000, 3705.685147
   8.200000, 3794.803439
   8.300000, 3884.843547
   8.400000, 3974.883655
   8.500000, 4064.923763
   8.600000, 4154.963871
   8.700000, 4245.003980
   8.800000, 4335.044088
   8.900000, 4425.084196
   9.000000, 4515.124304
   9.100000, 4605.164412
   9.200000, 4702.081092
   9.300000, 4799.856378
   9.400000, 4897.631663
   9.500000, 4995.406948
   9.600000, 5093.182233
   9.700000, 5190.957518
   9.800000, 5288.732804
   9.900000, 5386.508089
  10.000000, 5484.283374
  10.100000, 5582.058659
  10.200000, 5686.215417
  10.300000, 5791.168962
  10.400000, 5896.122506
  10.500000, 6001.076051
  10.600000, 6106.029596
  10.700000, 6210.983140
  10.800000, 6315.936685
  10.900000, 6420.890230
  11.000000, 6525.843774
  11.100000, 6630.797319
  11.200000, 6741.649306
  11.300000, 6853.237769
  11.400000, 6964.826232
  11.500000, 7076.414695
  11.600000, 7188.003159
  11.700000, 7299.591622
  11.800000, 7411.180085
  11.900000, 7522.768548
  12.000000, 7634.357011
  12.100000, 7745.945474
  12.200000, 7862.626297
  12.300000, 7979.942950
  12.400000, 8097.259602
  12.500000, 8214.576255
  12.600000, 8331.892907
  12.700000, 8449.209560
  12.800000, 8566.526212
  12.900000, 8683.842865
  13.000000, 8801.159517
  13.100000, 8918.476170
  13.200000, 9039.990745
  13.300000, 9162.029470
  13.400000, 9284.068195
  13.500000, 9406.106921
  13.600000, 9528.145646
  13.700000, 9650.184371
  13.800000, 9772.223096
  13.900000, 9894.261822
  14.000000, 10016.300547
  14.100000, 10138.339272
  14.200000, 10264.038984
  14.300000, 10390.195805
  14.400000, 10516.352625
  14.500000, 10642.509446
  14.600000, 10768.666266
  14.700000, 10894.823087
  14.800000, 11020.979907
  14.900000, 11147.136728
  15.000000, 11273.293548
  15.100000, 11399.450369
  15.200000, 11528.762261
  15.300000, 11658.468093
  15.400000, 11788.173925
  15.500000, 11917.879757
  15.600000, 12047.585590
  15.700000, 12177.291422
  15.800000, 12306.997254
  15.900000, 12436.703086
  16.000000, 12566.408919
  16.100000, 12696.114751
  16.200000, 12828.498745
  16.300000, 12961.217134
  16.400000, 13093.935522
  16.500000, 13226.653911
  16.600000, 13359.372299
  16.700000, 13492.090687
  16.800000, 13624.809076
  16.900000, 13757.527464
  17.000000, 13890.245852
  17.100000, 14022.964241
  17.200000, 14157.912317
  17.300000, 14293.138790
  17.400000, 14428.365264
  17.500000, 14563.591737
  17.600000, 14698.818211
  17.700000, 14834.044684
  17.800000, 14969.271158
  17.900000, 15104.497631
  18.000000, 15239.724105
  18.100000, 15374.950578
  18.200000, 15511.986042
  18.300000, 15649.247375
  18.400000, 15786.508708
  18.500000, 15923.770041
  18.600000, 16061.031375
  18.700000, 16198.292708
  18.800000, 16335.554041
  18.900000, 16472.815374
  19.000000, 16610.076707
  19.100000, 16747.338040
  19.200000, 16886.019960
  19.300000, 17024.879253
  19.400000, 17163.738546
  19.500000, 17302.597839
  19.600000, 17441.457132
  19.700000, 17580.316425
  19.800000, 17719.175718
  19.900000, 17858.035010
  20.000000, 17996.894303
  20.100000, 18135.753596
  20.200000, 18275.702133
  20.300000, 18415.786672
  20.400000, 18555.871210
  20.500000, 18695.955749
  20.600000, 18836.040288
  20.700000, 18976.124826
  20.800000, 19116.209365
  20.900000, 19256.293904
  21.000000, 19396.378443
  21.100000, 19536.462981
  21.200000, 19677.304595
  21.300000, 19818.240736
  21.400000, 19959.176877
  21.500000, 20100.113019
  21.600000, 20241.049160
  21.700000, 20381.985301
  21.800000, 20522.921442
  21.900000, 20663.857584
  22.000000, 20804.793725
  22.100000, 20945.729866
  22.200000, 21087.098995
  22.300000, 21228.522186
  22.400000, 21369.945377
  22.500000, 21511.368568
  22.600000, 21652.791759
  22.700000, 21794.214950
  22.800000, 21935.638141
  22.900000, 22077.061331
  23.000000, 22218.484522
  23.045050, 22282.195282
  23.145050, 31907.821060
  23.245050, 32166.098495
  23.345050, 32424.375930
  23.445050, 32682.653364
  23.545050, 32940.930799
  23.645050, 33199.208234
  23.745050, 33457.485668
  23.845050, 33715.763103
  23.945050, 33974.040538
  24.045050, 34232.317972
  24.145050, 34793.013265
  24.245050, 35942.072138
  24.345050, 37091.131011
  24.445050, 38240.189885
  24.545050, 39389.248758
  24.645050, 40538.307631
  24.745050, 41687.366504
  24.845050, 42836.425378
  24.945050, 43985.484251
  25.045050, 45134.543124
  25.145050, 46258.424433
  25.245050, 47333.321986
  25.345050, 48408.219540
  25.445050, 49483.117093
  25.545050, 50558.014646
  25.645050, 51632.912200
  25.745050, 52707.809753
  25.845050, 53782.707307
  25.945050, 54857.604860
  26.045050, 55932.502414
  26.111100, 56642.475193
