Speed (TAS), Efficiency
  87.535798,   17.057108
  87.903407,   17.093433
  88.271017,   17.154360
  88.638627,   17.218033
  89.006237,   17.286424
  89.373847,   17.355647
  89.741457,   17.425021
  90.109067,   17.494739
  90.476677,   17.565305
  90.844287,   17.636734
  91.211897,   17.704674
  91.579506,   17.771931
  91.947116,   17.839974
  92.314726,   17.908816
  92.682336,   17.970579
  93.049946,   18.012809
  93.417556,   18.055406
  93.785166,   18.098374
  94.152776,   18.141717
  94.520386,   18.185439
  94.887996,   18.229544
  95.255605,   18.274036
  95.623215,   18.318919
  95.990825,   18.364197
  96.358435,   18.409874
  96.726045,   18.455955
  97.093655,   18.502445
  97.461265,   18.549346
  97.828875,   18.596665
  98.196485,   18.644405
  98.564094,   18.692571
  98.931704,   18.741169
  99.299314,   18.790202
  99.666924,   18.839675
 100.034534,   18.889594
 100.402144,   18.939964
 100.769754,   18.990789
 101.137364,   19.042074
 101.504974,   19.093826
 101.872584,   19.146049
 102.240193,   19.198749
 102.607803,   19.251932
 102.975413,   19.305602
 103.343023,   19.359766
 103.710633,   19.414429
 104.078243,   19.469598
 104.445853,   19.525278
 104.813463,   19.581475
 105.181073,   19.622036
 105.548683,   19.622940
 105.916292,   19.623848
 106.283902,   19.624760
 106.651512,   19.625674
 107.019122,   19.626592
 107.386732,   19.627512
 107.754342,   19.628437
 108.121952,   19.629364
 108.489562,   19.630295
 108.857172,   19.631228
 109.224782,   19.632166
 109.592391,   19.633106
 109.960001,   19.634050
 110.327611,   19.634996
 110.695221,   19.635947
 111.062831,   19.636900
 111.430441,   19.637857
 111.798051,   19.638816
 112.165661,   19.639780
 112.533271,   19.640746
 112.900880,   19.641716
 113.268490,   19.642689
 113.636100,   19.643665
 114.003710,   19.644644
 114.371320,   19.645627
 114.738930,   19.646613
 115.106540,   19.647602
 115.474150,   19.648595
 115.841760,   19.649590
 116.209370,   19.650589
 116.576979,   19.651592
 116.944589,   19.652597
 117.312199,   19.653606
 117.679809,   19.654618
 118.047419,   19.655633
 118.415029,   19.656652
 118.782639,   19.657674
 119.150249,   19.658699
 119.517859,   19.659728
 119.885469,   19.660759
 120.253078,   19.661794
 120.620688,   19.662833
 120.988298,   19.663874
 121.355908,   19.664919
 121.723518,   19.665967
 122.091128,   19.667019
 122.458738,   19.668073
 122.826348,   19.669131
 123.193958,   19.670193
 123.561568,   19.671257
 123.929177,   19.672325
