Speed, Power
 146.433966, 1949.653314
 148.853795, 1955.138468
 151.273624, 1962.098129
 153.693452, 1970.786474
 156.113281, 1981.328942
 158.533110, 1993.453935
 160.952938, 2007.194520
 163.372767, 2022.573637
 165.792595, 2039.603664
 168.212424, 2058.285992
 170.632253, 2078.610593
 173.052081, 2100.555593
 175.471910, 2124.086843
 177.891739, 2149.157489
 180.311567, 2175.707541
 182.731396, 2204.076520
 185.151224, 2234.174470
 187.571053, 2265.644963
 189.990882, 2298.469638
 192.410710, 2333.534763
 194.830539, 2369.781241
 197.250368, 2407.598825
 199.670196, 2447.369596
 202.090025, 2488.057150
 204.509854, 2531.324059
 206.929682, 2575.319013
 209.349511, 2621.772024
 211.769339, 2668.986333
 214.189168, 2718.785637
 216.608997, 2769.236004
 219.028825, 2822.378372
 221.448654, 2876.431747
 223.868483, 2932.501593
 226.288311, 2990.311987
 228.708140, 3049.041123
 231.127968, 3110.748789
 233.547797, 3173.384517
 235.967626, 3237.544215
 238.387454, 3304.290647
 240.807283, 3372.063685
 243.227112, 3441.392307
 245.646940, 3513.471599
 248.066769, 3586.676010
 250.486597, 3661.016785
 252.906426, 3738.485606
 255.326255, 3817.395223
 257.746083, 3897.539924
 260.165912, 3979.364574
 262.585741, 4064.230682
 265.005569, 4150.429749
 267.425398, 4237.974226
 269.845227, 4327.015788
 272.265055, 4419.494410
 274.684884, 4513.415624
 277.104712, 4608.792419
 279.524541, 4705.637785
 281.944370, 4804.846111
 284.364198, 4906.891618
 286.784027, 5010.502207
 289.203856, 5115.691365
 291.623684, 5222.472578
 294.043513, 5331.067364
 296.463341, 5443.278043
 298.883170, 5557.176059
 301.302999, 5672.775352
 303.722827, 5790.089861
 306.142656, 5909.133523
 308.562485, 6029.920277
 310.982313, 6154.606622
 313.402142, 6281.170523
 315.821971, 6409.571834
 318.241799, 6539.824905
 320.661628, 6671.944085
 323.081456, 6805.943721
 325.501285, 6941.838163
 327.921114, 7081.418010
 330.340942, 7223.381967
 332.760771, 7367.333353
 335.180600, 7513.286884
 337.600428, 7661.257276
 340.020257, 7811.259244
 342.440085, 7963.307505
 344.859914, 8117.416774
 347.279743, 8274.182433
 349.699571, 8434.665649
 352.119400, 8597.300397
 354.539229, 8762.101716
 356.959057, 8929.084647
 359.378886, 9098.264230
 361.798715, 9269.655504
 364.218543, 9443.273510
 366.638372, 9619.133287
 369.058200, 9797.249876
 371.478029, 9977.638317
 373.897858, 10162.144588
 376.317686, 10349.351753
 378.737515, 10538.919221
 381.157344, 10730.862315
 383.577172, 10925.196354
 385.997001, 11121.936662
