Speed (CAS), Rate of Climb
  70.184261,    9.041586
  72.156433,    9.370038
  74.128605,    9.680774
  76.100777,    9.977790
  78.072950,   10.260796
  80.045122,   10.527636
  82.017294,   10.787876
  83.989466,   11.039732
  85.961638,   11.275482
  87.933811,   11.514294
  89.905983,   11.746194
  91.878155,   11.963249
  93.850327,   12.180816
  95.822499,   12.389456
  97.794671,   12.585855
  99.766844,   12.773541
 101.739016,   12.947682
 103.711188,   13.109876
 105.683360,   13.257477
 107.655532,   13.394193
 109.627705,   13.515479
 111.599877,   13.623030
 113.572049,   13.719931
 115.544221,   13.801061
 117.516393,   13.874507
 119.488566,   13.930251
 121.460738,   13.979550
 123.432910,   14.011508
 125.405082,   14.036508
 127.377254,   14.044859
 129.349427,   14.043711
 131.321599,   14.031219
 133.293771,   14.002310
 135.265943,   13.965339
 137.238115,   13.913974
 139.210288,   13.847972
 141.182460,   13.773478
 143.154632,   13.686363
 145.126804,   13.584064
 147.098976,   13.475329
 149.071149,   13.357065
 151.043321,   13.229986
 153.015493,   13.095137
 154.987665,   12.950464
 156.959837,   12.807867
 158.932010,   12.659331
 160.904182,   12.492307
 162.876354,   12.325328
 164.848526,   12.152817
 166.820698,   11.970409
 168.792871,   11.781946
 170.765043,   11.574557
 172.737215,   11.356777
 174.709387,   11.130263
 176.681559,   10.893538
 178.653732,   10.646219
 180.625904,   10.387130
 182.598076,   10.106634
 184.570248,    9.813140
 186.542420,    9.508067
 188.514593,    9.191546
 190.486765,    8.863591
 192.458937,    8.525246
 194.431109,    8.175219
 196.403281,    7.813341
 198.375454,    7.427568
 200.347626,    7.028779
 202.319798,    6.617247
 204.291970,    6.192080
 206.264142,    5.754289
 208.236315,    5.303939
 210.208487,    4.841148
 212.180659,    4.365470
 214.152831,    3.877309
 216.125003,    3.376904
 218.097176,    2.856666
 220.069348,    2.317338
 222.041520,    1.764246
 224.013692,    1.197403
 225.985864,    0.616981
 227.958037,    0.022863
 229.930209,   -0.585279
 231.902381,   -1.204961
 233.874553,   -1.837120
 235.846725,   -2.483512
 237.818898,   -3.140694
 239.791070,   -3.810570
 241.763242,   -4.494875
 243.735414,   -5.191964
 245.707586,   -5.903463
 247.679759,   -6.641527
 249.651931,   -7.396768
 251.624103,   -8.167631
 253.596275,   -8.953788
 255.568447,   -9.760120
 257.540620,  -10.582503
 259.512792,  -11.420552
 261.484964,  -12.275736
 263.457136,  -13.146823
 265.429308,  -14.033388
