Speed (CAS), Rate of Climb
  70.184262,    6.810867
  71.731393,    7.062945
  73.278525,    7.307420
  74.825657,    7.550399
  76.372788,    7.782679
  77.919920,    8.005867
  79.467052,    8.224649
  81.014183,    8.434582
  82.561315,    8.634631
  84.108446,    8.824360
  85.655578,    9.005060
  87.202710,    9.176710
  88.749841,    9.337602
  90.296973,    9.489373
  91.844104,    9.632445
  93.391236,    9.766508
  94.938368,    9.890240
  96.485499,   10.005653
  98.032631,   10.113921
  99.579763,   10.214162
 101.126894,   10.303476
 102.674026,   10.386820
 104.221157,   10.461503
 105.768289,   10.526825
 107.315421,   10.586167
 108.862552,   10.633751
 110.409684,   10.676909
 111.956815,   10.707111
 113.503947,   10.733348
 115.051079,   10.747510
 116.598210,   10.755785
 118.145342,   10.758720
 119.692473,   10.751593
 121.239605,   10.740282
 122.786737,   10.725134
 124.333868,   10.705095
 125.881000,   10.680151
 127.428132,   10.653172
 128.975263,   10.624921
 130.522395,   10.592216
 132.069526,   10.554222
 133.616658,   10.514657
 135.163790,   10.470481
 136.710921,   10.421114
 138.258053,   10.361512
 139.805184,   10.296949
 141.352316,   10.227220
 142.899448,   10.149836
 144.446579,   10.058545
 145.993711,    9.961428
 147.540843,    9.857728
 149.087974,    9.748462
 150.635106,    9.627770
 152.182237,    9.494492
 153.729369,    9.355164
 155.276501,    9.209745
 156.823632,    9.058959
 158.370764,    8.901936
 159.917895,    8.727714
 161.465027,    8.549721
 163.012159,    8.365700
 164.559290,    8.175096
 166.106422,    7.979339
 167.653554,    7.777558
 169.200685,    7.564197
 170.747817,    7.337969
 172.294948,    7.104803
 173.842080,    6.864532
 175.389212,    6.617467
 176.936343,    6.363687
 178.483475,    6.102676
 180.030606,    5.834829
 181.577738,    5.555959
 183.124870,    5.263312
 184.672001,    4.963167
 186.219133,    4.656239
 187.766264,    4.341560
 189.313396,    4.019119
 190.860528,    3.690558
 192.407659,    3.354128
 193.954791,    3.009783
 195.501923,    2.660389
 197.049054,    2.299628
 198.596186,    1.923486
 200.143317,    1.541645
 201.690449,    1.152366
 203.237581,    0.754721
 204.784712,    0.349720
 206.331844,   -0.063052
 207.878975,   -0.484315
 209.426107,   -0.914143
 210.973239,   -1.352590
 212.520370,   -1.799679
 214.067502,   -2.255276
 215.614634,   -2.719244
 217.161765,   -3.193034
 218.708897,   -3.684990
 220.256028,   -4.183187
 221.803160,   -4.690510
 223.350292,   -5.206533
