Speed (TAS), Efficiency
 149.281323,   13.477324
 151.939867,   13.582023
 154.598410,   13.832189
 157.256954,   14.090826
 159.915497,   14.307022
 162.574041,   14.519674
 165.232584,   14.712780
 167.891128,   14.897057
 170.549671,   15.062065
 173.208215,   15.221819
 175.866758,   15.354564
 178.525302,   15.491719
 181.183845,   15.593537
 183.842389,   15.693575
 186.500932,   15.785779
 189.159476,   15.847091
 191.818019,   15.909760
 194.476563,   15.963279
 197.135106,   15.985418
 199.793650,   16.007920
 202.452193,   16.030787
 205.110737,   16.020212
 207.769280,   16.002140
 210.427824,   15.983876
 213.086367,   15.965422
 215.744911,   15.913930
 218.403454,   15.856612
 221.061998,   15.799011
 223.720541,   15.741137
 226.379084,   15.676247
 229.037628,   15.583011
 231.696171,   15.489808
 234.354715,   15.396656
 237.013258,   15.303575
 239.671802,   15.210581
 242.330345,   15.099351
 244.988889,   14.976503
 247.647432,   14.854330
 250.305976,   14.732847
 252.964519,   14.612069
 255.623063,   14.492011
 258.281606,   14.372685
 260.940150,   14.235856
 263.598693,   14.093428
 266.257237,   13.952420
 268.915780,   13.812833
 271.574324,   13.674665
 274.232867,   13.537915
 276.891411,   13.402581
 279.549954,   13.268658
 282.208498,   13.136144
 284.867041,   12.986139
 287.525585,   12.837850
 290.184128,   12.691579
 292.842672,   12.547302
 295.501215,   12.404997
 298.159759,   12.264641
 300.818302,   12.126210
 303.476846,   11.989681
 306.135389,   11.855032
 308.793933,   11.722237
 311.452476,   11.591274
 314.111019,   11.457463
 316.769563,   11.317038
 319.428106,   11.178874
 322.086650,   11.042929
 324.745193,   10.909164
 327.403737,   10.777541
 330.062280,   10.648021
 332.720824,   10.520568
 335.379367,   10.395142
 338.037911,   10.271709
 340.696454,   10.150233
 343.354998,   10.030677
 346.013541,    9.913009
 348.672085,    9.797192
 351.330628,    9.683195
 353.989172,    9.570984
 356.647715,    9.460527
 359.306259,    9.345823
 361.964802,    9.231238
 364.623346,    9.118616
 367.281889,    9.007913
 369.940433,    8.899091
 372.598976,    8.792110
 375.257520,    8.686931
 377.916063,    8.583518
 380.574607,    8.481834
 383.233150,    8.381842
 385.891694,    8.283509
 388.550237,    8.186800
 391.208781,    8.091682
 393.867324,    7.998123
 396.525867,    7.906090
 399.184411,    7.815553
 401.842954,    7.726482
 404.501498,    7.638846
 407.160041,    7.552618
 409.818585,    7.467769
 412.477128,    7.384271
