Mach, Specific Range
   0.251702,    0.162914
   0.253611,    0.164294
   0.255520,    0.165746
   0.257428,    0.167162
   0.259337,    0.168553
   0.261246,    0.169922
   0.263154,    0.171250
   0.265063,    0.172569
   0.266972,    0.173835
   0.268881,    0.175099
   0.270789,    0.176303
   0.272698,    0.177508
   0.274607,    0.178654
   0.276516,    0.179796
   0.278424,    0.180885
   0.280333,    0.181960
   0.282242,    0.182998
   0.284150,    0.184003
   0.286059,    0.184993
   0.287968,    0.185925
   0.289877,    0.186859
   0.291785,    0.187729
   0.293694,    0.188587
   0.295603,    0.189421
   0.297512,    0.190200
   0.299420,    0.190980
   0.301329,    0.191571
   0.303238,    0.192079
   0.305146,    0.192586
   0.307055,    0.193019
   0.308964,    0.193444
   0.310873,    0.193866
   0.312781,    0.194208
   0.314690,    0.194548
   0.316599,    0.194885
   0.318508,    0.195146
   0.320416,    0.195400
   0.322325,    0.195651
   0.324234,    0.195844
   0.326142,    0.196012
   0.328051,    0.196176
   0.329960,    0.196314
   0.331869,    0.196396
   0.333777,    0.196475
   0.335686,    0.196550
   0.337595,    0.196569
   0.339504,    0.196564
   0.341412,    0.196554
   0.343321,    0.196541
   0.345230,    0.196461
   0.347138,    0.196369
   0.349047,    0.196273
   0.350956,    0.196164
   0.352865,    0.195986
   0.354773,    0.195792
   0.356682,    0.195594
   0.358591,    0.195393
   0.360500,    0.195158
   0.362408,    0.194884
   0.364317,    0.194607
   0.366226,    0.194327
   0.368134,    0.194044
   0.370043,    0.193707
   0.371952,    0.193355
   0.373861,    0.193000
   0.375769,    0.192643
   0.377678,    0.192284
   0.379587,    0.191873
   0.381496,    0.191448
   0.383404,    0.191022
   0.385313,    0.190594
   0.387222,    0.190164
   0.389131,    0.189708
   0.391039,    0.189217
   0.392948,    0.188725
   0.394857,    0.188233
   0.396765,    0.187739
   0.398674,    0.187244
   0.400583,    0.186706
   0.402492,    0.186127
   0.404400,    0.185549
   0.406309,    0.184970
   0.408218,    0.184392
   0.410127,    0.183814
   0.412035,    0.183220
   0.413944,    0.182592
   0.415853,    0.181965
   0.417761,    0.181339
   0.419670,    0.180713
   0.421579,    0.180089
   0.423488,    0.179466
   0.425396,    0.178823
   0.427305,    0.178156
   0.429214,    0.177489
   0.431123,    0.176825
   0.433031,    0.176162
   0.434940,    0.175501
   0.436849,    0.174842
   0.438757,    0.174184
   0.440666,    0.173491
