Mach, Specific Range
   0.225129,    0.192932
   0.227459,    0.195195
   0.229789,    0.197507
   0.232119,    0.199777
   0.234449,    0.201997
   0.236778,    0.204136
   0.239108,    0.206236
   0.241438,    0.208293
   0.243768,    0.210257
   0.246098,    0.212187
   0.248428,    0.214055
   0.250757,    0.215843
   0.253087,    0.217593
   0.255417,    0.219231
   0.257747,    0.220849
   0.260077,    0.222377
   0.262407,    0.223865
   0.264736,    0.225277
   0.267066,    0.226641
   0.269396,    0.227930
   0.271726,    0.229175
   0.274056,    0.230339
   0.276386,    0.231473
   0.278715,    0.232505
   0.281045,    0.233533
   0.283375,    0.234438
   0.285705,    0.235331
   0.288035,    0.236145
   0.290365,    0.236901
   0.292695,    0.237640
   0.295024,    0.238258
   0.297354,    0.238867
   0.299684,    0.239415
   0.302014,    0.239635
   0.304344,    0.239807
   0.306674,    0.239898
   0.309003,    0.239937
   0.311333,    0.239969
   0.313663,    0.239917
   0.315993,    0.239819
   0.318323,    0.239713
   0.320653,    0.239544
   0.322982,    0.239312
   0.325312,    0.239072
   0.327642,    0.238811
   0.329972,    0.238451
   0.332302,    0.238083
   0.334632,    0.237709
   0.336961,    0.237275
   0.339291,    0.236786
   0.341621,    0.236291
   0.343951,    0.235790
   0.346281,    0.235221
   0.348611,    0.234613
   0.350941,    0.233989
   0.353270,    0.233345
   0.355600,    0.232653
   0.357930,    0.231909
   0.360260,    0.231163
   0.362590,    0.230414
   0.364920,    0.229663
   0.367249,    0.228826
   0.369579,    0.227985
   0.371909,    0.227143
   0.374239,    0.226299
   0.376569,    0.225450
   0.378899,    0.224525
   0.381228,    0.223600
   0.383558,    0.222676
   0.385888,    0.221752
   0.388218,    0.220829
   0.390548,    0.219853
   0.392878,    0.218859
   0.395207,    0.217866
   0.397537,    0.216876
   0.399867,    0.215888
   0.402197,    0.214865
   0.404527,    0.213784
   0.406857,    0.212698
   0.409187,    0.211617
   0.411516,    0.210540
   0.413846,    0.209468
   0.416176,    0.208400
   0.418506,    0.207313
   0.420836,    0.206194
   0.423166,    0.205081
   0.425495,    0.203974
   0.427825,    0.202872
   0.430155,    0.201776
   0.432485,    0.200686
   0.434815,    0.199591
   0.437145,    0.198459
   0.439474,    0.197334
   0.441804,    0.196215
   0.444134,    0.195104
   0.446464,    0.193999
   0.448794,    0.192902
   0.451124,    0.191786
   0.453453,    0.190643
   0.455783,    0.189469
