Mach, Specific Range
   0.245329,    0.169427
   0.247379,    0.171005
   0.249428,    0.172651
   0.251477,    0.174255
   0.253527,    0.175811
   0.255576,    0.177358
   0.257626,    0.178840
   0.259675,    0.180313
   0.261725,    0.181736
   0.263774,    0.183134
   0.265824,    0.184493
   0.267873,    0.185817
   0.269923,    0.187108
   0.271972,    0.188360
   0.274021,    0.189578
   0.276071,    0.190761
   0.278120,    0.191902
   0.280170,    0.193021
   0.282219,    0.194081
   0.284269,    0.195140
   0.286318,    0.196116
   0.288368,    0.197093
   0.290417,    0.198012
   0.292466,    0.198901
   0.294516,    0.199772
   0.296565,    0.200571
   0.298615,    0.201368
   0.300664,    0.202041
   0.302714,    0.202529
   0.304763,    0.203016
   0.306813,    0.203424
   0.308862,    0.203817
   0.310912,    0.204207
   0.312961,    0.204508
   0.315010,    0.204804
   0.317060,    0.205097
   0.319109,    0.205304
   0.321159,    0.205503
   0.323208,    0.205698
   0.325258,    0.205825
   0.327307,    0.205927
   0.329357,    0.206025
   0.331406,    0.206089
   0.333455,    0.206095
   0.335505,    0.206097
   0.337554,    0.206094
   0.339604,    0.206027
   0.341653,    0.205935
   0.343703,    0.205838
   0.345752,    0.205737
   0.347802,    0.205560
   0.349851,    0.205373
   0.351901,    0.205162
   0.353950,    0.204946
   0.355999,    0.204663
   0.358049,    0.204364
   0.360098,    0.204062
   0.362148,    0.203756
   0.364197,    0.203413
   0.366247,    0.203029
   0.368296,    0.202642
   0.370346,    0.202252
   0.372395,    0.201859
   0.374445,    0.201410
   0.376494,    0.200943
   0.378543,    0.200475
   0.380593,    0.200004
   0.382642,    0.199531
   0.384692,    0.199009
   0.386741,    0.198468
   0.388791,    0.197925
   0.390840,    0.197381
   0.392890,    0.196835
   0.394939,    0.196273
   0.396988,    0.195665
   0.399038,    0.195056
   0.401087,    0.194430
   0.403137,    0.193789
   0.405186,    0.193148
   0.407236,    0.192489
   0.409285,    0.191792
   0.411335,    0.191095
   0.413384,    0.190400
   0.415434,    0.189706
   0.417483,    0.189013
   0.419532,    0.188321
   0.421582,    0.187586
   0.423631,    0.186845
   0.425681,    0.186106
   0.427730,    0.185368
   0.429780,    0.184632
   0.431829,    0.183899
   0.433879,    0.183167
   0.435928,    0.182402
   0.437977,    0.181628
   0.440027,    0.180856
   0.442076,    0.180087
   0.444126,    0.179321
   0.446175,    0.178557
   0.448225,    0.177796
