Mach, Specific Range
   0.232058,    0.184328
   0.234318,    0.186337
   0.236578,    0.188403
   0.238838,    0.190438
   0.241098,    0.192409
   0.243357,    0.194336
   0.245617,    0.196237
   0.247877,    0.198059
   0.250137,    0.199848
   0.252397,    0.201577
   0.254657,    0.203236
   0.256916,    0.204880
   0.259176,    0.206427
   0.261436,    0.207963
   0.263696,    0.209417
   0.265956,    0.210847
   0.268216,    0.212202
   0.270476,    0.213529
   0.272735,    0.214780
   0.274995,    0.216009
   0.277255,    0.217151
   0.279515,    0.218290
   0.281775,    0.219320
   0.284035,    0.220347
   0.286295,    0.221290
   0.288554,    0.222201
   0.290814,    0.223071
   0.293074,    0.223862
   0.295334,    0.224647
   0.297594,    0.225340
   0.299854,    0.226004
   0.302113,    0.226399
   0.304373,    0.226677
   0.306633,    0.226948
   0.308893,    0.227181
   0.311153,    0.227334
   0.313413,    0.227481
   0.315673,    0.227589
   0.317932,    0.227619
   0.320192,    0.227642
   0.322452,    0.227644
   0.324712,    0.227553
   0.326972,    0.227455
   0.329232,    0.227351
   0.331492,    0.227166
   0.333751,    0.226950
   0.336011,    0.226729
   0.338271,    0.226487
   0.340531,    0.226159
   0.342791,    0.225825
   0.345051,    0.225486
   0.347310,    0.225114
   0.349570,    0.224673
   0.351830,    0.224208
   0.354090,    0.223733
   0.356350,    0.223240
   0.358610,    0.222670
   0.360870,    0.222098
   0.363129,    0.221522
   0.365389,    0.220942
   0.367649,    0.220302
   0.369909,    0.219635
   0.372169,    0.218967
   0.374429,    0.218296
   0.376689,    0.217623
   0.378948,    0.216880
   0.381208,    0.216127
   0.383468,    0.215374
   0.385728,    0.214621
   0.387988,    0.213866
   0.390248,    0.213063
   0.392508,    0.212237
   0.394767,    0.211411
   0.397027,    0.210585
   0.399287,    0.209761
   0.401547,    0.208911
   0.403807,    0.207987
   0.406067,    0.207063
   0.408326,    0.206142
   0.410586,    0.205224
   0.412846,    0.204308
   0.415106,    0.203395
   0.417366,    0.202441
   0.419626,    0.201474
   0.421886,    0.200511
   0.424145,    0.199551
   0.426405,    0.198596
   0.428665,    0.197644
   0.430925,    0.196696
   0.433185,    0.195708
   0.435445,    0.194714
   0.437705,    0.193726
   0.439964,    0.192742
   0.442224,    0.191763
   0.444484,    0.190789
   0.446744,    0.189820
   0.449004,    0.188849
   0.451264,    0.187815
   0.453523,    0.186766
   0.455783,    0.185723
