Mach, Specific Range
   0.238786,    0.176531
   0.240901,    0.178295
   0.243017,    0.180122
   0.245132,    0.181925
   0.247248,    0.183660
   0.249363,    0.185378
   0.251479,    0.187041
   0.253594,    0.188651
   0.255710,    0.190246
   0.257825,    0.191762
   0.259941,    0.193271
   0.262057,    0.194709
   0.264172,    0.196129
   0.266288,    0.197488
   0.268403,    0.198820
   0.270519,    0.200095
   0.272634,    0.201344
   0.274750,    0.202529
   0.276865,    0.203699
   0.278981,    0.204792
   0.281096,    0.205886
   0.283212,    0.206885
   0.285328,    0.207880
   0.287443,    0.208812
   0.289559,    0.209706
   0.291674,    0.210579
   0.293790,    0.211371
   0.295905,    0.212159
   0.298021,    0.212882
   0.300136,    0.213549
   0.302252,    0.213991
   0.304368,    0.214339
   0.306483,    0.214677
   0.308599,    0.215002
   0.310714,    0.215234
   0.312830,    0.215462
   0.314945,    0.215677
   0.317061,    0.215801
   0.319176,    0.215919
   0.321292,    0.216032
   0.323407,    0.216058
   0.325523,    0.216069
   0.327639,    0.216073
   0.329754,    0.216028
   0.331870,    0.215932
   0.333985,    0.215831
   0.336101,    0.215725
   0.338216,    0.215535
   0.340332,    0.215331
   0.342447,    0.215122
   0.344563,    0.214904
   0.346678,    0.214601
   0.348794,    0.214294
   0.350910,    0.213973
   0.353025,    0.213635
   0.355141,    0.213216
   0.357256,    0.212790
   0.359372,    0.212361
   0.361487,    0.211928
   0.363603,    0.211449
   0.365718,    0.210933
   0.367834,    0.210414
   0.369949,    0.209893
   0.372065,    0.209369
   0.374181,    0.208785
   0.376296,    0.208184
   0.378412,    0.207582
   0.380527,    0.206978
   0.382643,    0.206373
   0.384758,    0.205721
   0.386874,    0.205045
   0.388989,    0.204369
   0.391105,    0.203692
   0.393221,    0.203015
   0.395336,    0.202331
   0.397452,    0.201590
   0.399567,    0.200849
   0.401683,    0.200082
   0.403798,    0.199309
   0.405914,    0.198537
   0.408029,    0.197766
   0.410145,    0.196938
   0.412260,    0.196113
   0.414376,    0.195290
   0.416492,    0.194469
   0.418607,    0.193650
   0.420723,    0.192834
   0.422838,    0.192001
   0.424954,    0.191136
   0.427069,    0.190275
   0.429185,    0.189417
   0.431300,    0.188562
   0.433416,    0.187710
   0.435531,    0.186862
   0.437647,    0.186017
   0.439763,    0.185128
   0.441878,    0.184243
   0.443994,    0.183361
   0.446109,    0.182484
   0.448225,    0.181611
