Ground Distance, Horizontal Forces
   0.000000,    0.000000
   0.016710,    0.247258
   0.183425,    2.696529
   0.368636,    5.417279
   0.553847,    8.138028
   0.739059,   10.858777
   0.924270,   13.579526
   1.109481,   16.300275
   1.294692,   19.021024
   1.479903,   21.741774
   1.665114,   24.462523
   1.850325,   27.183272
   2.302802,   33.765667
   2.788649,   40.830226
   3.274497,   47.894784
   3.760344,   54.959342
   4.246191,   62.023900
   4.732039,   69.088459
   5.217886,   76.153017
   5.703734,   83.217575
   6.189581,   90.282133
   6.675428,   97.346692
   7.425528,  108.139388
   8.208622,  119.397577
   8.991715,  130.655766
   9.774809,  141.913955
  10.557903,  153.172145
  11.340997,  164.430334
  12.124090,  175.688523
  12.907184,  186.946712
  13.690278,  198.204901
  14.473372,  209.463090
  15.517622,  224.312831
  16.594479,  239.611010
  17.671337,  254.909189
  18.748195,  270.207369
  19.825052,  285.505548
  20.901910,  300.803727
  21.978768,  316.101906
  23.055626,  331.400086
  24.132483,  346.698265
  25.209341,  361.996444
  26.544182,  380.747009
  27.911234,  399.928637
  29.278286,  419.110265
  30.645338,  438.291892
  32.012390,  457.473520
  33.379442,  476.655148
  34.746494,  495.836775
  36.113546,  515.018403
  37.480599,  534.200031
  38.847651,  553.381659
  40.469440,  575.870590
  42.123036,  598.772468
  43.776632,  621.674347
  45.430228,  644.576226
  47.083824,  667.478105
  48.737419,  690.379984
  50.391015,  713.281863
  52.044611,  736.183742
  53.698207,  759.085621
  55.351803,  781.987499
  57.256362,  807.955713
  59.192256,  834.306788
  61.128151,  860.657862
  63.064045,  887.008937
  64.999939,  913.360011
  66.935834,  939.711086
  68.871728,  966.062160
  70.807622,  992.413234
  72.743516, 1018.764309
  74.679411, 1045.115383
  76.861703, 1074.323742
  79.074761, 1103.888859
  81.287818, 1133.453977
  83.500876, 1163.019094
  85.713933, 1192.584211
  87.926991, 1222.149329
  90.140048, 1251.714446
  92.353106, 1281.279563
  94.566163, 1310.844680
  96.779221, 1340.409798
  99.234050, 1372.645411
 101.719067, 1405.214460
 104.204085, 1437.783510
 106.689102, 1470.352559
 109.174119, 1502.921609
 111.659136, 1535.490658
 114.144153, 1568.059708
 116.629171, 1600.628758
 119.114188, 1633.197807
 121.599205, 1665.766857
 124.321358, 1700.823280
 127.073121, 1736.190276
 129.824883, 1771.557271
 132.576645, 1806.924267
 135.328408, 1842.291262
 138.080170, 1877.658258
 140.831932, 1913.025254
 143.583695, 1948.392249
 146.335457, 1983.759245
 149.087219, 2019.126240
 152.071478, 2056.801524
 155.084766, 2094.765019
 158.098055, 2132.728514
 161.111343, 2170.692009
 164.124631, 2208.655504
 167.137919, 2246.618999
 170.151207, 2284.582494
 173.164496, 2322.545989
 176.177784, 2360.509484
 179.191072, 2398.472979
 182.432219, 2438.570042
 185.701815, 2478.933501
 188.971412, 2519.296959
 192.241008, 2559.660418
 195.510605, 2600.023877
 198.780201, 2640.387335
 202.049798, 2680.750794
 205.319395, 2721.114253
 208.588991, 2761.477711
 211.858588, 2801.841170
 215.351186, 2844.046623
 218.871628, 2886.482065
 222.392070, 2928.917508
 225.912512, 2971.352951
 229.432954, 3013.788394
 232.953396, 3056.223837
 236.473838, 3098.659280
 239.994280, 3141.094723
 243.514722, 3183.530166
 247.035164, 3225.965609
 250.772826, 3269.919512
 254.537610, 3314.063010
 258.302394, 3358.206507
 262.067178, 3402.350005
 265.831961, 3446.493502
 269.596745, 3490.637000
 273.361529, 3534.780497
 277.126313, 3578.923995
 280.891097, 3623.067492
 284.655881, 3667.210990
 288.631919, 3712.678729
 292.634333, 3758.311812
 296.636748, 3803.944895
 300.639163, 3849.577978
 304.641578, 3895.211061
 308.643992, 3940.844144
 312.646407, 3986.477227
 316.648822, 4032.110310
 320.651237, 4077.743394
 324.653651, 4123.376477
 328.861444, 4170.150803
 333.094881, 4217.067625
 337.328317, 4263.984446
 341.561754, 4310.901267
 345.795190, 4357.818089
 350.028627, 4404.734910
 354.262063, 4451.651732
 358.495499, 4498.568553
 362.728936, 4545.485375
 366.962372, 4592.402196
 371.395406, 4640.287755
 375.853361, 4688.294269
 380.311315, 4736.300784
 384.769270, 4784.307299
 389.227225, 4832.313813
 393.685180, 4880.320328
 398.143135, 4928.326842
 402.601090, 4976.333357
 407.059045, 5024.339872
 411.517000, 5072.346386
 416.168868, 5121.159417
 420.844948, 5170.073149
 425.521028, 5218.986881
 430.197108, 5267.900613
 434.873188, 5316.814345
 439.549268, 5365.728077
 444.225348, 5414.641809
 448.901428, 5463.555541
 453.577508, 5512.469273
 458.253588, 5561.383005
 463.117997, 5610.951079
 468.005921, 5660.600855
 472.893845, 5710.250631
 477.781769, 5759.900406
 482.669693, 5809.550182
 487.557617, 5859.199957
 492.445541, 5908.849733
 497.333465, 5958.499508
 502.221389, 6008.149284
 507.109313, 6057.799059
 512.180087, 6107.962685
 517.273692, 6158.190470
 522.367297, 6208.418255
 527.460902, 6258.646040
 532.554506, 6308.873825
 537.648111, 6359.101610
 542.741716, 6409.329395
 547.835321, 6459.557180
 552.928925, 6509.784965
 558.022530, 6560.012750
 563.293639, 6610.634533
 568.586911, 6661.305511
 573.880184, 6711.976488
 579.173456, 6762.647465
 584.466728, 6813.318443
 589.760000, 6863.989420
 595.053272, 6914.660398
 600.346545, 6965.331375
 605.639817, 7016.002352
 610.933089, 7066.673330
 616.398659, 7117.618154
 621.885743, 7168.597171
 627.372827, 7219.576187
 632.859910, 7270.555204
 638.346994, 7321.534220
 643.834078, 7372.513237
 649.321161, 7423.492254
 654.808245, 7474.471270
 660.295328, 7525.450287
 665.782412, 7576.429303
 671.431279, 7627.564939
 677.100346, 7678.720130
 682.769414, 7729.875321
 688.438481, 7781.030511
 694.107548, 7832.185702
 699.776615, 7883.340893
 705.445682, 7934.496084
 711.114750, 7985.651275
 716.783817, 8036.806466
 719.337716, 8059.851739
 725.131192, 9670.882594
 730.987301, 9742.504037
 736.843409, 9814.125480
 742.699518, 9885.746923
 748.555627, 9957.368366
 754.411735, 10028.989810
 760.267844, 10100.611253
 766.123952, 10172.232696
 771.980061, 10243.854139
 777.836170, 10315.475583
 783.750336, 10454.752609
 789.777456, 10725.655728
 795.804575, 10996.558848
 801.831695, 11267.461967
 807.858815, 11538.365086
 813.885934, 11809.268205
 819.913054, 12080.171325
 825.940173, 12351.074444
 831.967293, 12621.977563
 837.994413, 12892.880683
 844.075505, 13171.479724
 850.261604, 13465.051426
 856.447703, 13758.623128
 862.633801, 14052.194830
 868.819900, 14345.766532
 875.005999, 14639.338234
 881.192097, 14932.909936
 887.378196, 15226.481638
 893.564295, 15520.053340
 899.750393, 15813.625042
 903.836329, 16007.529956
 910.146858, 17068.206554
 916.457386, 18128.883151
