Speed, Forces
 249.486086, 4835.047285
 250.442201, 4825.251472
 251.398316, 4815.418190
 252.354432, 4805.547439
 253.310547, 4797.958167
 254.266662, 4791.046401
 255.222778, 4784.108597
 256.178893, 4778.077703
 257.135008, 4773.351660
 258.091123, 4768.608011
 259.047239, 4763.846756
 260.003354, 4760.268536
 260.959469, 4756.767086
 261.915585, 4753.252783
 262.871700, 4750.126971
 263.827815, 4747.883290
 264.783930, 4745.631463
 265.740046, 4743.371490
 266.696161, 4741.775801
 267.652276, 4740.740001
 268.608391, 4739.700494
 269.564507, 4738.657280
 270.520622, 4738.368799
 271.476737, 4738.546123
 272.432853, 4738.724072
 273.388968, 4738.902647
 274.345083, 4739.781723
 275.301198, 4741.293773
 276.257314, 4742.811084
 277.213429, 4744.333655
 278.169544, 4746.203121
 279.125660, 4749.087590
 280.081775, 4751.981956
 281.037890, 4754.886220
 281.994005, 4757.800381
 282.950121, 4761.864446
 283.906236, 4766.252820
 284.862351, 4770.655997
 285.818466, 4775.073977
 286.774582, 4779.625086
 287.730697, 4785.156970
 288.686812, 4790.707267
 289.642928, 4796.275976
 290.599043, 4801.863099
 291.555158, 4807.698247
 292.511273, 4814.422473
 293.467389, 4821.168714
 294.423504, 4827.936970
 295.379619, 4834.727241
 296.335735, 4841.598113
 297.291850, 4849.441948
 298.247965, 4857.311049
 299.204080, 4865.205418
 300.160196, 4873.125054
 301.116311, 4881.069956
 302.072426, 4889.680076
 303.028542, 4898.680126
 303.984657, 4907.708617
 304.940772, 4916.765550
 305.896887, 4925.850925
 306.853003, 4934.964742
 307.809118, 4945.060649
 308.765233, 4955.263364
 309.721348, 4965.497722
 310.677464, 4975.763722
 311.633579, 4986.061364
 312.589694, 4996.390649
 313.545810, 5007.751863
 314.501925, 5019.264284
 315.458040, 5030.811757
 316.414155, 5042.394281
 317.370271, 5054.011858
 318.326386, 5065.664487
 319.282501, 5077.848164
 320.238617, 5090.536316
 321.194732, 5103.262406
 322.150847, 5116.026436
 323.106962, 5128.828404
 324.063078, 5141.668311
 325.019193, 5154.546156
 325.975308, 5168.206354
 326.931423, 5182.149826
 327.887539, 5196.134136
 328.843654, 5210.159283
 329.799769, 5224.225268
 330.755885, 5238.332090
 331.712000, 5252.479751
 332.668115, 5267.170140
 333.624230, 5282.294590
 334.580346, 5297.462446
 335.536461, 5312.673710
 336.492576, 5327.928379
 337.448692, 5343.226456
 338.404807, 5358.567938
 339.360922, 5373.952828
 340.317037, 5390.210250
 341.273153, 5406.610048
 342.229268, 5423.055857
 343.185383, 5439.547676
 344.141499, 5456.085506
