Time, CL
   0.000000,    1.593600
   1.000000,    1.593600
   2.000000,    1.593600
   3.000000,    1.593600
   4.000000,    1.593600
   5.000000,    1.593600
   6.000000,    1.593600
   7.000000,    1.593600
   8.000000,    1.593600
   9.000000,    1.593600
  10.000000,    1.593600
  11.000000,    1.593600
  12.000000,    1.593600
  13.000000,    1.593600
  14.000000,    1.593600
  15.000000,    1.593600
  16.000000,    1.593600
  17.000000,    1.593600
  18.000000,    1.593600
  19.000000,    1.593600
  20.000000,    1.593600
  20.615549,    1.593600
  21.615549,    1.944577
  22.508364,    2.240420
  23.508364,    2.549742
  23.581456,    2.569850
  24.081456,    2.569850
  25.081456,    2.569850
  25.814772,    2.569850
  26.814772,    2.569850
  26.874132,    2.569850
  27.874132,    1.957440
  28.874132,    1.905320
  29.874132,    1.902714
  30.874132,    1.905320
  31.874132,    1.907926
  32.874132,    1.910532
  33.874132,    1.913138
  34.874132,    1.915744
  35.874132,    1.916196
  36.874132,    1.918350
  37.814772,    1.920956
  38.357469,    1.915744
  39.357469,    1.915744
  40.357469,    1.918350
  41.357469,    1.920956
  42.357469,    1.923562
  43.357469,    1.926168
  44.357469,    1.928774
  45.357469,    1.931380
  46.357469,    1.933986
  47.357469,    1.936592
  47.369907,    1.936592
  48.369907,    1.854666
  49.369907,    1.854503
  50.369907,    1.862321
  51.369907,    1.867533
  52.369907,    1.956137
  53.369907,    1.961349
  54.369907,    1.963955
  55.369907,    1.966561
  56.369907,    1.969167
  57.369907,    1.969167
  58.369907,    1.971773
  59.369907,    1.974379
  60.369907,    1.976985
  61.369907,    1.979591
  62.369907,    1.982197
  63.369907,    1.982197
  64.369907,    1.984803
  65.369907,    1.987409
  66.369907,    1.990015
  67.369907,    1.992621
  68.369907,    1.992621
  69.369907,    1.995227
  70.369907,    1.997833
  71.369907,    2.000439
  72.369907,    2.003045
  73.369907,    2.003045
  74.369907,    2.005651
  75.369907,    2.008257
  76.369907,    2.010863
  77.369907,    2.013469
  78.369907,    2.016075
  79.369907,    2.016075
  80.369907,    2.018681
  81.369907,    2.021287
  82.369907,    2.023893
  83.369907,    2.026499
  84.369907,    2.026499
  85.369907,    2.029105
  86.369907,    2.031711
  87.369907,    2.034317
  88.369907,    2.036923
  89.369907,    2.039529
  90.369907,    2.039529
  91.369907,    2.042135
  92.369907,    2.044741
  93.369907,    2.047347
  94.369907,    2.049953
  95.369907,    2.049953
  96.369907,    2.052559
  97.369907,    2.055165
  98.369907,    2.057771
  99.369907,    2.060377
 100.369907,    2.062983
 101.369907,    2.060377
 102.369907,    2.062983
 103.369907,    2.065589
 104.369907,    2.068195
 105.369907,    2.070801
 106.369907,    2.070801
 107.369907,    2.073407
 108.369907,    2.076013
 109.369907,    2.078619
 110.369907,    2.081225
 111.369907,    2.083831
 112.369907,    2.086437
 113.369907,    2.086437
 114.369907,    2.089043
 115.369907,    2.091649
 116.369907,    2.094255
 117.369907,    2.096861
 118.369907,    2.099467
 119.369907,    2.102073
 120.369907,    2.102073
 121.369907,    2.104679
 122.369907,    2.107285
 123.369907,    2.109891
 124.369907,    2.112497
 125.369907,    2.115103
 126.369907,    2.117709
 127.369907,    2.117709
 128.369907,    2.120315
 129.369907,    2.122921
 129.481568,    2.122921
