Mach, Rate of Climb
   0.436825,  865.875827
   0.440291,  878.014355
   0.443757,  897.526458
   0.447224,  918.183956
   0.450690,  939.357443
   0.454157,  960.730046
   0.457623,  981.701224
   0.461090, 1002.994304
   0.464556, 1023.985209
   0.468022, 1044.273695
   0.471489, 1064.855049
   0.474955, 1085.731600
   0.478422, 1105.154217
   0.481888, 1124.324635
   0.485354, 1143.747616
   0.488821, 1163.425130
   0.492287, 1183.001029
   0.495754, 1200.537925
   0.499220, 1218.279418
   0.502687, 1236.272806
   0.506153, 1254.487945
   0.509619, 1272.913234
   0.513086, 1291.139649
   0.516552, 1306.456550
   0.520019, 1321.917024
   0.523485, 1337.522169
   0.526951, 1353.273089
   0.530418, 1369.170885
   0.533884, 1385.216657
   0.537351, 1400.572723
   0.540817, 1413.417240
   0.544284, 1426.345615
   0.547750, 1439.358517
   0.551216, 1452.456616
   0.554683, 1465.640580
   0.558149, 1478.911078
   0.561616, 1492.268781
   0.565082, 1504.861651
   0.568548, 1515.193533
   0.572015, 1525.555971
   0.575481, 1535.949278
   0.578948, 1546.373763
   0.582414, 1556.829740
   0.585881, 1567.317520
   0.589347, 1577.837414
   0.592813, 1588.389734
   0.596280, 1598.974791
   0.599746, 1606.468624
   0.603213, 1613.368096
   0.606679, 1620.208903
   0.610146, 1627.020645
   0.613612, 1633.803303
   0.617078, 1640.556852
   0.620545, 1647.281272
   0.624011, 1653.976541
   0.627478, 1660.642636
   0.630944, 1667.279536
   0.634410, 1673.887219
   0.637877, 1677.878178
   0.641343, 1681.074682
   0.644810, 1684.187621
   0.648276, 1687.216680
   0.651743, 1690.161544
   0.655209, 1693.021896
   0.658675, 1695.797423
   0.662142, 1698.487807
   0.665608, 1701.092735
   0.669075, 1703.611890
   0.672541, 1706.044958
   0.676007, 1708.391623
   0.679474, 1710.651569
   0.682940, 1712.476827
   0.686407, 1711.256120
   0.689873, 1709.894145
   0.693340, 1708.385309
   0.696806, 1706.721406
   0.700272, 1704.950291
   0.703739, 1703.693787
   0.707205, 1702.246753
   0.710672, 1700.587872
   0.714138, 1698.691824
   0.717604, 1696.528978
   0.721071, 1694.065069
   0.724537, 1691.260864
   0.728004, 1688.071818
   0.731470, 1684.447723
   0.734937, 1680.332333
   0.738403, 1675.662993
   0.741869, 1670.135494
   0.745336, 1661.090383
   0.748802, 1650.544300
   0.752269, 1639.071322
   0.755735, 1626.570419
   0.759201, 1612.931623
   0.762668, 1598.035563
   0.766134, 1581.752989
   0.769601, 1563.944285
   0.773067, 1544.458961
   0.776534, 1523.135141
   0.780000, 1499.799031
