Time, CL
   0.000000,    1.406400
   1.000000,    1.406400
   2.000000,    1.406400
   3.000000,    1.406400
   4.000000,    1.406400
   5.000000,    1.406400
   6.000000,    1.406400
   7.000000,    1.406400
   8.000000,    1.406400
   9.000000,    1.406400
  10.000000,    1.406400
  11.000000,    1.406400
  12.000000,    1.406400
  13.000000,    1.406400
  14.000000,    1.406400
  15.000000,    1.406400
  16.000000,    1.406400
  17.000000,    1.406400
  17.960000,    1.406400
  18.960000,    1.798367
  19.582485,    2.009212
  20.189437,    2.219121
  20.689437,    2.219121
  21.689437,    2.132873
  22.689437,    2.046496
  22.990626,    2.019951
  23.990626,    1.934040
  24.990626,    1.847599
  25.990626,    1.761232
  26.990626,    1.674706
  27.942125,    1.592560
  28.942125,    1.592560
  29.942125,    1.592560
  30.942125,    1.592560
  31.942125,    1.592560
  32.942125,    1.592560
  33.942125,    1.592560
  34.942125,    1.592560
  34.990626,    1.592560
  35.990626,    1.592560
  36.990626,    1.592560
  37.035369,    1.592560
  38.035369,    1.562264
  39.035369,    1.553608
  40.035369,    1.553608
  41.035369,    1.555772
  42.035369,    1.555772
  43.035369,    1.557936
  44.035369,    1.560100
  45.035369,    1.562264
  46.035369,    1.564428
  47.035369,    1.566592
  48.035369,    1.568756
  49.035369,    1.570920
  50.035369,    1.573084
  51.035369,    1.575248
  52.035369,    1.577412
  53.035369,    1.579576
  54.035369,    1.581740
  55.035369,    1.583904
  56.035369,    1.586068
  57.035369,    1.588232
  58.035369,    1.590396
  59.035369,    1.592560
  60.035369,    1.594724
  61.035369,    1.596888
  62.035369,    1.599052
  63.035369,    1.601216
  64.035369,    1.603380
  65.035369,    1.605544
  66.035369,    1.607708
  67.035369,    1.609872
  68.035369,    1.612036
  69.035369,    1.614200
  70.035369,    1.616364
  71.035369,    1.618528
  72.035369,    1.620692
  73.035369,    1.622856
  74.035369,    1.625020
  75.035369,    1.627184
  76.035369,    1.629348
  77.035369,    1.631512
  78.035369,    1.633676
  79.035369,    1.635840
  80.035369,    1.638004
  81.035369,    1.640168
  82.035369,    1.642332
  83.035369,    1.644496
  84.035369,    1.646660
  85.035369,    1.648824
  86.035369,    1.650988
  87.035369,    1.653152
  88.035369,    1.653152
  89.035369,    1.653152
  90.035369,    1.655316
  91.035369,    1.657480
  92.035369,    1.659644
  93.035369,    1.661808
  94.035369,    1.663972
  95.035369,    1.666136
  96.035369,    1.670464
  97.035369,    1.672628
  98.035369,    1.674792
  99.035369,    1.676956
 100.035369,    1.679120
 101.035369,    1.681284
 102.035369,    1.683448
 103.035369,    1.685612
 104.035369,    1.687776
 105.035369,    1.689940
 106.035369,    1.692104
 107.035369,    1.694268
 108.035369,    1.696432
 109.035369,    1.698596
 110.035369,    1.700760
 111.035369,    1.702924
 112.035369,    1.705088
 113.035369,    1.707252
 114.035369,    1.709416
 115.035369,    1.711580
 116.035369,    1.713744
 117.035369,    1.715908
 118.035369,    1.718072
 119.035369,    1.720236
 120.035369,    1.722400
 121.035369,    1.724564
 121.736564,    1.726728
