Mach, Climb Angle
   0.217300,    7.569382
   0.222984,    7.603056
   0.228668,    7.626026
   0.234352,    7.636675
   0.240035,    7.641395
   0.245719,    7.641504
   0.251403,    7.632882
   0.257087,    7.621914
   0.262771,    7.611144
   0.268455,    7.593108
   0.274138,    7.572632
   0.279822,    7.550858
   0.285506,    7.523149
   0.291190,    7.491015
   0.296874,    7.454693
   0.302558,    7.413623
   0.308241,    7.366565
   0.313925,    7.313815
   0.319609,    7.257324
   0.325293,    7.196771
   0.330977,    7.131072
   0.336661,    7.061845
   0.342344,    6.990716
   0.348028,    6.914317
   0.353712,    6.836682
   0.359396,    6.755259
   0.365080,    6.672612
   0.370764,    6.586026
   0.376447,    6.498918
   0.382131,    6.407272
   0.387815,    6.315299
   0.393499,    6.219799
   0.399183,    6.122561
   0.404867,    6.024821
   0.410551,    5.922484
   0.416234,    5.819793
   0.421918,    5.716616
   0.427602,    5.610236
   0.433286,    5.504067
   0.438970,    5.397385
   0.444654,    5.291766
   0.450337,    5.185513
   0.456021,    5.078693
   0.461705,    4.976249
   0.467389,    4.872799
   0.473073,    4.767210
   0.478757,    4.664692
   0.484440,    4.562882
   0.490124,    4.460456
   0.495808,    4.355649
   0.501492,    4.250673
   0.507176,    4.145037
   0.512860,    4.039250
   0.518543,    3.932954
   0.524227,    3.824474
   0.529911,    3.713070
   0.535595,    3.600890
   0.541279,    3.488014
   0.546963,    3.374386
   0.552646,    3.260047
   0.558330,    3.145011
   0.564014,    3.027379
   0.569698,    2.908074
   0.575382,    2.788038
   0.581066,    2.667146
   0.586750,    2.545500
   0.592433,    2.423122
   0.598117,    2.299667
   0.603801,    2.175424
   0.609485,    2.049904
   0.615169,    1.921333
   0.620853,    1.792019
   0.626536,    1.661944
   0.632220,    1.531415
   0.637904,    1.400158
   0.643588,    1.268139
   0.649272,    1.135309
   0.654956,    1.001712
   0.660639,    0.867349
   0.666323,    0.732338
   0.672007,    0.596523
   0.677691,    0.457291
   0.683375,    0.318251
   0.689059,    0.178470
   0.694742,    0.037897
   0.700426,   -0.102279
   0.706110,   -0.243211
   0.711794,   -0.384937
   0.717478,   -0.526935
   0.723162,   -0.669723
   0.728845,   -0.813310
   0.734529,   -0.958265
   0.740213,   -1.104018
   0.745897,   -1.250599
   0.751581,   -1.399113
   0.757265,   -1.548429
   0.762948,   -1.699564
   0.768632,   -1.853179
   0.774316,   -2.007617
   0.780000,   -2.162774
