Mach, Rate of Climb
   0.263619,  223.258023
   0.267421,  221.827637
   0.271223,  233.444774
   0.275024,  245.597621
   0.278826,  256.066587
   0.282628,  264.874947
   0.286430,  273.205207
   0.290232,  279.953847
   0.294034,  286.808087
   0.297835,  291.440163
   0.301637,  296.402989
   0.305439,  300.070570
   0.309241,  302.361113
   0.313043,  305.269911
   0.316844,  306.344157
   0.320646,  306.332377
   0.324448,  306.584140
   0.328250,  305.772435
   0.332052,  303.230078
   0.335854,  300.594693
   0.339655,  298.280649
   0.343457,  293.398489
   0.347259,  287.853612
   0.351061,  282.232819
   0.354863,  276.709356
   0.358665,  268.856822
   0.362466,  259.892424
   0.366268,  250.847078
   0.370070,  241.632440
   0.373872,  232.154625
   0.377674,  219.585519
   0.381476,  206.660579
   0.385277,  193.380820
   0.389079,  179.744826
   0.392881,  165.780571
   0.396683,  150.507393
   0.400485,  132.825234
   0.404287,  114.694361
   0.408088,   96.096648
   0.411890,   77.042084
   0.415692,   57.531650
   0.419494,   37.557154
   0.423296,   15.303666
   0.427098,   -8.666386
   0.430899,  -33.184555
   0.434701,  -58.268167
   0.438503,  -83.915610
   0.442305, -110.120630
   0.446107, -136.886238
   0.449909, -164.234911
   0.453710, -193.119796
   0.457512, -224.623109
   0.461314, -256.781602
   0.465116, -289.602699
   0.468918, -323.080797
   0.472719, -357.219554
   0.476521, -392.030720
   0.480323, -427.512444
   0.484125, -463.665969
   0.487927, -500.495807
   0.491729, -538.009404
   0.495530, -578.607973
   0.499332, -620.531769
   0.503134, -663.216036
   0.506936, -706.664965
   0.510738, -750.882709
   0.514540, -795.873468
   0.518341, -841.636424
   0.522143, -888.180354
   0.525945, -935.509818
   0.529747, -983.625365
   0.533549, -1032.527012
   0.537351, -1082.226625
   0.541152, -1132.728404
   0.544954, -1184.024089
   0.548756, -1238.510777
   0.552558, -1294.452798
   0.556360, -1351.274321
   0.560162, -1408.960480
   0.563963, -1467.537411
   0.567765, -1527.009752
   0.571567, -1587.367231
   0.575369, -1648.613248
   0.579171, -1710.768179
   0.582973, -1773.836663
   0.586774, -1837.790064
   0.590576, -1902.660983
   0.594378, -1968.458873
   0.598180, -2035.176560
   0.601982, -2102.796670
   0.605784, -2171.357085
   0.609585, -2240.862445
   0.613387, -2311.282962
   0.617189, -2382.638530
   0.620991, -2454.952294
   0.624793, -2530.731434
   0.628595, -2607.928121
   0.632396, -2686.151334
   0.636198, -2765.406049
   0.640000, -2845.667771
