Mach, Rate of Climb
   0.341971,    0.585121
   0.344577,    0.637832
   0.347183,    0.691919
   0.349790,    0.724735
   0.352396,    0.758157
   0.355002,    0.793211
   0.357609,    0.824796
   0.360215,    0.846043
   0.362821,    0.867863
   0.365428,    0.890264
   0.368034,    0.913818
   0.370641,    0.926313
   0.373247,    0.938211
   0.375853,    0.950452
   0.378460,    0.963041
   0.381066,    0.976146
   0.383672,    0.979248
   0.386279,    0.982014
   0.388885,    0.984924
   0.391491,    0.987980
   0.394098,    0.991094
   0.396704,    0.990058
   0.399310,    0.984167
   0.401917,    0.978251
   0.404523,    0.972313
   0.407130,    0.966213
   0.409736,    0.959769
   0.412342,    0.950365
   0.414949,    0.934772
   0.417555,    0.918987
   0.420161,    0.902973
   0.422768,    0.886356
   0.425374,    0.869547
   0.427980,    0.852548
   0.430587,    0.832236
   0.433193,    0.806000
   0.435799,    0.779076
   0.438406,    0.751747
   0.441012,    0.724065
   0.443619,    0.696031
   0.446225,    0.667647
   0.448831,    0.638703
   0.451438,    0.605240
   0.454044,    0.563853
   0.456650,    0.521907
   0.459257,    0.479404
   0.461863,    0.436235
   0.464469,    0.392361
   0.467076,    0.347925
   0.469682,    0.302925
   0.472288,    0.257363
   0.474895,    0.210947
   0.477501,    0.153819
   0.480108,    0.095950
   0.482714,    0.037341
   0.485320,   -0.022011
   0.487927,   -0.082107
   0.490533,   -0.143037
   0.493139,   -0.204716
   0.495746,   -0.267145
   0.498352,   -0.330324
   0.500958,   -0.394256
   0.503565,   -0.458943
   0.506171,   -0.533766
   0.508777,   -0.609863
   0.511384,   -0.686874
   0.513990,   -0.764801
   0.516597,   -0.843596
   0.519203,   -0.923269
   0.521809,   -1.003865
   0.524416,   -1.085383
   0.527022,   -1.167828
   0.529628,   -1.251140
   0.532235,   -1.335254
   0.534841,   -1.420299
   0.537447,   -1.506278
   0.540054,   -1.601200
   0.542660,   -1.703591
   0.545266,   -1.806876
   0.547873,   -1.911317
   0.550479,   -2.016915
   0.553086,   -2.123675
   0.555692,   -2.231600
   0.558298,   -2.340339
   0.560905,   -2.450200
   0.563511,   -2.561233
   0.566117,   -2.673440
   0.568724,   -2.786825
   0.571330,   -2.901049
   0.573936,   -3.016283
   0.576543,   -3.132701
   0.579149,   -3.250304
   0.581755,   -3.369097
   0.584362,   -3.500125
   0.586968,   -3.634516
   0.589575,   -3.770288
   0.592181,   -3.907446
   0.594787,   -4.045994
   0.597394,   -4.185765
   0.600000,   -4.326350
