alpha body, Efficiency
 -10.000000,    0.902400
  -9.090909,    0.907967
  -8.181818,    0.902779
  -7.272727,    0.878308
  -6.363636,    0.828172
  -5.454545,    0.743572
  -4.545455,    0.610388
  -3.636364,    0.411557
  -2.727273,    0.141796
  -1.818182,   -0.194683
  -0.909091,   -0.542852
