alpha body, Efficiency
 -10.000000,    2.229636
  -9.090909,    2.244319
  -8.181818,    2.232993
  -7.272727,    2.173746
  -6.363636,    2.050737
  -5.454545,    1.841753
  -4.545455,    1.510606
  -3.636364,    1.013283
  -2.727273,    0.335546
  -1.818182,   -0.511979
  -0.909091,   -1.395251
