Time, Acceleration
   0.000100, 47520.592000
   0.000563, 47520.242160
   0.001899, 47519.232500
   0.005051, 47516.851524
   0.015187, 47509.191875
   0.036117, 47493.373692
   0.057871, 47476.927952
   0.079599, 47460.497052
   0.101364, 47444.034086
   0.123110, 47427.581024
   0.144954, 47411.049869
   0.166937, 47394.408201
   0.188812, 47377.844027
   0.210810, 47361.182862
   0.232860, 47344.476781
   0.255079, 47327.639488
   0.277349, 47310.758267
   0.299679, 47293.826447
   0.322253, 47276.705812
   0.344756, 47259.634236
   0.367298, 47242.528401
   0.390087, 47225.229933
   0.412888, 47207.918199
   0.435866, 47190.467769
   0.459001, 47172.892476
   0.482190, 47155.272206
   0.505665, 47137.429283
   0.529212, 47119.526655
   0.552778, 47101.604697
   0.576770, 47083.353258
   0.600640, 47065.190572
   0.624662, 47046.906392
   0.648675, 47028.624357
   0.673156, 47009.980332
   0.697691, 46991.291052
   0.722470, 46972.409669
   0.747411, 46953.399444
   0.772399, 46934.348708
   0.797600, 46915.129633
   0.822801, 46895.905391
   0.848341, 46876.416654
   0.874231, 46856.655882
   0.900107, 46836.899759
   0.926320, 46816.880691
   0.952917, 46796.561766
   0.979815, 46776.007271
   1.006421, 46755.670215
   1.033249, 46735.157552
   1.060590, 46714.246581
   1.087778, 46693.446149
   1.115473, 46672.251541
   1.142874, 46651.276522
   1.170821, 46629.876610
   1.176417, 46625.590607
   1.179486, 46623.240437
   1.181249, 46621.890192
   1.182578, 46620.871982
   1.183687, 46620.022248
   1.184462, 46619.428916
   1.184701, 46619.245964
   1.184866, 46619.119600
   1.184954, 46619.051750
   1.185460, 46618.664526
   1.185919, 46618.312531
   1.188059, 46616.672899
   1.195672, 46610.838992
   1.213322, 46597.311215
   1.240278, 46576.646496
   1.268811, 46554.766790
   1.297461, 46532.790470
   1.326516, 46510.496765
   1.355940, 46487.913024
   1.385189, 46465.457287
   1.414914, 46442.628415
   1.444734, 46419.720411
   1.474930, 46396.516369
   1.504729, 46373.609979
   1.534838, 46350.459016
   1.565296, 46327.032142
   1.595684, 46303.651801
   1.626513, 46279.925532
   1.657559, 46256.024897
   1.688660, 46232.074346
   1.720049, 46207.894570
   1.751729, 46183.483894
   1.783676, 46158.859534
   1.815764, 46134.118582
   1.848159, 46109.132932
   1.880486, 46084.193131
   1.913261, 46058.899238
   1.946247, 46033.434498
   1.979077, 46008.082679
   2.012118, 45982.559697
   2.045620, 45956.673299
   2.078968, 45930.897531
   2.112931, 45904.638932
   2.146947, 45878.330796
   2.180791, 45852.147314
   2.215374, 45825.384067
   2.249954, 45798.614987
   2.284439, 45771.911536
   2.319156, 45745.019882
   2.354152, 45717.903628
   2.389464, 45690.534930
   2.390881, 45689.436672
   2.392140, 45688.460459
   2.393170, 45687.661548
   2.393418, 45687.469568
   2.393467, 45687.431283
   2.393513, 45687.396006
   2.393968, 45687.043243
   2.396623, 45684.983357
   2.405150, 45678.367250
   2.429130, 45659.758719
   2.464748, 45632.112763
   2.500435, 45604.404598
   2.536459, 45576.426026
   2.572403, 45548.501157
   2.608588, 45520.381303
   2.645052, 45492.035050
   2.681314, 45463.837889
   2.718398, 45434.992888
   2.755302, 45406.279733
   2.792605, 45377.247149
   2.830317, 45347.886880
   2.867677, 45318.792530
   2.905194, 45289.566576
   2.942830, 45260.240085
   2.981223, 45230.314588
   3.019281, 45200.640700
   3.057940, 45170.490128
   3.096489, 45140.416588
   3.135192, 45110.213919
   3.174047, 45079.883808
   3.213474, 45049.097828
   3.252489, 45018.624873
   3.292321, 44987.504970
   3.331891, 44956.580579
   3.372109, 44925.140543
   3.412148, 44893.832472
   3.452478, 44862.287147
   3.492441, 44831.019708
   3.532943, 44799.321986
   3.573847, 44767.300434
   3.614522, 44735.449050
   3.622784, 44728.978350
   3.623781, 44728.197993
   3.624626, 44727.536131
   3.625346, 44726.971825
   3.626097, 44726.383731
   3.626866, 44725.781507
   3.627048, 44725.638864
   3.627190, 44725.527893
   3.627252, 44725.478948
   3.627738, 44725.098453
   3.628179, 44724.752342
   3.630412, 44723.001590
   3.640771, 44714.877801
   3.670698, 44691.405888
   3.712493, 44658.618607
   3.753568, 44626.387492
   3.794872, 44593.967006
   3.836674, 44561.147874
   3.878587, 44528.231788
   3.920450, 44495.346235
   3.962831, 44462.045060
   4.005217, 44428.731158
   4.047648, 44395.373881
   4.090210, 44361.903774
   4.133128, 44328.145347
   4.176110, 44294.327660
   4.219109, 44260.487753
   4.262576, 44226.271322
   4.306055, 44192.036334
   4.349818, 44157.569768
   4.393340, 44123.283321
   4.437379, 44088.581888
   4.481687, 44053.659295
   4.525775, 44018.902281
   4.570164, 43983.898598
   4.614701, 43948.770583
   4.659252, 43913.622462
   4.704059, 43878.264524
   4.749183, 43842.647447
   4.794134, 43807.159227
   4.839414, 43771.402983
   4.884736, 43735.605118
   4.886559, 43734.165090
   4.888206, 43732.863739
   4.888308, 43732.783431
   4.888357, 43732.744748
   4.888404, 43732.707063
   4.888881, 43732.330218
   4.891728, 43730.077819
   4.902175, 43721.812174
   4.930138, 43699.686607
   4.977546, 43662.168673
   5.023332, 43625.926358
   5.069473, 43589.394753
   5.115703, 43552.784489
   5.162107, 43516.028800
   5.208425, 43479.333738
   5.255036, 43442.399201
   5.301717, 43405.401380
   5.348703, 43368.153356
   5.395789, 43330.818988
   5.443202, 43293.218285
   5.490776, 43255.481989
   5.538261, 43217.809257
   5.586241, 43179.736111
   5.634198, 43141.674340
   5.682149, 43103.609370
   5.730113, 43065.527591
   5.778297, 43027.264114
   5.827000, 42988.581789
   5.875353, 42950.170810
   5.924207, 42911.354485
   5.973143, 42872.466404
   6.021986, 42833.645732
   6.071181, 42794.538032
   6.120299, 42755.486015
   6.169646, 42716.245146
   6.171631, 42714.666889
   6.173154, 42713.455740
   6.174443, 42712.430350
   6.175558, 42711.543695
   6.176596, 42710.718295
   6.177469, 42710.024091
