Mach, Rate of Climb
   0.199325,  402.862633
   0.201554,  405.320166
   0.203783,  407.152044
   0.206012,  408.364036
   0.208241,  408.964135
   0.210470,  409.332962
   0.212699,  409.933235
   0.214928,  409.985119
   0.217157,  409.491670
   0.219386,  408.280117
   0.221615,  406.545010
   0.223844,  404.310085
   0.226073,  401.461581
   0.228302,  397.966585
   0.230531,  394.018286
   0.232760,  389.428790
   0.234989,  384.237695
   0.237218,  378.647901
   0.239447,  372.218432
   0.241676,  365.434346
   0.243905,  357.990088
   0.246135,  351.181901
   0.248364,  343.747858
   0.250593,  335.824350
   0.252822,  327.284395
   0.255051,  318.280312
   0.257280,  308.597171
   0.259509,  298.556082
   0.261738,  287.694632
   0.263967,  276.561583
   0.266196,  264.596684
   0.268425,  252.233370
   0.270654,  239.335183
   0.272883,  225.711346
   0.275112,  211.776548
   0.277341,  197.042421
   0.279570,  182.644798
   0.281799,  168.152262
   0.284028,  152.735860
   0.286257,  136.927352
   0.288486,  120.784502
   0.290715,  103.715236
   0.292944,   86.216223
   0.295174,   68.362495
   0.297403,   49.736514
   0.299632,   30.490043
   0.301861,   10.868548
   0.304090,   -9.196274
   0.306319,  -30.243207
   0.308548,  -51.685355
   0.310777,  -73.524576
   0.313006,  -95.421921
   0.315235, -117.738585
   0.317464, -140.458175
   0.319693, -163.582655
   0.321922, -187.179860
   0.324151, -211.789634
   0.326380, -236.824285
   0.328609, -262.285874
   0.330838, -288.176463
   0.333067, -314.843990
   0.335296, -342.273861
   0.337525, -370.152610
   0.339754, -398.482391
   0.341983, -427.265358
   0.344212, -456.813676
   0.346442, -486.827477
   0.348671, -516.340163
   0.350900, -546.310711
   0.353129, -576.741361
   0.355358, -607.634354
   0.357587, -639.558963
   0.359816, -672.061720
   0.362045, -705.046322
   0.364274, -738.515091
   0.366503, -772.470348
   0.368732, -806.914414
   0.370961, -842.221418
   0.373190, -878.324194
   0.375419, -914.935003
   0.377648, -952.056241
   0.379877, -989.684719
   0.382106, -1027.169698
   0.384335, -1065.164425
   0.386564, -1103.967342
   0.388793, -1143.661012
   0.391022, -1183.883355
   0.393251, -1224.636833
   0.395481, -1265.923910
   0.397710, -1307.747049
   0.399939, -1350.108715
   0.402168, -1393.011371
   0.404397, -1436.665642
   0.406626, -1481.327952
   0.408855, -1526.549834
   0.411084, -1572.333813
   0.413313, -1618.682416
   0.415542, -1665.394074
   0.417771, -1712.603704
   0.420000, -1760.382564
