Speed(TAS), Altitude
 111.755421,    0.000000
 112.293754,  328.083990
 112.835889,  656.167979
 113.381863,  984.251969
 113.931712, 1312.335958
 114.485472, 1640.419948
 115.043180, 1968.503937
 115.604873, 2296.587927
 116.170588, 2624.671916
 116.740365, 2952.755906
 117.314240, 3280.839895
 117.892254, 3608.923885
 118.474445, 3937.007874
 119.060853, 4265.091864
 119.651520, 4593.175853
 120.246485, 4921.259843
 120.845790, 5249.343832
 121.449477, 5577.427822
 122.057588, 5905.511811
 122.670166, 6233.595801
 123.287254, 6561.679790
 123.908897, 6889.763780
 124.535138, 7217.847769
 125.166023, 7545.931759
 125.801597, 7874.015748
 126.441906, 8202.099738
 127.086997, 8530.183727
 127.736917, 8858.267717
 128.391713, 9186.351706
 129.051434, 9514.435696
 129.716130, 9842.519685
 130.385849, 10170.603675
 131.060642, 10498.687664
 131.740559, 10826.771654
 132.425652, 11154.855643
 133.115973, 11482.939633
 133.811575, 11811.023622
 134.512511, 12139.107612
 135.218835, 12467.191601
 135.930602, 12795.275591
 136.647867, 13123.359580
 137.370687, 13451.443570
 138.099118, 13779.527559
 138.833218, 14107.611549
 139.573044, 14435.695538
 140.318657, 14763.779528
 141.070117, 15091.863517
 141.827482, 15419.947507
 142.590816, 15748.031496
 143.360179, 16076.115486
 144.135636, 16404.199475
 144.917249, 16732.283465
 145.705084, 17060.367454
 146.499205, 17388.451444
 147.299680, 17716.535433
 148.106575, 18044.619423
 148.919958, 18372.703412
 149.739899, 18700.787402
 150.566467, 19028.871391
 151.399733, 19356.955381
 152.239768, 19685.039370
 153.548353, 20013.123360
 155.320587, 20341.207349
 156.634758, 20669.291339
 157.952623, 20997.375328
 159.729261, 21325.459318
 161.052981, 21653.543307
 163.283821, 21981.627297
 165.961661, 22309.711286
 168.184927, 22637.795276
 170.851752, 22965.879265
 174.401699, 23293.963255
 177.495246, 23622.047244
 181.020099, 23950.131234
 185.410437, 24278.215223
 189.342356, 24606.299213
 193.692976, 24934.383202
 198.022654, 25262.467192
 202.763628, 25590.551181
 208.771485, 25918.635171
 213.885937, 26246.719160
 221.533122, 26574.803150
 257.185575, 26902.887139
 265.080060, 26574.803150
 269.195422, 26246.719160
 273.357134, 25918.635171
 277.564808, 25590.551181
 280.081367, 25262.467192
 281.756911, 24934.383202
 283.893726, 24606.299213
 285.617902, 24278.215223
 287.806463, 23950.131234
 289.578433, 23622.047244
 291.373122, 23293.963255
 292.743847, 22965.879265
 294.581678, 22637.795276
 295.091876, 22309.711286
 296.065445, 21981.627297
 296.600702, 21653.543307
 297.602500, 21325.459318
 298.162364, 20997.375328
 298.733530, 20669.291339
 299.775946, 20341.207349
 300.371073, 20013.123360
 300.513840, 19685.039370
 301.129221, 19356.955381
 301.288784, 19028.871391
 301.924072, 18700.787402
 302.100117, 18372.703412
 302.283483, 18044.619423
 302.947194, 17716.535433
 303.146595, 17388.451444
 303.353109, 17060.367454
 303.566670, 16732.283465
 303.787215, 16404.199475
 303.533679, 16076.115486
 303.283879, 15748.031496
 303.521891, 15419.947507
 303.280989, 15091.863517
 303.043698, 14763.779528
 302.809977, 14435.695538
 302.579787, 14107.611549
 302.353092, 13779.527559
 302.129852, 13451.443570
 301.910031, 13123.359580
 301.693592, 12795.275591
 301.480500, 12467.191601
 301.270717, 12139.107612
 301.064210, 11811.023622
 300.860943, 11482.939633
 300.660882, 11154.855643
 299.958832, 10826.771654
 299.763626, 10498.687664
 299.571530, 10170.603675
 298.873005, 9842.519685
 298.174650, 9514.435696
 296.964074, 9186.351706
 295.750788, 8858.267717
 295.050021, 8530.183727
 293.832742, 8202.099738
 293.130805, 7874.015748
 292.428973, 7545.931759
 291.727233, 7217.847769
 290.503331, 6889.763780
 289.800348, 6561.679790
 289.097423, 6233.595801
 288.394543, 5905.511811
 287.691696, 5577.427822
 286.988869, 5249.343832
 286.286050, 4921.259843
 285.583227, 4593.175853
 284.347207, 4265.091864
 283.642996, 3937.007874
 282.402886, 3608.923885
 281.697262, 3280.839895
 280.991585, 2952.755906
 279.745992, 2624.671916
 279.038859, 2296.587927
 278.331645, 1968.503937
 277.080543, 1640.419948
 276.371831, 1312.335958
 275.663011,  984.251969
 274.406376,  656.167979
 273.696018,  328.083990
 272.985526,    0.000000
