Ground Roll Distance, Horizontal Forces
 339.063479, -5367.181375
 347.041365, -5344.845745
 402.122588, -5191.204193
 413.018539, -5160.927772
 423.874850, -5130.799232
 434.691715, -5100.817416
 445.469325, -5070.981184
 447.620153, -5065.031307
 447.671970, -5064.887982
 447.709438, -5064.784348
 447.727910, -5064.733256
 447.739657, -5064.700764
 447.743751, -5064.689440
 447.745059, -5064.685823
 447.745722, -5064.683988
 447.746225, -5064.680448
 447.746679, -5064.677081
 447.751216, -5064.643413
 447.796585, -5064.306711
 448.250171, -5060.937194
 452.775718, -5026.991530
 487.699112, -4743.350006
 496.954182, -4668.698320
 508.943534, -4573.332665
 543.845441, -4264.264379
 576.387240, -3924.345923
 605.494562, -3564.603824
 631.279633, -3187.240168
 653.945042, -2793.872017
 673.712751, -2385.917440
 690.805132, -1964.590327
 692.182822, -1927.060209
 692.925475, -1906.575055
 693.600823, -1887.790857
 700.172602, -1696.719480
 705.413650, -1532.269993
 708.758412, -1420.839000
 710.446914, -1363.418378
 712.526168, -1325.410229
 723.940314, -1090.309770
 726.025398, -1041.305101
 728.002586, -992.622865
 728.458871, -981.055173
 728.961084, -968.171761
 733.713005, -837.437645
 741.809842, -561.700292
 743.509884, -490.269873
 744.879634, -427.323584
 746.197853, -360.895437
 746.679557, -334.855995
 746.971087, -318.560707
 747.075725, -312.606016
 747.190135, -306.027895
 748.271689, -239.897655
 751.682184,   61.587478
 752.169036,  138.388802
 752.429329,  194.283897
 752.594808,  243.877337
 752.693070,  289.413523
 752.738541,  331.452638
 752.742390,  339.693840
 752.744274,  346.267877
 752.744979,  351.014081
 752.745138,  353.787006
 752.745149,  354.754400
