Ground Roll Distance, Horizontal Forces
   0.000000, 26531.066713
   0.000000, 26389.825616
   0.000000, 25428.712149
   0.000000, 25241.473692
   0.000000, 25055.854368
   0.000000, 24871.836546
   0.000000, 24689.402830
   0.000000, 24653.104665
   0.000000, 24652.231691
   0.000000, 24651.600974
   0.000000, 24651.290187
   0.000000, 24651.092603
   0.000000, 24651.023766
   0.000000, 24650.983645
   0.000000, 24650.963289
   0.000000, 24650.943742
   0.000000, 24650.748268
   0.000000, 24648.793438
   0.000000, 24629.235588
   0.000000, 24432.701564
   0.000000, 22926.273006
   0.000000, 22547.750137
   0.000000, 22113.118829
   0.000000, 20128.687008
   0.000000, 18041.076892
   0.000000, 15952.926224
   0.000000, 13898.261912
   0.000000, 11905.510288
   0.000000, 10000.427199
   0.000000, 8206.253340
   0.000000, 7754.384580
   0.000000, 7678.518043
   0.000000, 7588.627763
   0.000000, 6701.137347
   0.000000, 6139.520337
   0.000000, 5737.767478
   0.000000, 5600.705712
   0.000000, 5477.874048
   0.000000, 4293.029767
   0.000000, 3958.330955
   0.000000, 3678.743382
   0.000000, 3523.093579
   0.000000, 3433.959344
   0.000000, 3389.149675
   0.000000, 3344.829475
   0.000000, 2913.548071
   0.000000, 1766.904939
   0.000000,  854.485139
   0.000000,  650.587315
   0.000000,  488.567069
   0.000000,   62.295447
   0.000000,   18.983558
   0.000000,    5.357432
   0.000000,    0.259393
   0.000000,    0.023844
   0.000000,    0.001266
   0.000000,    0.000053
