Mach, Efficiency
   0.336772,   14.485410
   0.341249,   14.683627
   0.345726,   14.874647
   0.350203,   15.058181
   0.354680,   15.234013
   0.359157,   15.402013
   0.363634,   15.562132
   0.368111,   15.714413
   0.372588,   15.856666
   0.377065,   15.990548
   0.381542,   16.116474
   0.386019,   16.234822
   0.390496,   16.346064
   0.394973,   16.445158
   0.399450,   16.537126
   0.403927,   16.622988
   0.408405,   16.697870
   0.412882,   16.764922
   0.417359,   16.827429
   0.421836,   16.876066
   0.426313,   16.921236
   0.430790,   16.956443
   0.435267,   16.985189
   0.439744,   17.006593
   0.444221,   17.020198
   0.448698,   17.027561
   0.453175,   17.027592
   0.457652,   17.020854
   0.462129,   17.009128
   0.466606,   16.988396
   0.471083,   16.966930
   0.475560,   16.932463
   0.480037,   16.897813
   0.484514,   16.855624
   0.488992,   16.807646
   0.493469,   16.759503
   0.497946,   16.699909
   0.502423,   16.639050
   0.506900,   16.577627
   0.511377,   16.504724
   0.515854,   16.431827
   0.520331,   16.358944
   0.524808,   16.275588
   0.529285,   16.191657
   0.533762,   16.107886
   0.538239,   16.018360
   0.542716,   15.924507
   0.547193,   15.830985
   0.551670,   15.737800
   0.556147,   15.636408
   0.560624,   15.534318
   0.565101,   15.432750
   0.569578,   15.331710
   0.574056,   15.223790
   0.578533,   15.115031
   0.583010,   15.006987
   0.587487,   14.899662
   0.591964,   14.790183
   0.596441,   14.676280
   0.600918,   14.563280
   0.605395,   14.451181
   0.609872,   14.339981
   0.614349,   14.226990
   0.618826,   14.110445
   0.623303,   13.994968
   0.627780,   13.880554
   0.632257,   13.767197
   0.636734,   13.654890
   0.641211,   13.538713
   0.645688,   13.422310
   0.650165,   13.307103
   0.654642,   13.193081
   0.659120,   13.080234
   0.663597,   12.968551
   0.668074,   12.855645
   0.672551,   12.740917
   0.677028,   12.627473
   0.681505,   12.515298
   0.685982,   12.404379
   0.690459,   12.294701
   0.694936,   12.186251
   0.699413,   12.078258
   0.703890,   11.967716
   0.708367,   11.858494
   0.712844,   11.750573
   0.717321,   11.643937
   0.721798,   11.538569
   0.726275,   11.434453
   0.730752,   11.331573
   0.735229,   11.229912
   0.739707,   11.126821
   0.744184,   11.023949
   0.748661,   10.922359
   0.753138,   10.822031
   0.757615,   10.722947
   0.762092,   10.625090
   0.766569,   10.528442
   0.771046,   10.432986
   0.775523,   10.338704
   0.780000,   10.245579
